name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
scotiabank,bank,3.658,-0.013,3.829,0.012,08:39:58,22-08-2024
bbva,bank,3.661,-0.039,3.852,0.033,08:39:58,22-08-2024
Interbank,bank,3.692,-0.003,3.817,0.01,08:39:58,22-08-2024
bcp,bank,3.706,0.005,3.792,0.005,08:39:58,22-08-2024
nacion,bank,3.72,0.01,3.78,0.01,08:39:58,22-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,08:39:58,22-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,08:39:58,22-08-2024
euro ocoña,currency,4.202,0.011,4.22,0.01,08:39:58,22-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,08:39:58,22-08-2024
scotiabank,bank,3.668,0.01,3.844,0.015,09:22:54,22-08-2024
bbva,bank,3.682,0.021,3.832,-0.02,09:22:54,22-08-2024
Interbank,bank,3.692,0.0,3.807,-0.01,09:22:54,22-08-2024
bcp,bank,3.713,0.007,3.802,0.01,09:22:54,22-08-2024
nacion,bank,3.72,0.01,3.78,0.01,09:22:54,22-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,09:22:54,22-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,09:22:54,22-08-2024
euro ocoña,currency,4.202,0.011,4.22,0.01,09:22:54,22-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,09:22:54,22-08-2024
scotiabank,bank,3.668,0.01,3.844,0.015,09:41:02,22-08-2024
bbva,bank,3.682,0.021,3.832,-0.02,09:41:02,22-08-2024
Interbank,bank,3.692,0.0,3.807,-0.01,09:41:02,22-08-2024
bcp,bank,3.713,0.007,3.802,0.01,09:41:02,22-08-2024
nacion,bank,3.73,0.01,3.79,0.01,09:41:02,22-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,09:41:02,22-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,09:41:02,22-08-2024
euro ocoña,currency,4.202,0.011,4.22,0.01,09:41:02,22-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,09:41:02,22-08-2024
scotiabank,bank,3.668,0.01,3.844,0.015,10:25:24,22-08-2024
bbva,bank,3.682,0.021,3.832,-0.02,10:25:24,22-08-2024
Interbank,bank,3.692,0.0,3.807,-0.01,10:25:24,22-08-2024
bcp,bank,3.713,0.007,3.802,0.01,10:25:24,22-08-2024
nacion,bank,3.73,0.01,3.79,0.01,10:25:24,22-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,10:25:24,22-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,10:25:24,22-08-2024
euro ocoña,currency,4.195,-0.007,4.22,0.0,10:25:24,22-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,10:25:24,22-08-2024
scotiabank,bank,3.668,0.01,3.844,0.015,10:41:59,22-08-2024
bbva,bank,3.682,0.021,3.832,-0.02,10:41:59,22-08-2024
Interbank,bank,3.692,0.0,3.807,-0.01,10:41:59,22-08-2024
bcp,bank,3.713,0.007,3.802,0.01,10:41:59,22-08-2024
nacion,bank,3.73,0.01,3.79,0.01,10:41:59,22-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,10:41:59,22-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,10:41:59,22-08-2024
euro ocoña,currency,4.195,-0.007,4.22,0.0,10:41:59,22-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,10:41:59,22-08-2024
scotiabank,bank,3.668,0.01,3.844,0.015,11:30:34,22-08-2024
bbva,bank,3.682,0.021,3.832,-0.02,11:30:34,22-08-2024
Interbank,bank,3.692,0.0,3.807,-0.01,11:30:34,22-08-2024
bcp,bank,3.713,0.007,3.802,0.01,11:30:34,22-08-2024
nacion,bank,3.73,0.01,3.79,0.01,11:30:34,22-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,11:30:34,22-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,11:30:34,22-08-2024
euro ocoña,currency,4.195,-0.007,4.22,0.0,11:30:34,22-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,11:30:34,22-08-2024
scotiabank,bank,3.673,0.005,3.843,-0.001,12:39:45,22-08-2024
bbva,bank,3.685,0.003,3.83,-0.002,12:39:45,22-08-2024
Interbank,bank,3.693,0.001,3.804,-0.003,12:39:45,22-08-2024
bcp,bank,3.716,0.003,3.801,-0.001,12:39:45,22-08-2024
nacion,bank,3.73,0.01,3.79,0.01,12:39:45,22-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,12:39:45,22-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,12:39:45,22-08-2024
