name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.693,-0.023,3.847,0.003,08:40:59,07-11-2024
bcp,bank,3.734,-0.003,3.822,-0.001,08:40:59,07-11-2024
Interbank,bank,3.749,-0.009,3.809,0.008,08:40:59,07-11-2024
nacion,bank,3.76,0.0,3.83,0.0,08:40:59,07-11-2024
scotiabank,bank,3.763,-0.004,3.797,0.004,08:40:59,07-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,08:40:59,07-11-2024
canada,currency,2.63,0.0,2.783,-0.002,08:40:59,07-11-2024
euro ocoña,currency,4.175,-0.045,4.195,-0.045,08:40:59,07-11-2024
Libra,currency,4.975,0.005,5.08,0.0,08:40:59,07-11-2024
bbva,bank,3.694,0.001,3.824,-0.023,09:22:34,07-11-2024
bcp,bank,3.715,-0.019,3.804,-0.018,09:22:34,07-11-2024
Interbank,bank,3.727,-0.022,3.794,-0.015,09:22:34,07-11-2024
nacion,bank,3.76,0.0,3.83,0.0,09:22:34,07-11-2024
scotiabank,bank,3.763,-0.004,3.797,0.004,09:22:34,07-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,09:22:34,07-11-2024
canada,currency,2.63,0.0,2.783,-0.002,09:22:34,07-11-2024
euro ocoña,currency,4.175,-0.045,4.195,-0.045,09:22:34,07-11-2024
Libra,currency,4.975,0.005,5.08,0.0,09:22:34,07-11-2024
bbva,bank,3.694,0.001,3.824,-0.023,09:41:07,07-11-2024
bcp,bank,3.715,-0.019,3.804,-0.018,09:41:07,07-11-2024
Interbank,bank,3.727,-0.022,3.794,-0.015,09:41:07,07-11-2024
nacion,bank,3.73,-0.03,3.8,-0.03,09:41:07,07-11-2024
scotiabank,bank,3.772,0.009,3.747,-0.05,09:41:07,07-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,09:41:07,07-11-2024
canada,currency,2.63,0.0,2.783,-0.002,09:41:07,07-11-2024
euro ocoña,currency,4.175,-0.045,4.195,-0.045,09:41:07,07-11-2024
Libra,currency,4.975,0.005,5.08,0.0,09:41:07,07-11-2024
bbva,bank,3.694,0.001,3.824,-0.023,10:24:55,07-11-2024
bcp,bank,3.715,-0.019,3.804,-0.018,10:24:55,07-11-2024
Interbank,bank,3.727,-0.022,3.794,-0.015,10:24:55,07-11-2024
nacion,bank,3.73,-0.03,3.8,-0.03,10:24:55,07-11-2024
scotiabank,bank,3.772,0.009,3.747,-0.05,10:24:55,07-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,10:24:55,07-11-2024
canada,currency,2.63,0.0,2.783,-0.002,10:24:55,07-11-2024
euro ocoña,currency,4.184,0.009,4.205,0.01,10:24:55,07-11-2024
Libra,currency,4.975,0.005,5.08,0.0,10:24:55,07-11-2024
bbva,bank,3.694,0.001,3.824,-0.023,10:41:40,07-11-2024
bcp,bank,3.715,-0.019,3.804,-0.018,10:41:40,07-11-2024
Interbank,bank,3.727,-0.022,3.794,-0.015,10:41:40,07-11-2024
nacion,bank,3.73,-0.03,3.8,-0.03,10:41:40,07-11-2024
scotiabank,bank,3.772,0.009,3.747,-0.05,10:41:40,07-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,10:41:40,07-11-2024
canada,currency,2.63,0.0,2.783,-0.002,10:41:40,07-11-2024
euro ocoña,currency,4.184,0.009,4.205,0.01,10:41:40,07-11-2024
Libra,currency,4.975,0.005,5.08,0.0,10:41:40,07-11-2024
bbva,bank,3.694,0.001,3.824,-0.023,11:29:24,07-11-2024
bcp,bank,3.715,-0.019,3.804,-0.018,11:29:24,07-11-2024
Interbank,bank,3.727,-0.022,3.794,-0.015,11:29:24,07-11-2024
nacion,bank,3.73,-0.03,3.8,-0.03,11:29:24,07-11-2024
scotiabank,bank,3.772,0.009,3.747,-0.05,11:29:24,07-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,11:29:24,07-11-2024
canada,currency,2.63,0.0,2.783,-0.002,11:29:24,07-11-2024
euro ocoña,currency,4.184,0.009,4.205,0.01,11:29:24,07-11-2024
Libra,currency,4.975,0.005,5.08,0.0,11:29:24,07-11-2024
bbva,bank,3.694,0.001,3.824,-0.023,11:46:20,07-11-2024
bcp,bank,3.715,-0.019,3.804,-0.018,11:46:20,07-11-2024
Interbank,bank,3.727,-0.022,3.794,-0.015,11:46:20,07-11-2024
nacion,bank,3.73,-0.03,3.8,-0.03,11:46:20,07-11-2024
scotiabank,bank,3.772,0.009,3.747,-0.05,11:46:20,07-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,11:46:20,07-11-2024
canada,currency,2.63,0.0,2.783,-0.002,11:46:20,07-11-2024
euro ocoña,currency,4.184,0.009,4.205,0.01,11:46:20,07-11-2024
Libra,currency,4.975,0.005,5.08,0.0,11:46:20,07-11-2024
bbva,bank,3.692,-0.002,3.818,-0.006,12:20:52,07-11-2024
bcp,bank,3.713,-0.002,3.798,-0.006,12:20:52,07-11-2024
Interbank,bank,3.725,-0.002,3.786,-0.008,12:20:52,07-11-2024
nacion,bank,3.73,0.0,3.8,0.0,12:20:52,07-11-2024
