name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.674,0.0,3.828,0.0,08:26:35,31-12-2024
bcp,bank,3.715,-0.012,3.803,-0.009,08:26:35,31-12-2024
nacion,bank,3.72,0.0,3.79,0.0,08:26:35,31-12-2024
scotiabank,bank,3.73,-0.014,3.795,0.0,08:26:35,31-12-2024
Interbank,bank,3.747,-0.005,3.783,-0.002,08:26:35,31-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:26:35,31-12-2024
canada,currency,2.47,-0.06,2.68,0.02,08:26:35,31-12-2024
euro ocoña,currency,4.001,0.011,4.009,0.0,08:26:35,31-12-2024
Libra,currency,4.74,-0.01,4.91,0.0,08:26:35,31-12-2024
bbva,bank,3.674,0.0,3.828,0.0,08:40:01,31-12-2024
bcp,bank,3.715,-0.012,3.803,-0.009,08:40:01,31-12-2024
nacion,bank,3.72,0.0,3.79,0.0,08:40:01,31-12-2024
scotiabank,bank,3.73,-0.014,3.795,0.0,08:40:01,31-12-2024
Interbank,bank,3.747,-0.005,3.783,-0.002,08:40:01,31-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:40:01,31-12-2024
canada,currency,2.47,-0.06,2.68,0.02,08:40:01,31-12-2024
euro ocoña,currency,4.001,0.011,4.009,0.0,08:40:01,31-12-2024
Libra,currency,4.74,-0.01,4.91,0.0,08:40:01,31-12-2024
bbva,bank,3.674,0.0,3.828,0.0,09:21:49,31-12-2024
bcp,bank,3.715,-0.012,3.803,-0.009,09:21:49,31-12-2024
nacion,bank,3.72,0.0,3.79,0.0,09:21:49,31-12-2024
scotiabank,bank,3.73,-0.014,3.795,0.0,09:21:49,31-12-2024
Interbank,bank,3.747,-0.005,3.783,-0.002,09:21:49,31-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:21:49,31-12-2024
canada,currency,2.47,-0.06,2.68,0.02,09:21:49,31-12-2024
euro ocoña,currency,4.001,0.011,4.009,0.0,09:21:49,31-12-2024
Libra,currency,4.74,-0.01,4.91,0.0,09:21:49,31-12-2024
bbva,bank,3.665,-0.009,3.838,0.01,09:40:25,31-12-2024
bcp,bank,3.713,-0.002,3.802,-0.001,09:40:25,31-12-2024
nacion,bank,3.72,0.0,3.79,0.0,09:40:25,31-12-2024
scotiabank,bank,3.725,-0.005,3.795,0.0,09:40:25,31-12-2024
Interbank,bank,3.735,-0.012,3.78,-0.003,09:40:25,31-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:40:25,31-12-2024
canada,currency,2.47,-0.06,2.68,0.02,09:40:25,31-12-2024
euro ocoña,currency,4.001,0.011,4.009,0.0,09:40:25,31-12-2024
Libra,currency,4.74,-0.01,4.91,0.0,09:40:25,31-12-2024
bbva,bank,3.665,-0.009,3.838,0.01,10:23:22,31-12-2024
bcp,bank,3.713,-0.002,3.802,-0.001,10:23:22,31-12-2024
nacion,bank,3.72,0.0,3.79,0.0,10:23:22,31-12-2024
scotiabank,bank,3.725,-0.005,3.795,0.0,10:23:22,31-12-2024
Interbank,bank,3.735,-0.012,3.78,-0.003,10:23:22,31-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:23:22,31-12-2024
canada,currency,2.47,-0.06,2.68,0.02,10:23:22,31-12-2024
euro ocoña,currency,4.001,0.011,4.009,0.0,10:23:22,31-12-2024
Libra,currency,4.74,-0.01,4.91,0.0,10:23:22,31-12-2024
bbva,bank,3.665,-0.009,3.838,0.01,10:41:25,31-12-2024
bcp,bank,3.713,-0.002,3.802,-0.001,10:41:25,31-12-2024
nacion,bank,3.72,0.0,3.79,0.0,10:41:25,31-12-2024
scotiabank,bank,3.725,-0.005,3.795,0.0,10:41:25,31-12-2024
Interbank,bank,3.735,-0.012,3.78,-0.003,10:41:25,31-12-2024
