name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.679,-0.006,3.875,0.035,08:27:07,03-09-2024
scotiabank,bank,3.679,-0.003,3.854,0.002,08:27:07,03-09-2024
Interbank,bank,3.696,-0.007,3.827,0.007,08:27:07,03-09-2024
bcp,bank,3.725,0.0,3.81,0.0,08:27:07,03-09-2024
nacion,bank,3.73,0.0,3.79,0.0,08:27:07,03-09-2024
Yuan,currency,0.46,0.01,0.55,0.01,08:27:07,03-09-2024
canada,currency,2.74,0.005,2.85,0.03,08:27:07,03-09-2024
euro ocoña,currency,4.25,0.0,4.27,0.005,08:27:07,03-09-2024
Libra,currency,4.96,0.0,5.07,0.05,08:27:07,03-09-2024
bbva,bank,3.679,-0.006,3.875,0.035,08:40:25,03-09-2024
scotiabank,bank,3.679,-0.003,3.854,0.002,08:40:25,03-09-2024
Interbank,bank,3.696,-0.007,3.827,0.007,08:40:25,03-09-2024
bcp,bank,3.725,0.0,3.81,0.0,08:40:25,03-09-2024
nacion,bank,3.73,0.0,3.79,0.0,08:40:25,03-09-2024
Yuan,currency,0.46,0.01,0.55,0.01,08:40:25,03-09-2024
canada,currency,2.74,0.005,2.85,0.03,08:40:25,03-09-2024
euro ocoña,currency,4.25,0.0,4.27,0.005,08:40:25,03-09-2024
Libra,currency,4.96,0.0,5.07,0.05,08:40:25,03-09-2024
scotiabank,bank,3.689,0.01,3.862,0.008,09:22:59,03-09-2024
bbva,bank,3.701,0.022,3.85,-0.025,09:22:59,03-09-2024
Interbank,bank,3.717,0.021,3.838,0.011,09:22:59,03-09-2024
nacion,bank,3.73,0.0,3.79,0.0,09:22:59,03-09-2024
bcp,bank,3.731,0.006,3.82,0.01,09:22:59,03-09-2024
Yuan,currency,0.46,0.01,0.55,0.01,09:22:59,03-09-2024
canada,currency,2.74,0.005,2.85,0.03,09:22:59,03-09-2024
euro ocoña,currency,4.25,0.0,4.27,0.005,09:22:59,03-09-2024
Libra,currency,4.96,0.0,5.07,0.05,09:22:59,03-09-2024
scotiabank,bank,3.689,0.01,3.862,0.008,09:41:29,03-09-2024
bbva,bank,3.701,0.022,3.85,-0.025,09:41:29,03-09-2024
Interbank,bank,3.717,0.021,3.838,0.011,09:41:29,03-09-2024
nacion,bank,3.73,0.0,3.79,0.0,09:41:29,03-09-2024
bcp,bank,3.731,0.006,3.82,0.01,09:41:29,03-09-2024
Yuan,currency,0.46,0.01,0.55,0.01,09:41:29,03-09-2024
canada,currency,2.74,0.005,2.85,0.03,09:41:29,03-09-2024
euro ocoña,currency,4.25,0.0,4.27,0.005,09:41:29,03-09-2024
Libra,currency,4.96,0.0,5.07,0.05,09:41:29,03-09-2024
scotiabank,bank,3.689,0.01,3.862,0.008,10:24:28,03-09-2024
bbva,bank,3.701,0.022,3.85,-0.025,10:24:28,03-09-2024
Interbank,bank,3.717,0.021,3.838,0.011,10:24:28,03-09-2024
nacion,bank,3.73,0.0,3.79,0.0,10:24:28,03-09-2024
bcp,bank,3.731,0.006,3.82,0.01,10:24:28,03-09-2024
Yuan,currency,0.46,0.01,0.55,0.01,10:24:28,03-09-2024
canada,currency,2.74,0.005,2.85,0.03,10:24:28,03-09-2024
euro ocoña,currency,4.25,0.0,4.27,0.005,10:24:28,03-09-2024
Libra,currency,4.96,0.0,5.07,0.05,10:24:28,03-09-2024
scotiabank,bank,3.689,0.01,3.862,0.008,10:40:52,03-09-2024
bbva,bank,3.701,0.022,3.85,-0.025,10:40:52,03-09-2024
Interbank,bank,3.717,0.021,3.838,0.011,10:40:52,03-09-2024
bcp,bank,3.731,0.006,3.82,0.01,10:40:52,03-09-2024
nacion,bank,3.74,0.01,3.8,0.01,10:40:52,03-09-2024
Yuan,currency,0.46,0.01,0.55,0.01,10:40:52,03-09-2024
canada,currency,2.74,0.005,2.85,0.03,10:40:52,03-09-2024
euro ocoña,currency,4.25,0.0,4.27,0.005,10:40:52,03-09-2024
Libra,currency,4.96,0.0,5.07,0.05,10:40:52,03-09-2024
scotiabank,bank,3.689,0.01,3.862,0.008,11:29:43,03-09-2024
bbva,bank,3.701,0.022,3.85,-0.025,11:29:43,03-09-2024
Interbank,bank,3.717,0.021,3.838,0.011,11:29:43,03-09-2024
bcp,bank,3.731,0.006,3.82,0.01,11:29:43,03-09-2024
nacion,bank,3.74,0.01,3.8,0.01,11:29:43,03-09-2024
Yuan,currency,0.46,0.01,0.55,0.01,11:29:43,03-09-2024
canada,currency,2.74,0.005,2.85,0.03,11:29:43,03-09-2024
euro ocoña,currency,4.25,0.0,4.27,0.005,11:29:43,03-09-2024
Libra,currency,4.96,0.0,5.07,0.05,11:29:43,03-09-2024
scotiabank,bank,3.689,0.01,3.862,0.008,11:45:30,03-09-2024
bbva,bank,3.701,0.022,3.85,-0.025,11:45:30,03-09-2024
Interbank,bank,3.717,0.021,3.838,0.011,11:45:30,03-09-2024
bcp,bank,3.731,0.006,3.82,0.01,11:45:30,03-09-2024
nacion,bank,3.74,0.01,3.8,0.01,11:45:30,03-09-2024
Yuan,currency,0.46,0.01,0.55,0.01,11:45:30,03-09-2024
canada,currency,2.74,0.005,2.85,0.03,11:45:30,03-09-2024
euro ocoña,currency,4.25,0.0,4.27,0.005,11:45:30,03-09-2024
Libra,currency,4.96,0.0,5.07,0.05,11:45:30,03-09-2024
scotiabank,bank,3.699,0.01,3.87,0.008,12:21:51,03-09-2024
bbva,bank,3.711,0.01,3.858,0.008,12:21:51,03-09-2024
Interbank,bank,3.729,0.012,3.846,0.008,12:21:51,03-09-2024
nacion,bank,3.74,0.01,3.8,0.01,12:21:51,03-09-2024
bcp,bank,3.742,0.011,3.828,0.008,12:21:51,03-09-2024
Yuan,currency,0.46,0.01,0.55,0.01,12:21:51,03-09-2024
canada,currency,2.74,0.005,2.85,0.03,12:21:51,03-09-2024
euro ocoña,currency,4.26,0.01,4.28,0.01,12:21:51,03-09-2024
Libra,currency,4.96,0.0,5.07,0.05,12:21:51,03-09-2024
scotiabank,bank,3.699,0.01,3.87,0.008,12:40:09,03-09-2024
bbva,bank,3.711,0.01,3.858,0.008,12:40:09,03-09-2024
Interbank,bank,3.729,0.012,3.846,0.008,12:40:09,03-09-2024
nacion,bank,3.74,0.01,3.8,0.01,12:40:09,03-09-2024
bcp,bank,3.742,0.011,3.828,0.008,12:40:09,03-09-2024
Yuan,currency,0.46,0.01,0.55,0.01,12:40:09,03-09-2024
canada,currency,2.74,0.005,2.85,0.03,12:40:09,03-09-2024
euro ocoña,currency,4.26,0.01,4.28,0.01,12:40:09,03-09-2024
Libra,currency,4.96,0.0,5.07,0.05,12:40:09,03-09-2024
