name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.62,-0.03,3.786,0.005,08:25:17,28-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,08:25:17,28-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,08:25:17,28-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,08:25:17,28-09-2024
nacion,bank,3.71,0.0,3.8,0.0,08:25:17,28-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,08:25:17,28-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,08:25:17,28-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,08:25:17,28-09-2024
Libra,currency,5.19,0.04,5.29,0.01,08:25:17,28-09-2024
bbva,bank,3.62,-0.03,3.786,0.005,08:40:04,28-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,08:40:04,28-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,08:40:04,28-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,08:40:04,28-09-2024
nacion,bank,3.71,0.0,3.8,0.0,08:40:04,28-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,08:40:04,28-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,08:40:04,28-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,08:40:04,28-09-2024
Libra,currency,5.19,0.04,5.29,0.01,08:40:04,28-09-2024
bbva,bank,3.62,-0.03,3.786,0.005,09:20:45,28-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,09:20:45,28-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,09:20:45,28-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,09:20:45,28-09-2024
nacion,bank,3.71,0.0,3.8,0.0,09:20:45,28-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,09:20:45,28-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,09:20:45,28-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,09:20:45,28-09-2024
Libra,currency,5.19,0.04,5.29,0.01,09:20:45,28-09-2024
bbva,bank,3.62,-0.03,3.786,0.005,09:40:11,28-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,09:40:11,28-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,09:40:11,28-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,09:40:11,28-09-2024
nacion,bank,3.71,0.0,3.8,0.0,09:40:11,28-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,09:40:11,28-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,09:40:11,28-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,09:40:11,28-09-2024
Libra,currency,5.19,0.04,5.29,0.01,09:40:11,28-09-2024
bbva,bank,3.62,-0.03,3.786,0.005,10:25:21,28-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,10:25:21,28-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,10:25:21,28-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,10:25:21,28-09-2024
nacion,bank,3.71,0.0,3.8,0.0,10:25:21,28-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,10:25:21,28-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,10:25:21,28-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,10:25:21,28-09-2024
Libra,currency,5.19,0.04,5.29,0.01,10:25:21,28-09-2024
bbva,bank,3.62,-0.03,3.786,0.005,10:43:56,28-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,10:43:56,28-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,10:43:56,28-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,10:43:56,28-09-2024
nacion,bank,3.71,0.0,3.8,0.0,10:43:56,28-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,10:43:56,28-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,10:43:56,28-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,10:43:56,28-09-2024
Libra,currency,5.19,0.04,5.29,0.01,10:43:56,28-09-2024
bbva,bank,3.62,-0.03,3.786,0.005,11:27:47,28-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,11:27:47,28-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,11:27:47,28-09-2024
