name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.659,-0.014,3.856,0.038,08:27:17,21-08-2024
scotiabank,bank,3.659,-0.001,3.834,0.004,08:27:17,21-08-2024
Interbank,bank,3.694,0.0,3.81,0.009,08:27:17,21-08-2024
bcp,bank,3.704,0.001,3.792,0.004,08:27:17,21-08-2024
nacion,bank,3.71,0.0,3.77,0.0,08:27:17,21-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,08:27:17,21-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,08:27:17,21-08-2024
euro ocoña,currency,4.202,0.011,4.22,0.01,08:27:17,21-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,08:27:17,21-08-2024
bbva,bank,3.659,-0.014,3.856,0.038,08:39:47,21-08-2024
scotiabank,bank,3.659,-0.001,3.834,0.004,08:39:47,21-08-2024
Interbank,bank,3.694,0.0,3.81,0.009,08:39:47,21-08-2024
bcp,bank,3.704,0.001,3.792,0.004,08:39:47,21-08-2024
nacion,bank,3.71,0.0,3.77,0.0,08:39:47,21-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,08:39:47,21-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,08:39:47,21-08-2024
euro ocoña,currency,4.202,0.011,4.22,0.01,08:39:47,21-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,08:39:47,21-08-2024
scotiabank,bank,3.657,-0.002,3.831,-0.003,10:34:15,21-08-2024
Interbank,bank,3.692,-0.002,3.809,-0.001,10:34:15,21-08-2024
bbva,bank,3.7,0.041,3.819,-0.037,10:34:15,21-08-2024
bcp,bank,3.7,-0.004,3.789,-0.003,10:34:15,21-08-2024
nacion,bank,3.72,0.01,3.78,0.01,10:34:15,21-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,10:34:15,21-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,10:34:15,21-08-2024
euro ocoña,currency,4.202,0.011,4.22,0.01,10:34:15,21-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,10:34:15,21-08-2024
scotiabank,bank,3.657,-0.002,3.831,-0.003,10:39:53,21-08-2024
Interbank,bank,3.692,-0.002,3.809,-0.001,10:39:53,21-08-2024
bbva,bank,3.7,0.041,3.819,-0.037,10:39:53,21-08-2024
bcp,bank,3.7,-0.004,3.789,-0.003,10:39:53,21-08-2024
nacion,bank,3.72,0.01,3.78,0.01,10:39:53,21-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,10:39:53,21-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,10:39:53,21-08-2024
euro ocoña,currency,4.202,0.011,4.22,0.01,10:39:53,21-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,10:39:53,21-08-2024
scotiabank,bank,3.657,-0.002,3.831,-0.003,10:59:26,21-08-2024
Interbank,bank,3.692,-0.002,3.809,-0.001,10:59:26,21-08-2024
bbva,bank,3.7,0.041,3.819,-0.037,10:59:26,21-08-2024
bcp,bank,3.7,-0.004,3.789,-0.003,10:59:26,21-08-2024
nacion,bank,3.72,0.01,3.78,0.01,10:59:26,21-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,10:59:26,21-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,10:59:26,21-08-2024
euro ocoña,currency,4.202,0.011,4.22,0.01,10:59:26,21-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,10:59:26,21-08-2024
scotiabank,bank,3.657,-0.002,3.831,-0.003,11:00:42,21-08-2024
Interbank,bank,3.692,-0.002,3.809,-0.001,11:00:42,21-08-2024
bbva,bank,3.7,0.041,3.819,-0.037,11:00:42,21-08-2024
bcp,bank,3.7,-0.004,3.789,-0.003,11:00:42,21-08-2024
nacion,bank,3.72,0.01,3.78,0.01,11:00:42,21-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,11:00:42,21-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,11:00:42,21-08-2024
euro ocoña,currency,4.202,0.011,4.22,0.01,11:00:42,21-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,11:00:42,21-08-2024
scotiabank,bank,3.657,-0.002,3.831,-0.003,11:23:29,21-08-2024
Interbank,bank,3.692,-0.002,3.809,-0.001,11:23:29,21-08-2024
bbva,bank,3.7,0.041,3.819,-0.037,11:23:29,21-08-2024
bcp,bank,3.7,-0.004,3.789,-0.003,11:23:29,21-08-2024
nacion,bank,3.72,0.01,3.78,0.01,11:23:29,21-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,11:23:29,21-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,11:23:29,21-08-2024
euro ocoña,currency,4.202,0.011,4.22,0.01,11:23:29,21-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,11:23:29,21-08-2024
