name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
scotiabank,bank,3.66,-0.001,3.835,0.003,08:24:08,01-09-2024
bbva,bank,3.662,-0.011,3.852,0.032,08:24:08,01-09-2024
Interbank,bank,3.666,-0.01,3.797,0.003,08:24:08,01-09-2024
bcp,bank,3.707,0.002,3.792,0.003,08:24:08,01-09-2024
nacion,bank,3.73,0.0,3.79,0.0,08:24:08,01-09-2024
Yuan,currency,0.46,0.01,0.55,0.01,08:24:08,01-09-2024
canada,currency,2.735,0.0,2.82,0.0,08:24:08,01-09-2024
euro ocoña,currency,4.223,0.013,4.245,0.015,08:24:08,01-09-2024
Libra,currency,4.96,0.11,5.02,0.03,08:24:08,01-09-2024
scotiabank,bank,3.66,-0.001,3.835,0.003,08:40:09,01-09-2024
bbva,bank,3.662,-0.011,3.852,0.032,08:40:09,01-09-2024
Interbank,bank,3.666,-0.01,3.797,0.003,08:40:09,01-09-2024
bcp,bank,3.707,0.002,3.792,0.003,08:40:09,01-09-2024
nacion,bank,3.73,0.0,3.79,0.0,08:40:09,01-09-2024
Yuan,currency,0.46,0.01,0.55,0.01,08:40:09,01-09-2024
canada,currency,2.735,0.0,2.82,0.0,08:40:09,01-09-2024
euro ocoña,currency,4.223,0.013,4.245,0.015,08:40:09,01-09-2024
Libra,currency,4.96,0.11,5.02,0.03,08:40:09,01-09-2024
scotiabank,bank,3.66,-0.001,3.835,0.003,09:19:33,01-09-2024
bbva,bank,3.662,-0.011,3.852,0.032,09:19:33,01-09-2024
Interbank,bank,3.666,-0.01,3.797,0.003,09:19:33,01-09-2024
bcp,bank,3.707,0.002,3.792,0.003,09:19:33,01-09-2024
nacion,bank,3.73,0.0,3.79,0.0,09:19:33,01-09-2024
Yuan,currency,0.46,0.01,0.55,0.01,09:19:33,01-09-2024
canada,currency,2.735,0.0,2.82,0.0,09:19:33,01-09-2024
euro ocoña,currency,4.223,0.013,4.245,0.015,09:19:33,01-09-2024
Libra,currency,4.96,0.11,5.02,0.03,09:19:33,01-09-2024
scotiabank,bank,3.66,-0.001,3.835,0.003,09:39:41,01-09-2024
bbva,bank,3.662,-0.011,3.852,0.032,09:39:41,01-09-2024
Interbank,bank,3.666,-0.01,3.797,0.003,09:39:41,01-09-2024
bcp,bank,3.707,0.002,3.792,0.003,09:39:41,01-09-2024
nacion,bank,3.73,0.0,3.79,0.0,09:39:41,01-09-2024
Yuan,currency,0.46,0.01,0.55,0.01,09:39:41,01-09-2024
canada,currency,2.735,0.0,2.82,0.0,09:39:41,01-09-2024
euro ocoña,currency,4.223,0.013,4.245,0.015,09:39:41,01-09-2024
Libra,currency,4.96,0.11,5.02,0.03,09:39:41,01-09-2024
scotiabank,bank,3.66,-0.001,3.835,0.003,10:22:44,01-09-2024
bbva,bank,3.662,-0.011,3.852,0.032,10:22:44,01-09-2024
Interbank,bank,3.666,-0.01,3.797,0.003,10:22:44,01-09-2024
