name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.701,-0.03,3.863,0.005,08:31:57,20-11-2024
bcp,bank,3.749,-0.004,3.834,-0.003,08:31:57,20-11-2024
Interbank,bank,3.75,-0.014,3.83,0.004,08:31:57,20-11-2024
nacion,bank,3.76,0.0,3.83,0.0,08:31:57,20-11-2024
scotiabank,bank,3.782,0.0,3.807,0.0,08:31:57,20-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,08:31:57,20-11-2024
canada,currency,2.5,-0.04,2.72,0.0,08:31:57,20-11-2024
euro ocoña,currency,4.135,0.002,4.155,0.0,08:31:57,20-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,08:31:57,20-11-2024
bbva,bank,3.701,-0.03,3.863,0.005,08:44:46,20-11-2024
bcp,bank,3.749,-0.004,3.834,-0.003,08:44:46,20-11-2024
Interbank,bank,3.75,-0.014,3.83,0.004,08:44:46,20-11-2024
nacion,bank,3.76,0.0,3.83,0.0,08:44:46,20-11-2024
scotiabank,bank,3.782,0.0,3.807,0.0,08:44:46,20-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,08:44:46,20-11-2024
canada,currency,2.5,-0.04,2.72,0.0,08:44:46,20-11-2024
euro ocoña,currency,4.135,0.002,4.155,0.0,08:44:46,20-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,08:44:46,20-11-2024
bbva,bank,3.729,0.028,3.859,-0.004,09:24:47,20-11-2024
bcp,bank,3.751,0.002,3.839,0.005,09:24:47,20-11-2024
nacion,bank,3.76,0.0,3.83,0.0,09:24:47,20-11-2024
Interbank,bank,3.763,0.013,3.828,-0.002,09:24:47,20-11-2024
scotiabank,bank,3.781,-0.001,3.809,0.002,09:24:47,20-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,09:24:47,20-11-2024
canada,currency,2.5,-0.04,2.72,0.0,09:24:47,20-11-2024
euro ocoña,currency,4.135,0.002,4.155,0.0,09:24:47,20-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,09:24:47,20-11-2024
bbva,bank,3.729,0.028,3.859,-0.004,09:44:20,20-11-2024
bcp,bank,3.751,0.002,3.839,0.005,09:44:20,20-11-2024
nacion,bank,3.76,0.0,3.83,0.0,09:44:20,20-11-2024
Interbank,bank,3.763,0.013,3.828,-0.002,09:44:20,20-11-2024
scotiabank,bank,3.781,-0.001,3.809,0.002,09:44:20,20-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,09:44:20,20-11-2024
canada,currency,2.5,-0.04,2.72,0.0,09:44:20,20-11-2024
euro ocoña,currency,4.135,0.002,4.155,0.0,09:44:20,20-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,09:44:20,20-11-2024
bbva,bank,3.729,0.028,3.859,-0.004,10:26:25,20-11-2024
bcp,bank,3.751,0.002,3.839,0.005,10:26:25,20-11-2024
nacion,bank,3.76,0.0,3.83,0.0,10:26:25,20-11-2024
Interbank,bank,3.763,0.013,3.828,-0.002,10:26:25,20-11-2024
scotiabank,bank,3.781,-0.001,3.809,0.002,10:26:25,20-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,10:26:25,20-11-2024
canada,currency,2.5,-0.04,2.72,0.0,10:26:25,20-11-2024
euro ocoña,currency,4.135,0.002,4.155,0.0,10:26:25,20-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,10:26:25,20-11-2024
bbva,bank,3.729,0.028,3.859,-0.004,10:43:40,20-11-2024
bcp,bank,3.751,0.002,3.839,0.005,10:43:40,20-11-2024
nacion,bank,3.76,0.0,3.83,0.0,10:43:40,20-11-2024
Interbank,bank,3.763,0.013,3.828,-0.002,10:43:40,20-11-2024
scotiabank,bank,3.781,-0.001,3.809,0.002,10:43:40,20-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,10:43:40,20-11-2024
canada,currency,2.5,-0.04,2.72,0.0,10:43:40,20-11-2024
euro ocoña,currency,4.135,0.002,4.155,0.0,10:43:40,20-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,10:43:40,20-11-2024
bbva,bank,3.729,0.028,3.859,-0.004,11:32:01,20-11-2024
bcp,bank,3.751,0.002,3.839,0.005,11:32:01,20-11-2024
nacion,bank,3.76,0.0,3.83,0.0,11:32:01,20-11-2024
Interbank,bank,3.763,0.013,3.828,-0.002,11:32:01,20-11-2024
scotiabank,bank,3.781,-0.001,3.809,0.002,11:32:01,20-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,11:32:01,20-11-2024
canada,currency,2.5,-0.04,2.72,0.0,11:32:01,20-11-2024
euro ocoña,currency,4.135,0.002,4.155,0.0,11:32:01,20-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,11:32:01,20-11-2024
bbva,bank,3.729,0.028,3.859,-0.004,11:49:55,20-11-2024
bcp,bank,3.751,0.002,3.839,0.005,11:49:55,20-11-2024
nacion,bank,3.76,0.0,3.83,0.0,11:49:55,20-11-2024
Interbank,bank,3.763,0.013,3.828,-0.002,11:49:55,20-11-2024
scotiabank,bank,3.781,-0.001,3.809,0.002,11:49:55,20-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,11:49:55,20-11-2024
canada,currency,2.5,-0.04,2.72,0.0,11:49:55,20-11-2024
euro ocoña,currency,4.135,0.002,4.155,0.0,11:49:55,20-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,11:49:55,20-11-2024
bbva,bank,3.733,0.004,3.86,0.001,12:23:06,20-11-2024
bcp,bank,3.754,0.003,3.839,0.0,12:23:06,20-11-2024
nacion,bank,3.76,0.0,3.83,0.0,12:23:06,20-11-2024
Interbank,bank,3.766,0.003,3.827,-0.001,12:23:06,20-11-2024
scotiabank,bank,3.784,0.003,3.809,0.0,12:23:06,20-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,12:23:06,20-11-2024
canada,currency,2.5,-0.04,2.72,0.0,12:23:06,20-11-2024
euro ocoña,currency,4.135,0.002,4.155,0.0,12:23:06,20-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,12:23:06,20-11-2024
bbva,bank,3.733,0.004,3.86,0.001,12:42:04,20-11-2024
bcp,bank,3.754,0.003,3.839,0.0,12:42:04,20-11-2024
nacion,bank,3.76,0.0,3.83,0.0,12:42:04,20-11-2024
Interbank,bank,3.766,0.003,3.827,-0.001,12:42:04,20-11-2024
scotiabank,bank,3.784,0.003,3.809,0.0,12:42:04,20-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,12:42:04,20-11-2024
canada,currency,2.5,-0.04,2.72,0.0,12:42:04,20-11-2024
euro ocoña,currency,4.135,0.002,4.155,0.0,12:42:04,20-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,12:42:04,20-11-2024
bbva,bank,3.733,0.004,3.86,0.001,13:33:30,20-11-2024
bcp,bank,3.754,0.003,3.839,0.0,13:33:30,20-11-2024
nacion,bank,3.76,0.0,3.83,0.0,13:33:30,20-11-2024
Interbank,bank,3.766,0.003,3.827,-0.001,13:33:30,20-11-2024
scotiabank,bank,3.784,0.003,3.809,0.0,13:33:30,20-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,13:33:30,20-11-2024
canada,currency,2.5,-0.04,2.72,0.0,13:33:30,20-11-2024
euro ocoña,currency,4.12,-0.015,4.14,-0.015,13:33:30,20-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,13:33:30,20-11-2024
bbva,bank,3.733,0.004,3.86,0.001,13:48:55,20-11-2024
bcp,bank,3.754,0.003,3.839,0.0,13:48:55,20-11-2024
nacion,bank,3.76,0.0,3.83,0.0,13:48:55,20-11-2024
Interbank,bank,3.766,0.003,3.827,-0.001,13:48:55,20-11-2024
scotiabank,bank,3.784,0.003,3.809,0.0,13:48:55,20-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,13:48:55,20-11-2024
canada,currency,2.5,-0.04,2.72,0.0,13:48:55,20-11-2024
euro ocoña,currency,4.12,-0.015,4.14,-0.015,13:48:55,20-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,13:48:55,20-11-2024
bbva,bank,3.705,-0.028,3.867,0.007,14:19:24,20-11-2024
bcp,bank,3.756,0.002,3.841,0.002,14:19:24,20-11-2024
Interbank,bank,3.76,-0.006,3.84,0.013,14:19:24,20-11-2024
nacion,bank,3.76,0.0,3.83,0.0,14:19:24,20-11-2024
scotiabank,bank,3.784,0.003,3.809,0.0,14:19:24,20-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,14:19:24,20-11-2024
canada,currency,2.5,-0.04,2.72,0.0,14:19:24,20-11-2024
euro ocoña,currency,4.12,-0.015,4.14,-0.015,14:19:24,20-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,14:19:24,20-11-2024
bbva,bank,3.705,-0.028,3.867,0.007,14:40:01,20-11-2024
bcp,bank,3.756,0.002,3.841,0.002,14:40:01,20-11-2024
Interbank,bank,3.76,-0.006,3.84,0.013,14:40:01,20-11-2024
nacion,bank,3.76,0.0,3.83,0.0,14:40:01,20-11-2024
scotiabank,bank,3.784,0.003,3.809,0.0,14:40:01,20-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,14:40:01,20-11-2024
canada,currency,2.5,-0.04,2.72,0.0,14:40:01,20-11-2024
euro ocoña,currency,4.12,-0.015,4.14,-0.015,14:40:01,20-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,14:40:01,20-11-2024
bbva,bank,3.705,-0.028,3.867,0.007,15:26:30,20-11-2024
bcp,bank,3.756,0.002,3.841,0.002,15:26:30,20-11-2024
Interbank,bank,3.76,-0.006,3.84,0.013,15:26:30,20-11-2024
nacion,bank,3.76,0.0,3.83,0.0,15:26:30,20-11-2024
scotiabank,bank,3.784,0.003,3.809,0.0,15:26:30,20-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,15:26:30,20-11-2024
canada,currency,2.5,0.0,2.72,0.0,15:26:30,20-11-2024
euro ocoña,currency,4.12,-0.015,4.14,-0.015,15:26:30,20-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,15:26:30,20-11-2024
bbva,bank,3.705,-0.028,3.867,0.007,15:42:56,20-11-2024
bcp,bank,3.756,0.002,3.841,0.002,15:42:56,20-11-2024
Interbank,bank,3.76,-0.006,3.84,0.013,15:42:56,20-11-2024
nacion,bank,3.76,0.0,3.83,0.0,15:42:56,20-11-2024
scotiabank,bank,3.784,0.003,3.809,0.0,15:42:56,20-11-2024
