name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.678,-0.025,3.846,0.017,08:25:49,03-11-2024
scotiabank,bank,3.685,0.01,3.863,0.01,08:25:49,03-11-2024
nacion,bank,3.73,-0.01,3.8,-0.01,08:25:49,03-11-2024
bcp,bank,3.731,0.007,3.818,0.009,08:25:49,03-11-2024
Interbank,bank,3.735,0.005,3.82,0.018,08:25:49,03-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,08:25:49,03-11-2024
canada,currency,2.63,0.0,2.783,-0.002,08:25:49,03-11-2024
euro ocoña,currency,4.203,0.001,4.222,0.0,08:25:49,03-11-2024
Libra,currency,4.975,0.005,5.08,0.0,08:25:49,03-11-2024
bbva,bank,3.678,-0.025,3.846,0.017,08:40:02,03-11-2024
scotiabank,bank,3.685,0.01,3.863,0.01,08:40:02,03-11-2024
nacion,bank,3.73,-0.01,3.8,-0.01,08:40:02,03-11-2024
bcp,bank,3.731,0.007,3.818,0.009,08:40:02,03-11-2024
Interbank,bank,3.735,0.005,3.82,0.018,08:40:02,03-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,08:40:02,03-11-2024
canada,currency,2.63,0.0,2.783,-0.002,08:40:02,03-11-2024
euro ocoña,currency,4.203,0.001,4.222,0.0,08:40:02,03-11-2024
Libra,currency,4.975,0.005,5.08,0.0,08:40:02,03-11-2024
bbva,bank,3.678,-0.025,3.846,0.017,09:22:59,03-11-2024
scotiabank,bank,3.685,0.01,3.863,0.01,09:22:59,03-11-2024
nacion,bank,3.73,-0.01,3.8,-0.01,09:22:59,03-11-2024
bcp,bank,3.731,0.007,3.818,0.009,09:22:59,03-11-2024
Interbank,bank,3.735,0.005,3.82,0.018,09:22:59,03-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,09:22:59,03-11-2024
canada,currency,2.63,0.0,2.783,-0.002,09:22:59,03-11-2024
euro ocoña,currency,4.203,0.001,4.222,0.0,09:22:59,03-11-2024
Libra,currency,4.975,0.005,5.08,0.0,09:22:59,03-11-2024
bbva,bank,3.678,-0.025,3.846,0.017,09:41:23,03-11-2024
scotiabank,bank,3.685,0.01,3.863,0.01,09:41:23,03-11-2024
nacion,bank,3.73,-0.01,3.8,-0.01,09:41:23,03-11-2024
bcp,bank,3.731,0.007,3.818,0.009,09:41:23,03-11-2024
Interbank,bank,3.735,0.005,3.82,0.018,09:41:23,03-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,09:41:23,03-11-2024
canada,currency,2.63,0.0,2.783,-0.002,09:41:23,03-11-2024
euro ocoña,currency,4.203,0.001,4.222,0.0,09:41:23,03-11-2024
Libra,currency,4.975,0.005,5.08,0.0,09:41:23,03-11-2024
bbva,bank,3.678,-0.025,3.846,0.017,10:22:49,03-11-2024
scotiabank,bank,3.685,0.01,3.863,0.01,10:22:49,03-11-2024
nacion,bank,3.73,-0.01,3.8,-0.01,10:22:49,03-11-2024
bcp,bank,3.731,0.007,3.818,0.009,10:22:49,03-11-2024
Interbank,bank,3.735,0.005,3.82,0.018,10:22:49,03-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,10:22:49,03-11-2024
canada,currency,2.63,0.0,2.783,-0.002,10:22:49,03-11-2024
euro ocoña,currency,4.203,0.001,4.222,0.0,10:22:49,03-11-2024
Libra,currency,4.975,0.005,5.08,0.0,10:22:49,03-11-2024
bbva,bank,3.678,-0.025,3.846,0.017,10:40:00,03-11-2024
scotiabank,bank,3.685,0.01,3.863,0.01,10:40:00,03-11-2024
nacion,bank,3.73,-0.01,3.8,-0.01,10:40:00,03-11-2024
bcp,bank,3.731,0.007,3.818,0.009,10:40:00,03-11-2024
Interbank,bank,3.735,0.005,3.82,0.018,10:40:00,03-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,10:40:00,03-11-2024
canada,currency,2.63,0.0,2.783,-0.002,10:40:00,03-11-2024
euro ocoña,currency,4.203,0.001,4.222,0.0,10:40:00,03-11-2024
Libra,currency,4.975,0.005,5.08,0.0,10:40:00,03-11-2024
bbva,bank,3.678,-0.025,3.846,0.017,11:27:17,03-11-2024
scotiabank,bank,3.685,0.01,3.863,0.01,11:27:17,03-11-2024
nacion,bank,3.73,-0.01,3.8,-0.01,11:27:17,03-11-2024
bcp,bank,3.731,0.007,3.818,0.009,11:27:17,03-11-2024
Interbank,bank,3.735,0.005,3.82,0.018,11:27:17,03-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,11:27:17,03-11-2024
canada,currency,2.63,0.0,2.783,-0.002,11:27:17,03-11-2024
euro ocoña,currency,4.203,0.001,4.222,0.0,11:27:17,03-11-2024
Libra,currency,4.975,0.005,5.08,0.0,11:27:17,03-11-2024
bbva,bank,3.678,-0.025,3.846,0.017,11:44:09,03-11-2024
scotiabank,bank,3.685,0.01,3.863,0.01,11:44:09,03-11-2024
nacion,bank,3.73,-0.01,3.8,-0.01,11:44:09,03-11-2024
bcp,bank,3.731,0.007,3.818,0.009,11:44:09,03-11-2024
Interbank,bank,3.735,0.005,3.82,0.018,11:44:09,03-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,11:44:09,03-11-2024
canada,currency,2.63,0.0,2.783,-0.002,11:44:09,03-11-2024
euro ocoña,currency,4.203,0.001,4.222,0.0,11:44:09,03-11-2024
Libra,currency,4.975,0.005,5.08,0.0,11:44:09,03-11-2024
bbva,bank,3.678,-0.025,3.846,0.017,12:20:23,03-11-2024
scotiabank,bank,3.685,0.01,3.863,0.01,12:20:23,03-11-2024
nacion,bank,3.73,-0.01,3.8,-0.01,12:20:23,03-11-2024
bcp,bank,3.731,0.007,3.818,0.009,12:20:23,03-11-2024
Interbank,bank,3.735,0.005,3.82,0.018,12:20:23,03-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,12:20:23,03-11-2024
canada,currency,2.63,0.0,2.783,-0.002,12:20:23,03-11-2024
euro ocoña,currency,4.203,0.001,4.222,0.0,12:20:23,03-11-2024
Libra,currency,4.975,0.005,5.08,0.0,12:20:23,03-11-2024
bbva,bank,3.678,-0.025,3.846,0.017,12:39:50,03-11-2024
scotiabank,bank,3.685,0.01,3.863,0.01,12:39:50,03-11-2024
nacion,bank,3.73,-0.01,3.8,-0.01,12:39:50,03-11-2024
bcp,bank,3.731,0.007,3.818,0.009,12:39:50,03-11-2024
Interbank,bank,3.735,0.005,3.82,0.018,12:39:50,03-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,12:39:50,03-11-2024
canada,currency,2.63,0.0,2.783,-0.002,12:39:50,03-11-2024
euro ocoña,currency,4.203,0.001,4.222,0.0,12:39:50,03-11-2024
Libra,currency,4.975,0.005,5.08,0.0,12:39:50,03-11-2024
bbva,bank,3.678,-0.025,3.846,0.017,13:30:34,03-11-2024
scotiabank,bank,3.685,0.01,3.863,0.01,13:30:34,03-11-2024
nacion,bank,3.73,-0.01,3.8,-0.01,13:30:34,03-11-2024
bcp,bank,3.731,0.007,3.818,0.009,13:30:34,03-11-2024
Interbank,bank,3.735,0.005,3.82,0.018,13:30:34,03-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,13:30:34,03-11-2024
canada,currency,2.63,0.0,2.783,-0.002,13:30:34,03-11-2024
euro ocoña,currency,4.203,0.001,4.222,0.0,13:30:34,03-11-2024
Libra,currency,4.975,0.005,5.08,0.0,13:30:34,03-11-2024
bbva,bank,3.678,-0.025,3.846,0.017,13:44:14,03-11-2024
scotiabank,bank,3.685,0.01,3.863,0.01,13:44:14,03-11-2024
nacion,bank,3.73,-0.01,3.8,-0.01,13:44:14,03-11-2024
bcp,bank,3.731,0.007,3.818,0.009,13:44:14,03-11-2024
Interbank,bank,3.735,0.005,3.82,0.018,13:44:14,03-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,13:44:14,03-11-2024
canada,currency,2.63,0.0,2.783,-0.002,13:44:14,03-11-2024
euro ocoña,currency,4.203,0.001,4.222,0.0,13:44:14,03-11-2024
Libra,currency,4.975,0.005,5.08,0.0,13:44:14,03-11-2024
bbva,bank,3.678,-0.025,3.846,0.017,14:18:14,03-11-2024
scotiabank,bank,3.685,0.01,3.863,0.01,14:18:14,03-11-2024
nacion,bank,3.73,-0.01,3.8,-0.01,14:18:14,03-11-2024
bcp,bank,3.731,0.007,3.818,0.009,14:18:14,03-11-2024
Interbank,bank,3.735,0.005,3.82,0.018,14:18:14,03-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,14:18:14,03-11-2024
canada,currency,2.63,0.0,2.783,-0.002,14:18:14,03-11-2024
euro ocoña,currency,4.203,0.001,4.222,0.0,14:18:14,03-11-2024
Libra,currency,4.975,0.005,5.08,0.0,14:18:14,03-11-2024
bbva,bank,3.678,-0.025,3.846,0.017,14:40:13,03-11-2024
scotiabank,bank,3.685,0.01,3.863,0.01,14:40:13,03-11-2024
nacion,bank,3.73,-0.01,3.8,-0.01,14:40:13,03-11-2024
