name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.696,-0.024,3.87,0.002,08:42:37,06-09-2024
scotiabank,bank,3.698,-0.01,3.881,0.002,08:42:37,06-09-2024
Interbank,bank,3.71,-0.013,3.85,0.005,08:42:37,06-09-2024
bcp,bank,3.745,-0.004,3.834,-0.003,08:42:37,06-09-2024
nacion,bank,3.75,0.0,3.82,0.0,08:42:37,06-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,08:42:37,06-09-2024
canada,currency,2.76,0.01,2.865,0.005,08:42:37,06-09-2024
euro ocoña,currency,4.285,-0.011,4.305,-0.001,08:42:37,06-09-2024
Libra,currency,4.97,0.01,5.1,0.03,08:42:37,06-09-2024
scotiabank,bank,3.707,0.009,3.877,-0.004,09:22:29,06-09-2024
bbva,bank,3.719,0.023,3.866,-0.004,09:22:29,06-09-2024
Interbank,bank,3.722,0.012,3.844,-0.006,09:22:29,06-09-2024
bcp,bank,3.75,0.005,3.836,0.002,09:22:29,06-09-2024
nacion,bank,3.75,0.0,3.82,0.0,09:22:29,06-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,09:22:29,06-09-2024
canada,currency,2.76,0.01,2.865,0.005,09:22:29,06-09-2024
euro ocoña,currency,4.285,-0.011,4.305,-0.001,09:22:29,06-09-2024
Libra,currency,4.97,0.01,5.1,0.03,09:22:29,06-09-2024
scotiabank,bank,3.707,0.009,3.877,-0.004,09:41:06,06-09-2024
bbva,bank,3.719,0.023,3.866,-0.004,09:41:06,06-09-2024
Interbank,bank,3.722,0.012,3.844,-0.006,09:41:06,06-09-2024
bcp,bank,3.75,0.005,3.836,0.002,09:41:06,06-09-2024
nacion,bank,3.75,0.0,3.82,0.0,09:41:06,06-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,09:41:06,06-09-2024
canada,currency,2.76,0.01,2.865,0.005,09:41:06,06-09-2024
euro ocoña,currency,4.285,-0.011,4.305,-0.001,09:41:06,06-09-2024
Libra,currency,4.97,0.01,5.1,0.03,09:41:06,06-09-2024
scotiabank,bank,3.707,0.009,3.877,-0.004,10:25:07,06-09-2024
bbva,bank,3.719,0.023,3.866,-0.004,10:25:07,06-09-2024
Interbank,bank,3.722,0.012,3.844,-0.006,10:25:07,06-09-2024
bcp,bank,3.75,0.005,3.836,0.002,10:25:07,06-09-2024
nacion,bank,3.75,0.0,3.82,0.0,10:25:07,06-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,10:25:07,06-09-2024
canada,currency,2.76,0.01,2.865,0.005,10:25:07,06-09-2024
euro ocoña,currency,4.285,-0.011,4.305,-0.001,10:25:07,06-09-2024
Libra,currency,4.97,0.01,5.1,0.03,10:25:07,06-09-2024
scotiabank,bank,3.707,0.009,3.877,-0.004,10:39:47,06-09-2024
bbva,bank,3.719,0.023,3.866,-0.004,10:39:47,06-09-2024
Interbank,bank,3.722,0.012,3.844,-0.006,10:39:47,06-09-2024
bcp,bank,3.75,0.005,3.836,0.002,10:39:47,06-09-2024
