name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.705,-0.019,3.877,0.006,08:29:04,09-09-2024
scotiabank,bank,3.709,-0.003,3.884,0.002,08:29:04,09-09-2024
Interbank,bank,3.728,0.001,3.849,0.001,08:29:04,09-09-2024
nacion,bank,3.75,0.0,3.82,0.0,08:29:04,09-09-2024
bcp,bank,3.756,0.001,3.841,0.001,08:29:04,09-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,08:29:04,09-09-2024
canada,currency,2.76,0.01,2.865,0.005,08:29:04,09-09-2024
euro ocoña,currency,4.292,0.002,4.31,0.0,08:29:04,09-09-2024
Libra,currency,4.97,0.01,5.1,0.03,08:29:04,09-09-2024
bbva,bank,3.705,-0.019,3.877,0.006,08:41:45,09-09-2024
scotiabank,bank,3.709,-0.003,3.884,0.002,08:41:45,09-09-2024
Interbank,bank,3.728,0.001,3.849,0.001,08:41:45,09-09-2024
nacion,bank,3.75,0.0,3.82,0.0,08:41:45,09-09-2024
bcp,bank,3.756,0.001,3.841,0.001,08:41:45,09-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,08:41:45,09-09-2024
canada,currency,2.76,0.01,2.865,0.005,08:41:45,09-09-2024
euro ocoña,currency,4.292,0.002,4.31,0.0,08:41:45,09-09-2024
Libra,currency,4.97,0.01,5.1,0.03,08:41:45,09-09-2024
scotiabank,bank,3.71,-0.012,3.888,0.01,09:25:27,09-09-2024
bbva,bank,3.722,0.017,3.878,0.001,09:25:27,09-09-2024
Interbank,bank,3.75,0.022,3.864,0.015,09:25:27,09-09-2024
nacion,bank,3.75,0.0,3.82,0.0,09:25:27,09-09-2024
bcp,bank,3.753,-0.003,3.847,0.006,09:25:27,09-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,09:25:27,09-09-2024
canada,currency,2.76,0.01,2.865,0.005,09:25:27,09-09-2024
euro ocoña,currency,4.292,0.002,4.31,0.0,09:25:27,09-09-2024
Libra,currency,4.97,0.01,5.1,0.03,09:25:27,09-09-2024
scotiabank,bank,3.71,-0.012,3.888,0.01,09:42:58,09-09-2024
bbva,bank,3.722,0.017,3.878,0.001,09:42:58,09-09-2024
Interbank,bank,3.75,0.022,3.864,0.015,09:42:58,09-09-2024
nacion,bank,3.75,0.0,3.82,0.0,09:42:58,09-09-2024
bcp,bank,3.753,-0.003,3.847,0.006,09:42:58,09-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,09:42:58,09-09-2024
canada,currency,2.76,0.01,2.865,0.005,09:42:58,09-09-2024
euro ocoña,currency,4.292,0.002,4.31,0.0,09:42:58,09-09-2024
Libra,currency,4.97,0.01,5.1,0.03,09:42:58,09-09-2024
scotiabank,bank,3.71,-0.012,3.888,0.01,10:24:41,09-09-2024
bbva,bank,3.722,0.017,3.878,0.001,10:24:41,09-09-2024
Interbank,bank,3.75,0.022,3.864,0.015,10:24:41,09-09-2024
bcp,bank,3.753,-0.003,3.847,0.006,10:24:41,09-09-2024
nacion,bank,3.76,0.01,3.83,0.01,10:24:41,09-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,10:24:41,09-09-2024
canada,currency,2.755,-0.005,2.869,0.004,10:24:41,09-09-2024
euro ocoña,currency,4.285,-0.007,4.305,-0.005,10:24:41,09-09-2024
Libra,currency,5.016,0.0,5.128,-0.032,10:24:41,09-09-2024
scotiabank,bank,3.71,-0.012,3.888,0.01,10:41:07,09-09-2024
bbva,bank,3.722,0.017,3.878,0.001,10:41:07,09-09-2024
Interbank,bank,3.75,0.022,3.864,0.015,10:41:07,09-09-2024
bcp,bank,3.753,-0.003,3.847,0.006,10:41:07,09-09-2024
nacion,bank,3.76,0.01,3.83,0.01,10:41:07,09-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,10:41:07,09-09-2024
canada,currency,2.755,-0.005,2.869,0.004,10:41:07,09-09-2024
euro ocoña,currency,4.285,-0.007,4.305,-0.005,10:41:07,09-09-2024
Libra,currency,5.016,0.0,5.128,-0.032,10:41:07,09-09-2024
scotiabank,bank,3.71,-0.012,3.888,0.01,11:28:36,09-09-2024
bbva,bank,3.722,0.017,3.878,0.001,11:28:36,09-09-2024
Interbank,bank,3.75,0.022,3.864,0.015,11:28:36,09-09-2024
bcp,bank,3.753,-0.003,3.847,0.006,11:28:36,09-09-2024
nacion,bank,3.76,0.01,3.83,0.01,11:28:36,09-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,11:28:36,09-09-2024
canada,currency,2.755,-0.005,2.869,0.004,11:28:36,09-09-2024
euro ocoña,currency,4.285,-0.007,4.305,-0.005,11:28:36,09-09-2024
