name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.661,-0.027,3.822,0.007,08:25:08,12-10-2024
scotiabank,bank,3.667,0.002,3.844,0.007,08:25:08,12-10-2024
Interbank,bank,3.69,-0.005,3.805,0.012,08:25:08,12-10-2024
bcp,bank,3.711,0.003,3.797,0.003,08:25:08,12-10-2024
nacion,bank,3.72,0.0,3.79,0.0,08:25:08,12-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,08:25:08,12-10-2024
canada,currency,2.73,-0.005,2.85,0.0,08:25:08,12-10-2024
euro ocoña,currency,4.25,-0.022,4.27,-0.025,08:25:08,12-10-2024
Libra,currency,5.02,-0.005,5.14,-0.01,08:25:08,12-10-2024
bbva,bank,3.661,-0.027,3.822,0.007,08:39:57,12-10-2024
scotiabank,bank,3.667,0.002,3.844,0.007,08:39:57,12-10-2024
Interbank,bank,3.69,-0.005,3.805,0.012,08:39:57,12-10-2024
bcp,bank,3.711,0.003,3.797,0.003,08:39:57,12-10-2024
nacion,bank,3.72,0.0,3.79,0.0,08:39:57,12-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,08:39:57,12-10-2024
canada,currency,2.73,-0.005,2.85,0.0,08:39:57,12-10-2024
euro ocoña,currency,4.25,-0.022,4.27,-0.025,08:39:57,12-10-2024
Libra,currency,5.02,-0.005,5.14,-0.01,08:39:57,12-10-2024
bbva,bank,3.661,-0.027,3.822,0.007,09:20:37,12-10-2024
scotiabank,bank,3.667,0.002,3.844,0.007,09:20:37,12-10-2024
Interbank,bank,3.69,-0.005,3.805,0.012,09:20:37,12-10-2024
bcp,bank,3.711,0.003,3.797,0.003,09:20:37,12-10-2024
nacion,bank,3.72,0.0,3.79,0.0,09:20:37,12-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,09:20:37,12-10-2024
canada,currency,2.73,-0.005,2.85,0.0,09:20:37,12-10-2024
euro ocoña,currency,4.25,-0.022,4.27,-0.025,09:20:37,12-10-2024
Libra,currency,5.02,-0.005,5.14,-0.01,09:20:37,12-10-2024
bbva,bank,3.661,-0.027,3.822,0.007,09:40:32,12-10-2024
scotiabank,bank,3.667,0.002,3.844,0.007,09:40:32,12-10-2024
Interbank,bank,3.69,-0.005,3.805,0.012,09:40:32,12-10-2024
bcp,bank,3.711,0.003,3.797,0.003,09:40:32,12-10-2024
nacion,bank,3.72,0.0,3.79,0.0,09:40:32,12-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,09:40:32,12-10-2024
canada,currency,2.73,-0.005,2.85,0.0,09:40:32,12-10-2024
euro ocoña,currency,4.24,-0.01,4.26,-0.01,09:40:32,12-10-2024
Libra,currency,5.02,-0.005,5.14,-0.01,09:40:32,12-10-2024
bbva,bank,3.661,-0.027,3.822,0.007,10:23:22,12-10-2024
scotiabank,bank,3.667,0.002,3.844,0.007,10:23:22,12-10-2024
Interbank,bank,3.69,-0.005,3.805,0.012,10:23:22,12-10-2024
bcp,bank,3.711,0.003,3.797,0.003,10:23:22,12-10-2024
nacion,bank,3.72,0.0,3.79,0.0,10:23:22,12-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,10:23:22,12-10-2024
canada,currency,2.73,-0.005,2.85,0.0,10:23:22,12-10-2024
euro ocoña,currency,4.24,-0.01,4.26,-0.01,10:23:22,12-10-2024
Libra,currency,5.02,-0.005,5.14,-0.01,10:23:22,12-10-2024
bbva,bank,3.661,-0.027,3.822,0.007,10:40:07,12-10-2024
scotiabank,bank,3.667,0.002,3.844,0.007,10:40:07,12-10-2024
Interbank,bank,3.69,-0.005,3.805,0.012,10:40:07,12-10-2024
bcp,bank,3.711,0.003,3.797,0.003,10:40:07,12-10-2024
nacion,bank,3.72,0.0,3.79,0.0,10:40:07,12-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,10:40:07,12-10-2024
canada,currency,2.73,-0.005,2.85,0.0,10:40:07,12-10-2024
euro ocoña,currency,4.24,-0.01,4.26,-0.01,10:40:07,12-10-2024
Libra,currency,5.02,-0.005,5.14,-0.01,10:40:07,12-10-2024
bbva,bank,3.661,-0.027,3.822,0.007,11:28:08,12-10-2024
scotiabank,bank,3.667,0.002,3.844,0.007,11:28:08,12-10-2024
Interbank,bank,3.69,-0.005,3.805,0.012,11:28:08,12-10-2024
bcp,bank,3.711,0.003,3.797,0.003,11:28:08,12-10-2024
nacion,bank,3.72,0.0,3.79,0.0,11:28:08,12-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,11:28:08,12-10-2024
canada,currency,2.73,-0.005,2.85,0.0,11:28:08,12-10-2024
