name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.655,-0.025,3.837,0.009,08:39:57,27-08-2024
scotiabank,bank,3.659,-0.01,3.834,-0.006,08:39:57,27-08-2024
Interbank,bank,3.676,-0.014,3.807,0.0,08:39:57,27-08-2024
bcp,bank,3.701,-0.01,3.787,-0.011,08:39:57,27-08-2024
nacion,bank,3.73,0.0,3.79,0.0,08:39:57,27-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,08:39:57,27-08-2024
canada,currency,2.73,0.08,2.81,0.015,08:39:57,27-08-2024
euro ocoña,currency,4.21,0.005,4.23,0.015,08:39:57,27-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,08:39:57,27-08-2024
scotiabank,bank,3.659,0.0,3.834,0.0,09:22:27,27-08-2024
bbva,bank,3.671,0.016,3.823,-0.014,09:22:27,27-08-2024
Interbank,bank,3.676,0.0,3.805,-0.002,09:22:27,27-08-2024
bcp,bank,3.7,-0.001,3.79,0.003,09:22:27,27-08-2024
nacion,bank,3.73,0.0,3.79,0.0,09:22:27,27-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,09:22:27,27-08-2024
canada,currency,2.73,0.08,2.81,0.015,09:22:27,27-08-2024
euro ocoña,currency,4.21,0.005,4.23,0.015,09:22:27,27-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,09:22:27,27-08-2024
scotiabank,bank,3.659,0.0,3.834,0.0,09:41:08,27-08-2024
bbva,bank,3.671,0.016,3.823,-0.014,09:41:08,27-08-2024
Interbank,bank,3.676,0.0,3.805,-0.002,09:41:08,27-08-2024
bcp,bank,3.7,-0.001,3.79,0.003,09:41:08,27-08-2024
nacion,bank,3.73,0.0,3.79,0.0,09:41:08,27-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,09:41:08,27-08-2024
canada,currency,2.73,0.08,2.81,0.015,09:41:08,27-08-2024
euro ocoña,currency,4.21,0.005,4.23,0.015,09:41:08,27-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,09:41:08,27-08-2024
scotiabank,bank,3.659,0.0,3.834,0.0,10:23:57,27-08-2024
bbva,bank,3.671,0.016,3.823,-0.014,10:23:57,27-08-2024
Interbank,bank,3.676,0.0,3.805,-0.002,10:23:57,27-08-2024
bcp,bank,3.7,-0.001,3.79,0.003,10:23:57,27-08-2024
nacion,bank,3.73,0.0,3.79,0.0,10:23:57,27-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,10:23:57,27-08-2024
canada,currency,2.73,0.08,2.81,0.015,10:23:57,27-08-2024
euro ocoña,currency,4.21,0.005,4.23,0.015,10:23:57,27-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,10:23:57,27-08-2024
scotiabank,bank,3.659,0.0,3.834,0.0,10:40:28,27-08-2024
bbva,bank,3.671,0.016,3.823,-0.014,10:40:28,27-08-2024
Interbank,bank,3.676,0.0,3.805,-0.002,10:40:28,27-08-2024
bcp,bank,3.7,-0.001,3.79,0.003,10:40:28,27-08-2024
nacion,bank,3.73,0.0,3.79,0.0,10:40:28,27-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,10:40:28,27-08-2024
canada,currency,2.73,0.08,2.81,0.015,10:40:28,27-08-2024
euro ocoña,currency,4.21,0.005,4.23,0.015,10:40:28,27-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,10:40:28,27-08-2024
scotiabank,bank,3.659,0.0,3.834,0.0,11:27:19,27-08-2024
bbva,bank,3.671,0.016,3.823,-0.014,11:27:19,27-08-2024
Interbank,bank,3.676,0.0,3.805,-0.002,11:27:19,27-08-2024
bcp,bank,3.7,-0.001,3.79,0.003,11:27:19,27-08-2024
nacion,bank,3.73,0.0,3.79,0.0,11:27:19,27-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,11:27:19,27-08-2024
canada,currency,2.73,0.08,2.81,0.015,11:27:19,27-08-2024
euro ocoña,currency,4.21,0.005,4.23,0.015,11:27:19,27-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,11:27:19,27-08-2024
scotiabank,bank,3.659,0.0,3.834,0.0,11:44:01,27-08-2024
bbva,bank,3.671,0.016,3.823,-0.014,11:44:01,27-08-2024
