name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.697,-0.014,3.897,0.039,08:41:22,04-09-2024
scotiabank,bank,3.699,0.0,3.874,0.004,08:41:22,04-09-2024
Interbank,bank,3.725,-0.004,3.855,0.009,08:41:22,04-09-2024
nacion,bank,3.74,0.01,3.8,0.01,08:41:22,04-09-2024
bcp,bank,3.743,0.001,3.83,0.002,08:41:22,04-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,08:41:22,04-09-2024
canada,currency,2.75,0.01,2.86,0.01,08:41:22,04-09-2024
euro ocoña,currency,4.26,0.01,4.28,0.01,08:41:22,04-09-2024
Libra,currency,4.96,0.0,5.07,0.05,08:41:22,04-09-2024
scotiabank,bank,3.703,0.004,3.879,0.005,09:22:19,04-09-2024
bbva,bank,3.717,0.02,3.87,-0.027,09:22:19,04-09-2024
Interbank,bank,3.73,0.005,3.855,0.0,09:22:19,04-09-2024
bcp,bank,3.744,0.001,3.837,0.007,09:22:19,04-09-2024
nacion,bank,3.75,0.01,3.82,0.02,09:22:19,04-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,09:22:19,04-09-2024
canada,currency,2.75,0.01,2.86,0.01,09:22:19,04-09-2024
euro ocoña,currency,4.26,0.01,4.28,0.01,09:22:19,04-09-2024
Libra,currency,4.96,0.0,5.07,0.05,09:22:19,04-09-2024
scotiabank,bank,3.703,0.004,3.879,0.005,09:41:43,04-09-2024
bbva,bank,3.717,0.02,3.87,-0.027,09:41:43,04-09-2024
Interbank,bank,3.73,0.005,3.855,0.0,09:41:43,04-09-2024
bcp,bank,3.744,0.001,3.837,0.007,09:41:43,04-09-2024
nacion,bank,3.75,0.01,3.82,0.02,09:41:43,04-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,09:41:43,04-09-2024
canada,currency,2.75,0.01,2.86,0.01,09:41:43,04-09-2024
euro ocoña,currency,4.26,0.01,4.28,0.01,09:41:43,04-09-2024
Libra,currency,4.96,0.0,5.07,0.05,09:41:43,04-09-2024
scotiabank,bank,3.703,0.004,3.879,0.005,10:24:20,04-09-2024
bbva,bank,3.717,0.02,3.87,-0.027,10:24:20,04-09-2024
Interbank,bank,3.73,0.005,3.855,0.0,10:24:20,04-09-2024
bcp,bank,3.744,0.001,3.837,0.007,10:24:20,04-09-2024
nacion,bank,3.75,0.01,3.82,0.02,10:24:20,04-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,10:24:20,04-09-2024
canada,currency,2.75,0.01,2.86,0.01,10:24:20,04-09-2024
euro ocoña,currency,4.26,0.01,4.28,0.01,10:24:20,04-09-2024
Libra,currency,4.96,0.0,5.07,0.05,10:24:20,04-09-2024
scotiabank,bank,3.703,0.004,3.879,0.005,10:41:02,04-09-2024
bbva,bank,3.717,0.02,3.87,-0.027,10:41:02,04-09-2024
Interbank,bank,3.73,0.005,3.855,0.0,10:41:02,04-09-2024
bcp,bank,3.744,0.001,3.837,0.007,10:41:02,04-09-2024
nacion,bank,3.75,0.01,3.82,0.02,10:41:02,04-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,10:41:02,04-09-2024
canada,currency,2.75,0.01,2.86,0.01,10:41:02,04-09-2024
euro ocoña,currency,4.28,0.02,4.3,0.02,10:41:02,04-09-2024
Libra,currency,4.96,0.0,5.07,0.05,10:41:02,04-09-2024
scotiabank,bank,3.703,0.004,3.879,0.005,11:28:04,04-09-2024
bbva,bank,3.717,0.02,3.87,-0.027,11:28:04,04-09-2024
Interbank,bank,3.73,0.005,3.855,0.0,11:28:04,04-09-2024
bcp,bank,3.744,0.001,3.837,0.007,11:28:04,04-09-2024
nacion,bank,3.75,0.01,3.82,0.02,11:28:04,04-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,11:28:04,04-09-2024
canada,currency,2.76,0.01,2.865,0.005,11:28:04,04-09-2024
euro ocoña,currency,4.28,0.02,4.3,0.02,11:28:04,04-09-2024
Libra,currency,4.97,0.01,5.1,0.03,11:28:04,04-09-2024
scotiabank,bank,3.703,0.004,3.879,0.005,11:45:00,04-09-2024
bbva,bank,3.717,0.02,3.87,-0.027,11:45:00,04-09-2024
Interbank,bank,3.73,0.005,3.855,0.0,11:45:00,04-09-2024
bcp,bank,3.744,0.001,3.837,0.007,11:45:00,04-09-2024
nacion,bank,3.75,0.01,3.82,0.02,11:45:00,04-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,11:45:00,04-09-2024
canada,currency,2.76,0.01,2.865,0.005,11:45:00,04-09-2024
euro ocoña,currency,4.28,0.02,4.3,0.02,11:45:00,04-09-2024
Libra,currency,4.97,0.01,5.1,0.03,11:45:00,04-09-2024
scotiabank,bank,3.713,0.01,3.884,0.005,12:22:40,04-09-2024
bbva,bank,3.725,0.008,3.873,0.003,12:22:40,04-09-2024
Interbank,bank,3.733,0.003,3.855,0.0,12:22:40,04-09-2024
nacion,bank,3.75,0.01,3.82,0.02,12:22:40,04-09-2024
bcp,bank,3.756,0.012,3.842,0.005,12:22:40,04-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,12:22:40,04-09-2024
canada,currency,2.76,0.01,2.865,0.005,12:22:40,04-09-2024
euro ocoña,currency,4.28,0.02,4.3,0.02,12:22:40,04-09-2024
Libra,currency,4.97,0.01,5.1,0.03,12:22:40,04-09-2024
