name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.658,-0.015,3.843,0.024,08:22:03,24-08-2024
scotiabank,bank,3.663,0.003,3.838,0.007,08:22:03,24-08-2024
Interbank,bank,3.675,-0.005,3.8,0.008,08:22:03,24-08-2024
bcp,bank,3.703,0.0,3.793,0.004,08:22:03,24-08-2024
nacion,bank,3.73,0.0,3.79,0.0,08:22:03,24-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,08:22:03,24-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,08:22:03,24-08-2024
euro ocoña,currency,4.202,0.012,4.22,0.01,08:22:03,24-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,08:22:03,24-08-2024
bbva,bank,3.658,-0.015,3.843,0.024,08:40:17,24-08-2024
scotiabank,bank,3.663,0.003,3.838,0.007,08:40:17,24-08-2024
Interbank,bank,3.675,-0.005,3.8,0.008,08:40:17,24-08-2024
bcp,bank,3.703,0.0,3.793,0.004,08:40:17,24-08-2024
nacion,bank,3.73,0.0,3.79,0.0,08:40:17,24-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,08:40:17,24-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,08:40:17,24-08-2024
euro ocoña,currency,4.202,0.012,4.22,0.01,08:40:17,24-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,08:40:17,24-08-2024
bbva,bank,3.658,-0.015,3.843,0.024,09:20:04,24-08-2024
scotiabank,bank,3.663,0.003,3.838,0.007,09:20:04,24-08-2024
Interbank,bank,3.675,-0.005,3.8,0.008,09:20:04,24-08-2024
bcp,bank,3.703,0.0,3.793,0.004,09:20:04,24-08-2024
nacion,bank,3.73,0.0,3.79,0.0,09:20:04,24-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,09:20:04,24-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,09:20:04,24-08-2024
euro ocoña,currency,4.202,0.012,4.22,0.01,09:20:04,24-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,09:20:04,24-08-2024
bbva,bank,3.658,-0.015,3.843,0.024,09:39:44,24-08-2024
scotiabank,bank,3.663,0.003,3.838,0.007,09:39:44,24-08-2024
Interbank,bank,3.675,-0.005,3.8,0.008,09:39:44,24-08-2024
bcp,bank,3.703,0.0,3.793,0.004,09:39:44,24-08-2024
nacion,bank,3.73,0.0,3.79,0.0,09:39:44,24-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,09:39:44,24-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,09:39:44,24-08-2024
euro ocoña,currency,4.202,0.012,4.22,0.01,09:39:44,24-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,09:39:44,24-08-2024
bbva,bank,3.658,-0.015,3.843,0.024,10:21:40,24-08-2024
scotiabank,bank,3.663,0.003,3.838,0.007,10:21:40,24-08-2024
Interbank,bank,3.675,-0.005,3.8,0.008,10:21:40,24-08-2024
bcp,bank,3.703,0.0,3.793,0.004,10:21:40,24-08-2024
nacion,bank,3.73,0.0,3.79,0.0,10:21:40,24-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,10:21:40,24-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,10:21:40,24-08-2024
euro ocoña,currency,4.202,0.012,4.22,0.01,10:21:40,24-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,10:21:40,24-08-2024
bbva,bank,3.658,-0.015,3.843,0.024,10:39:46,24-08-2024
scotiabank,bank,3.663,0.003,3.838,0.007,10:39:46,24-08-2024
Interbank,bank,3.675,-0.005,3.8,0.008,10:39:46,24-08-2024
bcp,bank,3.703,0.0,3.793,0.004,10:39:46,24-08-2024
nacion,bank,3.73,0.0,3.79,0.0,10:39:46,24-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,10:39:46,24-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,10:39:46,24-08-2024
euro ocoña,currency,4.202,0.012,4.22,0.01,10:39:46,24-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,10:39:46,24-08-2024
bbva,bank,3.658,-0.015,3.843,0.024,11:25:04,24-08-2024
scotiabank,bank,3.663,0.003,3.838,0.007,11:25:04,24-08-2024
Interbank,bank,3.675,-0.005,3.8,0.008,11:25:04,24-08-2024
bcp,bank,3.703,0.0,3.793,0.004,11:25:04,24-08-2024
nacion,bank,3.73,0.0,3.79,0.0,11:25:04,24-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,11:25:04,24-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,11:25:04,24-08-2024
euro ocoña,currency,4.202,0.012,4.22,0.01,11:25:04,24-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,11:25:04,24-08-2024
bbva,bank,3.658,-0.015,3.843,0.024,11:42:48,24-08-2024
scotiabank,bank,3.663,0.003,3.838,0.007,11:42:48,24-08-2024
Interbank,bank,3.675,-0.005,3.8,0.008,11:42:48,24-08-2024
bcp,bank,3.703,0.0,3.793,0.004,11:42:48,24-08-2024
nacion,bank,3.73,0.0,3.79,0.0,11:42:48,24-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,11:42:48,24-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,11:42:48,24-08-2024
euro ocoña,currency,4.202,0.012,4.22,0.01,11:42:48,24-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,11:42:48,24-08-2024
bbva,bank,3.658,-0.015,3.843,0.024,12:20:37,24-08-2024
scotiabank,bank,3.663,0.003,3.838,0.007,12:20:37,24-08-2024
Interbank,bank,3.675,-0.005,3.8,0.008,12:20:37,24-08-2024
bcp,bank,3.703,0.0,3.793,0.004,12:20:37,24-08-2024
nacion,bank,3.73,0.0,3.79,0.0,12:20:37,24-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,12:20:37,24-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,12:20:37,24-08-2024
euro ocoña,currency,4.202,0.012,4.22,0.01,12:20:37,24-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,12:20:37,24-08-2024
bbva,bank,3.658,-0.015,3.843,0.024,12:39:38,24-08-2024
scotiabank,bank,3.663,0.003,3.838,0.007,12:39:38,24-08-2024
Interbank,bank,3.675,-0.005,3.8,0.008,12:39:38,24-08-2024
bcp,bank,3.703,0.0,3.793,0.004,12:39:38,24-08-2024
nacion,bank,3.73,0.0,3.79,0.0,12:39:38,24-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,12:39:38,24-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,12:39:38,24-08-2024
euro ocoña,currency,4.202,0.012,4.22,0.01,12:39:38,24-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,12:39:38,24-08-2024
bbva,bank,3.658,-0.015,3.843,0.024,13:04:18,24-08-2024
scotiabank,bank,3.663,0.003,3.838,0.007,13:04:18,24-08-2024
Interbank,bank,3.675,-0.005,3.8,0.008,13:04:18,24-08-2024
bcp,bank,3.703,0.0,3.793,0.004,13:04:18,24-08-2024
nacion,bank,3.73,0.0,3.79,0.0,13:04:18,24-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,13:04:18,24-08-2024
canada,currency,2.65,-0.04,2.795,-0.005,13:04:18,24-08-2024
euro ocoña,currency,4.213,0.0,4.23,0.01,13:04:18,24-08-2024
Libra,currency,4.85,-0.01,4.99,0.0,13:04:18,24-08-2024
bbva,bank,3.658,-0.015,3.843,0.024,13:10:00,24-08-2024
scotiabank,bank,3.663,0.003,3.838,0.007,13:10:00,24-08-2024
