name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.677,-0.015,3.849,0.002,08:40:33,13-09-2024
scotiabank,bank,3.685,-0.006,3.62,-0.25,08:40:33,13-09-2024
Interbank,bank,3.705,-0.005,3.825,0.004,08:40:33,13-09-2024
bcp,bank,3.728,0.005,3.814,-0.003,08:40:33,13-09-2024
nacion,bank,3.73,-0.03,3.82,-0.02,08:40:33,13-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,08:40:33,13-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,08:40:33,13-09-2024
euro ocoña,currency,4.297,0.002,4.315,0.0,08:40:33,13-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,08:40:33,13-09-2024
scotiabank,bank,3.675,-0.01,3.854,0.234,09:22:03,13-09-2024
bbva,bank,3.687,0.01,3.842,-0.007,09:22:03,13-09-2024
Interbank,bank,3.7,-0.005,3.818,-0.007,09:22:03,13-09-2024
bcp,bank,3.718,-0.01,3.814,0.0,09:22:03,13-09-2024
nacion,bank,3.73,-0.03,3.82,-0.02,09:22:03,13-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,09:22:03,13-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,09:22:03,13-09-2024
euro ocoña,currency,4.297,0.002,4.315,0.0,09:22:03,13-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,09:22:03,13-09-2024
scotiabank,bank,3.675,-0.01,3.854,0.234,09:41:08,13-09-2024
bbva,bank,3.687,0.01,3.842,-0.007,09:41:08,13-09-2024
Interbank,bank,3.7,-0.005,3.818,-0.007,09:41:08,13-09-2024
bcp,bank,3.718,-0.01,3.814,0.0,09:41:08,13-09-2024
nacion,bank,3.73,-0.03,3.82,-0.02,09:41:08,13-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,09:41:08,13-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,09:41:08,13-09-2024
euro ocoña,currency,4.297,0.002,4.315,0.0,09:41:08,13-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,09:41:08,13-09-2024
scotiabank,bank,3.675,-0.01,3.854,0.234,10:24:55,13-09-2024
bbva,bank,3.687,0.01,3.842,-0.007,10:24:55,13-09-2024
Interbank,bank,3.7,-0.005,3.818,-0.007,10:24:55,13-09-2024
bcp,bank,3.718,-0.01,3.814,0.0,10:24:55,13-09-2024
nacion,bank,3.73,0.0,3.82,0.0,10:24:55,13-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,10:24:55,13-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,10:24:55,13-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,10:24:55,13-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,10:24:55,13-09-2024
scotiabank,bank,3.675,-0.01,3.854,0.234,10:42:32,13-09-2024
bbva,bank,3.687,0.01,3.842,-0.007,10:42:32,13-09-2024
Interbank,bank,3.7,-0.005,3.818,-0.007,10:42:32,13-09-2024
bcp,bank,3.718,-0.01,3.814,0.0,10:42:32,13-09-2024
nacion,bank,3.73,0.0,3.82,0.0,10:42:32,13-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,10:42:32,13-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,10:42:32,13-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,10:42:32,13-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,10:42:32,13-09-2024
scotiabank,bank,3.675,-0.01,3.854,0.234,11:25:44,13-09-2024
bbva,bank,3.687,0.01,3.842,-0.007,11:25:44,13-09-2024
Interbank,bank,3.7,-0.005,3.818,-0.007,11:25:44,13-09-2024
bcp,bank,3.718,-0.01,3.814,0.0,11:25:44,13-09-2024
nacion,bank,3.73,0.0,3.82,0.0,11:25:44,13-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,11:25:44,13-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,11:25:44,13-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,11:25:44,13-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,11:25:44,13-09-2024
