name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.668,0.013,3.802,-0.006,08:26:44,27-12-2024
bcp,bank,3.689,0.001,3.782,0.006,08:26:44,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,08:26:44,27-12-2024
scotiabank,bank,3.706,0.0,3.765,0.0,08:26:44,27-12-2024
Interbank,bank,3.716,0.006,3.75,0.001,08:26:44,27-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:26:44,27-12-2024
canada,currency,2.47,-0.06,2.68,0.02,08:26:44,27-12-2024
euro ocoña,currency,3.99,-0.001,4.009,0.0,08:26:44,27-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,08:26:44,27-12-2024
bbva,bank,3.668,0.013,3.802,-0.006,08:40:14,27-12-2024
bcp,bank,3.689,0.001,3.782,0.006,08:40:14,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,08:40:14,27-12-2024
scotiabank,bank,3.706,0.0,3.765,0.0,08:40:14,27-12-2024
Interbank,bank,3.716,0.006,3.75,0.001,08:40:14,27-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:40:14,27-12-2024
canada,currency,2.47,-0.06,2.68,0.02,08:40:14,27-12-2024
euro ocoña,currency,3.99,-0.001,4.009,0.0,08:40:14,27-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,08:40:14,27-12-2024
bbva,bank,3.68,0.012,3.812,0.01,09:22:11,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,09:22:11,27-12-2024
bcp,bank,3.701,0.012,3.792,0.01,09:22:11,27-12-2024
scotiabank,bank,3.706,0.0,3.765,0.0,09:22:11,27-12-2024
Interbank,bank,3.716,0.006,3.75,0.001,09:22:11,27-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:22:11,27-12-2024
canada,currency,2.47,-0.06,2.68,0.02,09:22:11,27-12-2024
euro ocoña,currency,3.99,-0.001,4.009,0.0,09:22:11,27-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,09:22:11,27-12-2024
bbva,bank,3.68,0.012,3.812,0.01,09:41:28,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,09:41:28,27-12-2024
scotiabank,bank,3.7,-0.019,3.77,-0.001,09:41:28,27-12-2024
bcp,bank,3.701,0.012,3.792,0.01,09:41:28,27-12-2024
Interbank,bank,3.728,0.012,3.76,0.01,09:41:28,27-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:41:28,27-12-2024
canada,currency,2.47,-0.06,2.68,0.02,09:41:28,27-12-2024
euro ocoña,currency,3.99,-0.001,4.009,0.0,09:41:28,27-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,09:41:28,27-12-2024
bbva,bank,3.68,0.012,3.812,0.01,10:23:22,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,10:23:22,27-12-2024
scotiabank,bank,3.7,-0.019,3.77,-0.001,10:23:22,27-12-2024
bcp,bank,3.701,0.012,3.792,0.01,10:23:22,27-12-2024
Interbank,bank,3.728,0.012,3.76,0.01,10:23:22,27-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:23:22,27-12-2024
canada,currency,2.47,-0.06,2.68,0.02,10:23:22,27-12-2024
euro ocoña,currency,3.99,-0.001,4.009,0.0,10:23:22,27-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,10:23:22,27-12-2024
bbva,bank,3.68,0.012,3.812,0.01,10:39:54,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,10:39:54,27-12-2024
scotiabank,bank,3.7,-0.019,3.77,-0.001,10:39:54,27-12-2024
bcp,bank,3.701,0.012,3.792,0.01,10:39:54,27-12-2024
Interbank,bank,3.728,0.012,3.76,0.01,10:39:54,27-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:39:54,27-12-2024
canada,currency,2.47,-0.06,2.68,0.02,10:39:54,27-12-2024
euro ocoña,currency,3.99,-0.001,4.009,0.0,10:39:54,27-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,10:39:54,27-12-2024
bbva,bank,3.68,0.012,3.812,0.01,11:27:56,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,11:27:56,27-12-2024
scotiabank,bank,3.7,-0.019,3.77,-0.001,11:27:56,27-12-2024
bcp,bank,3.701,0.012,3.792,0.01,11:27:56,27-12-2024
Interbank,bank,3.728,0.012,3.76,0.01,11:27:56,27-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:27:56,27-12-2024
canada,currency,2.47,-0.06,2.68,0.02,11:27:56,27-12-2024
euro ocoña,currency,3.99,-0.001,4.009,0.0,11:27:56,27-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,11:27:56,27-12-2024
bbva,bank,3.68,0.012,3.812,0.01,11:44:10,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,11:44:10,27-12-2024
scotiabank,bank,3.7,-0.019,3.77,-0.001,11:44:10,27-12-2024
bcp,bank,3.701,0.012,3.792,0.01,11:44:10,27-12-2024
Interbank,bank,3.728,0.012,3.76,0.01,11:44:10,27-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:44:10,27-12-2024
canada,currency,2.47,-0.06,2.68,0.02,11:44:10,27-12-2024
euro ocoña,currency,3.99,-0.001,4.009,0.0,11:44:10,27-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,11:44:10,27-12-2024
bbva,bank,3.68,0.012,3.812,0.01,12:20:03,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,12:20:03,27-12-2024
scotiabank,bank,3.7,-0.019,3.77,-0.001,12:20:03,27-12-2024
bcp,bank,3.701,0.012,3.792,0.01,12:20:03,27-12-2024
Interbank,bank,3.728,0.012,3.76,0.01,12:20:03,27-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,12:20:03,27-12-2024
canada,currency,2.47,-0.06,2.68,0.02,12:20:03,27-12-2024
euro ocoña,currency,3.99,-0.001,4.009,0.0,12:20:03,27-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,12:20:03,27-12-2024
bbva,bank,3.68,0.012,3.812,0.01,12:39:42,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,12:39:42,27-12-2024
scotiabank,bank,3.7,-0.019,3.77,-0.001,12:39:42,27-12-2024
bcp,bank,3.701,0.012,3.792,0.01,12:39:42,27-12-2024
Interbank,bank,3.728,0.012,3.76,0.01,12:39:42,27-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,12:39:42,27-12-2024
canada,currency,2.47,-0.06,2.68,0.02,12:39:42,27-12-2024
euro ocoña,currency,3.99,-0.001,4.009,0.0,12:39:42,27-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,12:39:42,27-12-2024
bbva,bank,3.68,0.012,3.812,0.01,13:31:02,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,13:31:02,27-12-2024
scotiabank,bank,3.7,-0.019,3.77,-0.001,13:31:02,27-12-2024
bcp,bank,3.701,0.012,3.792,0.01,13:31:02,27-12-2024
Interbank,bank,3.728,0.012,3.76,0.01,13:31:02,27-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,13:31:02,27-12-2024
canada,currency,2.47,-0.06,2.68,0.02,13:31:02,27-12-2024
euro ocoña,currency,4.0,0.01,4.009,0.0,13:31:02,27-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,13:31:02,27-12-2024
bbva,bank,3.68,0.012,3.812,0.01,13:44:23,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,13:44:23,27-12-2024
scotiabank,bank,3.7,-0.019,3.77,-0.001,13:44:23,27-12-2024
bcp,bank,3.701,0.012,3.792,0.01,13:44:23,27-12-2024
Interbank,bank,3.728,0.012,3.76,0.01,13:44:23,27-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,13:44:23,27-12-2024
canada,currency,2.47,-0.06,2.68,0.02,13:44:23,27-12-2024
euro ocoña,currency,4.0,0.01,4.009,0.0,13:44:23,27-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,13:44:23,27-12-2024
bbva,bank,3.68,0.012,3.812,0.01,14:17:19,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,14:17:19,27-12-2024
scotiabank,bank,3.7,-0.019,3.77,-0.001,14:17:19,27-12-2024
bcp,bank,3.701,0.012,3.792,0.01,14:17:19,27-12-2024
Interbank,bank,3.728,0.012,3.76,0.01,14:17:19,27-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,14:17:19,27-12-2024
canada,currency,2.47,-0.06,2.68,0.02,14:17:19,27-12-2024
euro ocoña,currency,4.0,0.01,4.009,0.0,14:17:19,27-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,14:17:19,27-12-2024
bbva,bank,3.68,0.012,3.812,0.01,14:39:59,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,14:39:59,27-12-2024
scotiabank,bank,3.7,-0.019,3.77,-0.001,14:39:59,27-12-2024
bcp,bank,3.701,0.012,3.792,0.01,14:39:59,27-12-2024
Interbank,bank,3.728,0.012,3.76,0.01,14:39:59,27-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,14:39:59,27-12-2024
canada,currency,2.47,-0.06,2.68,0.02,14:39:59,27-12-2024
euro ocoña,currency,4.0,0.01,4.009,0.0,14:39:59,27-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,14:39:59,27-12-2024
bbva,bank,3.68,0.012,3.812,0.01,15:24:12,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,15:24:12,27-12-2024
scotiabank,bank,3.7,-0.019,3.77,-0.001,15:24:12,27-12-2024
bcp,bank,3.701,0.012,3.792,0.01,15:24:12,27-12-2024
Interbank,bank,3.728,0.012,3.76,0.01,15:24:12,27-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,15:24:12,27-12-2024
canada,currency,2.47,-0.06,2.68,0.02,15:24:12,27-12-2024
euro ocoña,currency,4.0,0.01,4.009,0.0,15:24:12,27-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,15:24:12,27-12-2024
bbva,bank,3.68,0.012,3.812,0.01,15:40:25,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,15:40:25,27-12-2024
scotiabank,bank,3.7,-0.019,3.77,-0.001,15:40:25,27-12-2024
bcp,bank,3.701,0.012,3.792,0.01,15:40:25,27-12-2024
Interbank,bank,3.728,0.012,3.76,0.01,15:40:25,27-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,15:40:25,27-12-2024
canada,currency,2.47,-0.06,2.68,0.02,15:40:25,27-12-2024
euro ocoña,currency,4.0,0.01,4.009,0.0,15:40:25,27-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,15:40:25,27-12-2024
bbva,bank,3.68,0.012,3.812,0.01,16:20:33,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,16:20:33,27-12-2024
scotiabank,bank,3.7,-0.019,3.77,-0.001,16:20:33,27-12-2024
bcp,bank,3.701,0.012,3.792,0.01,16:20:33,27-12-2024
Interbank,bank,3.728,0.012,3.76,0.01,16:20:33,27-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,16:20:33,27-12-2024
canada,currency,2.47,-0.06,2.68,0.02,16:20:33,27-12-2024
euro ocoña,currency,4.0,0.01,4.009,0.0,16:20:33,27-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,16:20:33,27-12-2024
bbva,bank,3.68,0.012,3.812,0.01,16:40:03,27-12-2024
nacion,bank,3.69,0.01,3.76,0.01,16:40:03,27-12-2024
scotiabank,bank,3.7,-0.019,3.77,-0.001,16:40:03,27-12-2024
bcp,bank,3.701,0.012,3.792,0.01,16:40:03,27-12-2024
Interbank,bank,3.728,0.012,3.76,0.01,16:40:03,27-12-2024
