name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.64,-0.021,3.8,0.013,08:23:56,21-12-2024
bcp,bank,3.687,0.006,3.773,0.006,08:23:56,21-12-2024
Interbank,bank,3.69,-0.003,3.77,0.015,08:23:56,21-12-2024
nacion,bank,3.69,0.0,3.77,0.0,08:23:56,21-12-2024
scotiabank,bank,3.71,0.003,3.75,0.009,08:23:56,21-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:23:56,21-12-2024
canada,currency,2.47,-0.06,2.68,0.02,08:23:56,21-12-2024
euro ocoña,currency,3.981,0.001,4.007,0.0,08:23:56,21-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,08:23:56,21-12-2024
bbva,bank,3.64,-0.021,3.8,0.013,08:39:54,21-12-2024
bcp,bank,3.687,0.006,3.773,0.006,08:39:54,21-12-2024
Interbank,bank,3.69,-0.003,3.77,0.015,08:39:54,21-12-2024
nacion,bank,3.69,0.0,3.77,0.0,08:39:54,21-12-2024
scotiabank,bank,3.71,0.003,3.75,0.009,08:39:54,21-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:39:54,21-12-2024
canada,currency,2.47,-0.06,2.68,0.02,08:39:54,21-12-2024
euro ocoña,currency,3.981,0.001,4.007,0.0,08:39:54,21-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,08:39:54,21-12-2024
bbva,bank,3.64,-0.021,3.8,0.013,09:20:18,21-12-2024
bcp,bank,3.687,0.006,3.773,0.006,09:20:18,21-12-2024
Interbank,bank,3.69,-0.003,3.77,0.015,09:20:18,21-12-2024
nacion,bank,3.69,0.0,3.77,0.0,09:20:18,21-12-2024
scotiabank,bank,3.71,0.003,3.75,0.009,09:20:18,21-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:20:18,21-12-2024
canada,currency,2.47,-0.06,2.68,0.02,09:20:18,21-12-2024
euro ocoña,currency,3.981,0.001,4.007,0.0,09:20:18,21-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,09:20:18,21-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,09:39:46,21-12-2024
bcp,bank,3.687,0.0,3.773,0.0,09:39:46,21-12-2024
nacion,bank,3.69,0.0,3.77,0.0,09:39:46,21-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,09:39:46,21-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,09:39:46,21-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:39:46,21-12-2024
canada,currency,2.47,-0.06,2.68,0.02,09:39:46,21-12-2024
euro ocoña,currency,3.981,0.001,4.007,0.0,09:39:46,21-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,09:39:46,21-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,10:21:46,21-12-2024
bcp,bank,3.687,0.0,3.773,0.0,10:21:46,21-12-2024
nacion,bank,3.69,0.0,3.77,0.0,10:21:46,21-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,10:21:46,21-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,10:21:46,21-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:21:46,21-12-2024
canada,currency,2.47,-0.06,2.68,0.02,10:21:46,21-12-2024
euro ocoña,currency,3.981,0.001,4.007,0.0,10:21:46,21-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,10:21:46,21-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,10:39:55,21-12-2024
bcp,bank,3.687,0.0,3.773,0.0,10:39:55,21-12-2024
nacion,bank,3.69,0.0,3.77,0.0,10:39:55,21-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,10:39:55,21-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,10:39:55,21-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:39:55,21-12-2024
canada,currency,2.47,-0.06,2.68,0.02,10:39:55,21-12-2024
euro ocoña,currency,3.981,0.001,4.007,0.0,10:39:55,21-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,10:39:55,21-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,11:26:35,21-12-2024
bcp,bank,3.687,0.0,3.773,0.0,11:26:35,21-12-2024
nacion,bank,3.69,0.0,3.77,0.0,11:26:35,21-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,11:26:35,21-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,11:26:35,21-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:26:35,21-12-2024
canada,currency,2.47,-0.06,2.68,0.02,11:26:35,21-12-2024
euro ocoña,currency,3.981,0.001,4.007,0.0,11:26:35,21-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,11:26:35,21-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,11:43:41,21-12-2024
bcp,bank,3.687,0.0,3.773,0.0,11:43:41,21-12-2024
nacion,bank,3.69,0.0,3.77,0.0,11:43:41,21-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,11:43:41,21-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,11:43:41,21-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:43:41,21-12-2024
canada,currency,2.47,-0.06,2.68,0.02,11:43:41,21-12-2024
euro ocoña,currency,4.0,0.019,4.009,0.002,11:43:41,21-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,11:43:41,21-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,12:20:53,21-12-2024
bcp,bank,3.687,0.0,3.773,0.0,12:20:53,21-12-2024
nacion,bank,3.69,0.0,3.77,0.0,12:20:53,21-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,12:20:53,21-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,12:20:53,21-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,12:20:53,21-12-2024
canada,currency,2.47,-0.06,2.68,0.02,12:20:53,21-12-2024
euro ocoña,currency,4.0,0.019,4.009,0.002,12:20:53,21-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,12:20:53,21-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,12:39:45,21-12-2024
bcp,bank,3.687,0.0,3.773,0.0,12:39:45,21-12-2024
nacion,bank,3.69,0.0,3.77,0.0,12:39:45,21-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,12:39:45,21-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,12:39:45,21-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,12:39:45,21-12-2024
canada,currency,2.47,-0.06,2.68,0.02,12:39:45,21-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,12:39:45,21-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,12:39:45,21-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,13:29:24,21-12-2024
bcp,bank,3.687,0.0,3.773,0.0,13:29:24,21-12-2024
