name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.623,-0.038,3.795,0.008,08:33:47,10-12-2024
bcp,bank,3.676,-0.005,3.763,-0.006,08:33:47,10-12-2024
Interbank,bank,3.685,-0.008,3.755,0.0,08:33:47,10-12-2024
nacion,bank,3.69,-0.02,3.76,-0.01,08:33:47,10-12-2024
scotiabank,bank,3.705,0.0,3.736,0.0,08:33:47,10-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:33:47,10-12-2024
canada,currency,2.466,0.006,2.65,-0.04,08:33:47,10-12-2024
euro ocoña,currency,4.01,-0.015,4.03,-0.015,08:33:47,10-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,08:33:47,10-12-2024
bbva,bank,3.623,-0.038,3.795,0.008,08:47:24,10-12-2024
bcp,bank,3.676,-0.005,3.763,-0.006,08:47:24,10-12-2024
Interbank,bank,3.685,-0.008,3.755,0.0,08:47:24,10-12-2024
nacion,bank,3.69,-0.02,3.76,-0.01,08:47:24,10-12-2024
scotiabank,bank,3.705,0.0,3.736,0.0,08:47:24,10-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:47:24,10-12-2024
canada,currency,2.466,0.006,2.65,-0.04,08:47:24,10-12-2024
euro ocoña,currency,4.01,-0.015,4.03,-0.015,08:47:24,10-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,08:47:24,10-12-2024
bbva,bank,3.642,0.019,3.771,-0.024,09:26:34,10-12-2024
bcp,bank,3.662,-0.014,3.76,-0.003,09:26:34,10-12-2024
nacion,bank,3.67,-0.02,3.75,-0.01,09:26:34,10-12-2024
Interbank,bank,3.674,-0.011,3.748,-0.007,09:26:34,10-12-2024
scotiabank,bank,3.689,-0.016,3.74,0.004,09:26:34,10-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:26:34,10-12-2024
canada,currency,2.466,0.006,2.65,-0.04,09:26:34,10-12-2024
euro ocoña,currency,4.01,-0.015,4.03,-0.015,09:26:34,10-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,09:26:34,10-12-2024
bbva,bank,3.642,0.019,3.771,-0.024,09:46:18,10-12-2024
bcp,bank,3.662,-0.014,3.76,-0.003,09:46:18,10-12-2024
nacion,bank,3.67,-0.02,3.75,-0.01,09:46:18,10-12-2024
Interbank,bank,3.674,-0.011,3.748,-0.007,09:46:18,10-12-2024
scotiabank,bank,3.689,-0.016,3.74,0.004,09:46:18,10-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:46:18,10-12-2024
canada,currency,2.466,0.006,2.65,-0.04,09:46:18,10-12-2024
euro ocoña,currency,4.01,-0.015,4.03,-0.015,09:46:18,10-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,09:46:18,10-12-2024
bbva,bank,3.642,0.019,3.771,-0.024,10:28:29,10-12-2024
bcp,bank,3.662,-0.014,3.76,-0.003,10:28:29,10-12-2024
nacion,bank,3.67,-0.02,3.75,-0.01,10:28:29,10-12-2024
Interbank,bank,3.674,-0.011,3.748,-0.007,10:28:29,10-12-2024
scotiabank,bank,3.689,-0.016,3.74,0.004,10:28:29,10-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:28:29,10-12-2024
canada,currency,2.466,0.006,2.65,-0.04,10:28:29,10-12-2024
euro ocoña,currency,4.0,-0.01,4.03,0.0,10:28:29,10-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,10:28:29,10-12-2024
bbva,bank,3.642,0.019,3.771,-0.024,10:45:10,10-12-2024
bcp,bank,3.662,-0.014,3.76,-0.003,10:45:10,10-12-2024
nacion,bank,3.67,-0.02,3.75,-0.01,10:45:10,10-12-2024
Interbank,bank,3.674,-0.011,3.748,-0.007,10:45:10,10-12-2024
scotiabank,bank,3.689,-0.016,3.74,0.004,10:45:10,10-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:45:10,10-12-2024
canada,currency,2.466,0.006,2.65,-0.04,10:45:10,10-12-2024
euro ocoña,currency,4.0,-0.01,4.03,0.0,10:45:10,10-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,10:45:10,10-12-2024
bbva,bank,3.642,0.019,3.771,-0.024,11:33:12,10-12-2024
bcp,bank,3.662,-0.014,3.76,-0.003,11:33:12,10-12-2024
nacion,bank,3.67,-0.02,3.75,-0.01,11:33:12,10-12-2024
Interbank,bank,3.674,-0.011,3.748,-0.007,11:33:12,10-12-2024
scotiabank,bank,3.689,-0.016,3.74,0.004,11:33:12,10-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:33:12,10-12-2024
canada,currency,2.46,-0.006,2.68,0.03,11:33:12,10-12-2024
euro ocoña,currency,4.001,0.001,4.015,-0.015,11:33:12,10-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,11:33:12,10-12-2024
bbva,bank,3.642,0.019,3.771,-0.024,11:52:04,10-12-2024
bcp,bank,3.662,-0.014,3.76,-0.003,11:52:04,10-12-2024
nacion,bank,3.67,-0.02,3.75,-0.01,11:52:04,10-12-2024
Interbank,bank,3.674,-0.011,3.748,-0.007,11:52:04,10-12-2024
scotiabank,bank,3.689,-0.016,3.74,0.004,11:52:04,10-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:52:04,10-12-2024
canada,currency,2.46,0.0,2.68,0.0,11:52:04,10-12-2024
euro ocoña,currency,4.001,0.001,4.015,-0.015,11:52:04,10-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,11:52:04,10-12-2024
