name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.655,-0.043,3.821,-0.009,08:30:16,26-09-2024
scotiabank,bank,3.663,-0.013,3.842,-0.006,08:30:16,26-09-2024
Interbank,bank,3.687,-0.012,3.815,0.006,08:30:16,26-09-2024
bcp,bank,3.706,-0.013,3.795,-0.011,08:30:16,26-09-2024
nacion,bank,3.73,0.0,3.8,0.0,08:30:16,26-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,08:30:16,26-09-2024
canada,currency,2.745,-0.005,2.86,0.0,08:30:16,26-09-2024
euro ocoña,currency,4.34,0.01,4.36,0.01,08:30:16,26-09-2024
Libra,currency,5.15,-0.01,5.28,-0.06,08:30:16,26-09-2024
bbva,bank,3.655,-0.043,3.821,-0.009,08:43:40,26-09-2024
scotiabank,bank,3.663,-0.013,3.842,-0.006,08:43:40,26-09-2024
Interbank,bank,3.687,-0.012,3.815,0.006,08:43:40,26-09-2024
bcp,bank,3.706,-0.013,3.795,-0.011,08:43:40,26-09-2024
nacion,bank,3.73,0.0,3.8,0.0,08:43:40,26-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,08:43:40,26-09-2024
canada,currency,2.745,-0.005,2.86,0.0,08:43:40,26-09-2024
euro ocoña,currency,4.34,0.01,4.36,0.01,08:43:40,26-09-2024
Libra,currency,5.15,-0.01,5.28,-0.06,08:43:40,26-09-2024
scotiabank,bank,3.65,-0.013,3.83,-0.012,09:24:56,26-09-2024
bbva,bank,3.668,0.013,3.811,-0.01,09:24:56,26-09-2024
Interbank,bank,3.675,-0.012,3.789,-0.026,09:24:56,26-09-2024
bcp,bank,3.693,-0.013,3.786,-0.009,09:24:56,26-09-2024
nacion,bank,3.73,0.0,3.8,0.0,09:24:56,26-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,09:24:56,26-09-2024
canada,currency,2.745,-0.005,2.86,0.0,09:24:56,26-09-2024
euro ocoña,currency,4.34,0.01,4.36,0.01,09:24:56,26-09-2024
Libra,currency,5.15,-0.01,5.28,-0.06,09:24:56,26-09-2024
scotiabank,bank,3.65,-0.013,3.83,-0.012,09:43:55,26-09-2024
bbva,bank,3.668,0.013,3.811,-0.01,09:43:55,26-09-2024
Interbank,bank,3.675,-0.012,3.789,-0.026,09:43:55,26-09-2024
bcp,bank,3.693,-0.013,3.786,-0.009,09:43:55,26-09-2024
