name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.621,-0.027,3.792,0.008,08:29:28,02-10-2024
scotiabank,bank,3.63,0.001,3.81,0.01,08:29:28,02-10-2024
Interbank,bank,3.66,-0.009,3.79,0.009,08:29:28,02-10-2024
nacion,bank,3.67,-0.01,3.75,-0.01,08:29:28,02-10-2024
bcp,bank,3.676,0.003,3.762,0.003,08:29:28,02-10-2024
Yuan,currency,0.49,-0.005,0.555,0.0,08:29:28,02-10-2024
canada,currency,2.71,0.0,2.77,-0.02,08:29:28,02-10-2024
euro ocoña,currency,4.27,0.0,4.3,0.0,08:29:28,02-10-2024
Libra,currency,5.02,0.0,5.17,0.0,08:29:28,02-10-2024
bbva,bank,3.621,-0.027,3.792,0.008,08:42:26,02-10-2024
scotiabank,bank,3.63,0.001,3.81,0.01,08:42:26,02-10-2024
Interbank,bank,3.66,-0.009,3.79,0.009,08:42:26,02-10-2024
nacion,bank,3.67,-0.01,3.75,-0.01,08:42:26,02-10-2024
bcp,bank,3.676,0.003,3.762,0.003,08:42:26,02-10-2024
Yuan,currency,0.49,-0.005,0.555,0.0,08:42:26,02-10-2024
canada,currency,2.71,0.0,2.77,-0.02,08:42:26,02-10-2024
euro ocoña,currency,4.27,0.0,4.3,0.0,08:42:26,02-10-2024
Libra,currency,5.02,0.0,5.17,0.0,08:42:26,02-10-2024
scotiabank,bank,3.639,0.009,3.81,0.0,09:22:04,02-10-2024
bbva,bank,3.653,0.032,3.792,0.0,09:22:04,02-10-2024
Interbank,bank,3.67,0.01,3.783,-0.007,09:22:04,02-10-2024
nacion,bank,3.67,0.0,3.75,0.0,09:22:04,02-10-2024
bcp,bank,3.681,0.005,3.768,0.006,09:22:04,02-10-2024
Yuan,currency,0.49,-0.005,0.555,0.0,09:22:04,02-10-2024
canada,currency,2.71,0.0,2.77,-0.02,09:22:04,02-10-2024
euro ocoña,currency,4.27,0.0,4.3,0.0,09:22:04,02-10-2024
Libra,currency,5.02,0.0,5.17,0.0,09:22:04,02-10-2024
scotiabank,bank,3.639,0.009,3.81,0.0,09:41:42,02-10-2024
bbva,bank,3.653,0.032,3.792,0.0,09:41:42,02-10-2024
Interbank,bank,3.67,0.01,3.783,-0.007,09:41:42,02-10-2024
nacion,bank,3.67,0.0,3.75,0.0,09:41:42,02-10-2024
bcp,bank,3.681,0.005,3.768,0.006,09:41:42,02-10-2024
Yuan,currency,0.49,-0.005,0.555,0.0,09:41:42,02-10-2024
canada,currency,2.71,0.0,2.77,-0.02,09:41:42,02-10-2024
euro ocoña,currency,4.27,0.0,4.3,0.0,09:41:42,02-10-2024
Libra,currency,5.02,0.0,5.17,0.0,09:41:42,02-10-2024
scotiabank,bank,3.639,0.009,3.81,0.0,10:25:33,02-10-2024
bbva,bank,3.653,0.032,3.792,0.0,10:25:33,02-10-2024
Interbank,bank,3.67,0.01,3.783,-0.007,10:25:33,02-10-2024
nacion,bank,3.67,0.0,3.75,0.0,10:25:33,02-10-2024
bcp,bank,3.681,0.005,3.768,0.006,10:25:33,02-10-2024
Yuan,currency,0.49,-0.005,0.555,0.0,10:25:33,02-10-2024
canada,currency,2.71,0.0,2.77,-0.02,10:25:33,02-10-2024
euro ocoña,currency,4.27,0.0,4.3,0.0,10:25:33,02-10-2024
