name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.717,-0.022,3.889,0.022,08:30:16,14-11-2024
nacion,bank,3.75,0.01,3.82,0.01,08:30:16,14-11-2024
bcp,bank,3.768,0.009,3.853,0.007,08:30:16,14-11-2024
Interbank,bank,3.77,-0.001,3.85,0.017,08:30:16,14-11-2024
scotiabank,bank,3.791,0.012,3.825,0.02,08:30:16,14-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,08:30:16,14-11-2024
canada,currency,2.635,0.005,2.783,0.0,08:30:16,14-11-2024
euro ocoña,currency,4.13,0.0,4.155,-0.01,08:30:16,14-11-2024
Libra,currency,4.92,0.02,5.06,0.0,08:30:16,14-11-2024
bbva,bank,3.717,-0.022,3.889,0.022,08:42:52,14-11-2024
nacion,bank,3.75,0.01,3.82,0.01,08:42:52,14-11-2024
bcp,bank,3.768,0.009,3.853,0.007,08:42:52,14-11-2024
Interbank,bank,3.77,-0.001,3.85,0.017,08:42:52,14-11-2024
scotiabank,bank,3.791,0.012,3.825,0.02,08:42:52,14-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,08:42:52,14-11-2024
canada,currency,2.635,0.005,2.783,0.0,08:42:52,14-11-2024
euro ocoña,currency,4.13,0.0,4.155,-0.01,08:42:52,14-11-2024
Libra,currency,4.92,0.02,5.06,0.0,08:42:52,14-11-2024
bbva,bank,3.741,0.024,3.869,-0.02,09:23:55,14-11-2024
nacion,bank,3.75,0.01,3.82,0.01,09:23:55,14-11-2024
bcp,bank,3.762,-0.006,3.847,-0.006,09:23:55,14-11-2024
Interbank,bank,3.773,0.003,3.835,-0.015,09:23:55,14-11-2024
scotiabank,bank,3.791,0.0,3.825,0.0,09:23:55,14-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,09:23:55,14-11-2024
canada,currency,2.635,0.005,2.783,0.0,09:23:55,14-11-2024
euro ocoña,currency,4.13,0.0,4.155,-0.01,09:23:55,14-11-2024
Libra,currency,4.92,0.02,5.06,0.0,09:23:55,14-11-2024
bbva,bank,3.741,0.024,3.869,-0.02,09:43:43,14-11-2024
nacion,bank,3.75,0.01,3.82,0.01,09:43:43,14-11-2024
bcp,bank,3.762,-0.006,3.847,-0.006,09:43:43,14-11-2024
Interbank,bank,3.773,0.003,3.835,-0.015,09:43:43,14-11-2024
scotiabank,bank,3.791,0.0,3.825,0.0,09:43:43,14-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,09:43:43,14-11-2024
canada,currency,2.635,0.005,2.783,0.0,09:43:43,14-11-2024
euro ocoña,currency,4.13,0.0,4.155,-0.01,09:43:43,14-11-2024
Libra,currency,4.92,0.02,5.06,0.0,09:43:43,14-11-2024
bbva,bank,3.741,0.024,3.869,-0.02,10:25:54,14-11-2024
nacion,bank,3.76,0.01,3.84,0.02,10:25:54,14-11-2024
bcp,bank,3.762,-0.006,3.847,-0.006,10:25:54,14-11-2024
Interbank,bank,3.773,0.003,3.835,-0.015,10:25:54,14-11-2024
scotiabank,bank,3.783,-0.008,3.811,-0.014,10:25:54,14-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,10:25:54,14-11-2024
canada,currency,2.635,0.005,2.783,0.0,10:25:54,14-11-2024
euro ocoña,currency,4.13,0.0,4.155,-0.01,10:25:54,14-11-2024
Libra,currency,4.92,0.02,5.06,0.0,10:25:54,14-11-2024
bbva,bank,3.741,0.024,3.869,-0.02,10:43:04,14-11-2024
nacion,bank,3.76,0.01,3.84,0.02,10:43:04,14-11-2024
bcp,bank,3.762,-0.006,3.847,-0.006,10:43:04,14-11-2024
Interbank,bank,3.773,0.003,3.835,-0.015,10:43:04,14-11-2024
scotiabank,bank,3.783,-0.008,3.811,-0.014,10:43:04,14-11-2024
Yuan,currency,0.5,0.0,0.585,0.0,10:43:04,14-11-2024
canada,currency,2.635,0.005,2.783,0.0,10:43:04,14-11-2024
euro ocoña,currency,4.125,-0.005,4.15,-0.005,10:43:04,14-11-2024
Libra,currency,4.92,0.02,5.06,0.0,10:43:04,14-11-2024
bbva,bank,3.741,0.024,3.869,-0.02,11:30:49,14-11-2024
