name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.667,-0.005,3.792,-0.01,08:33:01,06-12-2024
bcp,bank,3.687,-0.006,3.772,-0.009,08:33:01,06-12-2024
Interbank,bank,3.699,-0.006,3.76,-0.009,08:33:01,06-12-2024
nacion,bank,3.71,-0.01,3.77,-0.01,08:33:01,06-12-2024
scotiabank,bank,3.714,-0.006,3.745,-0.01,08:33:01,06-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:33:01,06-12-2024
canada,currency,2.466,0.006,2.65,-0.04,08:33:01,06-12-2024
euro ocoña,currency,4.034,-0.007,4.055,-0.005,08:33:01,06-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,08:33:01,06-12-2024
bbva,bank,3.667,-0.005,3.792,-0.01,08:45:57,06-12-2024
bcp,bank,3.687,-0.006,3.772,-0.009,08:45:57,06-12-2024
Interbank,bank,3.699,-0.006,3.76,-0.009,08:45:57,06-12-2024
nacion,bank,3.71,-0.01,3.77,-0.01,08:45:57,06-12-2024
scotiabank,bank,3.714,-0.006,3.745,-0.01,08:45:57,06-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:45:57,06-12-2024
canada,currency,2.466,0.006,2.65,-0.04,08:45:57,06-12-2024
euro ocoña,currency,4.034,-0.007,4.055,-0.005,08:45:57,06-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,08:45:57,06-12-2024
bbva,bank,3.66,-0.007,3.785,-0.007,09:25:03,06-12-2024
bcp,bank,3.678,-0.009,3.765,-0.007,09:25:03,06-12-2024
Interbank,bank,3.69,-0.009,3.752,-0.008,09:25:03,06-12-2024
nacion,bank,3.69,-0.02,3.76,-0.01,09:25:03,06-12-2024
scotiabank,bank,3.705,-0.009,3.738,-0.007,09:25:03,06-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:25:03,06-12-2024
canada,currency,2.466,0.006,2.65,-0.04,09:25:03,06-12-2024
euro ocoña,currency,4.034,-0.007,4.055,-0.005,09:25:03,06-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,09:25:03,06-12-2024
bbva,bank,3.66,-0.007,3.785,-0.007,09:44:42,06-12-2024
bcp,bank,3.678,-0.009,3.765,-0.007,09:44:42,06-12-2024
Interbank,bank,3.69,-0.009,3.752,-0.008,09:44:42,06-12-2024
nacion,bank,3.69,-0.02,3.76,-0.01,09:44:42,06-12-2024
scotiabank,bank,3.705,-0.009,3.738,-0.007,09:44:42,06-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:44:42,06-12-2024
canada,currency,2.466,0.006,2.65,-0.04,09:44:42,06-12-2024
euro ocoña,currency,4.034,-0.007,4.055,-0.005,09:44:42,06-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,09:44:42,06-12-2024
bbva,bank,3.66,-0.007,3.785,-0.007,10:26:40,06-12-2024
bcp,bank,3.678,-0.009,3.765,-0.007,10:26:40,06-12-2024
Interbank,bank,3.69,-0.009,3.752,-0.008,10:26:40,06-12-2024
nacion,bank,3.69,-0.02,3.76,-0.01,10:26:40,06-12-2024
scotiabank,bank,3.705,-0.009,3.738,-0.007,10:26:40,06-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:26:40,06-12-2024
canada,currency,2.466,0.006,2.65,-0.04,10:26:40,06-12-2024
euro ocoña,currency,4.034,-0.007,4.055,-0.005,10:26:40,06-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,10:26:40,06-12-2024
bbva,bank,3.66,-0.007,3.785,-0.007,10:43:58,06-12-2024
bcp,bank,3.678,-0.009,3.765,-0.007,10:43:58,06-12-2024
Interbank,bank,3.69,-0.009,3.752,-0.008,10:43:58,06-12-2024
nacion,bank,3.69,-0.02,3.76,-0.01,10:43:58,06-12-2024
scotiabank,bank,3.705,-0.009,3.738,-0.007,10:43:58,06-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:43:58,06-12-2024
canada,currency,2.466,0.006,2.65,-0.04,10:43:58,06-12-2024
euro ocoña,currency,4.025,-0.009,4.045,-0.01,10:43:58,06-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,10:43:58,06-12-2024
bbva,bank,3.66,-0.007,3.785,-0.007,11:30:17,06-12-2024
bcp,bank,3.678,-0.009,3.765,-0.007,11:30:17,06-12-2024
Interbank,bank,3.69,-0.009,3.752,-0.008,11:30:17,06-12-2024
nacion,bank,3.69,-0.02,3.76,-0.01,11:30:17,06-12-2024
scotiabank,bank,3.705,-0.009,3.738,-0.007,11:30:17,06-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:30:17,06-12-2024
canada,currency,2.466,0.006,2.65,-0.04,11:30:17,06-12-2024
euro ocoña,currency,4.025,-0.009,4.045,-0.01,11:30:17,06-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,11:30:17,06-12-2024
bbva,bank,3.66,-0.007,3.785,-0.007,11:48:28,06-12-2024
bcp,bank,3.678,-0.009,3.765,-0.007,11:48:28,06-12-2024
Interbank,bank,3.69,-0.009,3.752,-0.008,11:48:28,06-12-2024
nacion,bank,3.69,-0.02,3.76,-0.01,11:48:28,06-12-2024
scotiabank,bank,3.705,-0.009,3.738,-0.007,11:48:28,06-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:48:28,06-12-2024
canada,currency,2.466,0.006,2.65,-0.04,11:48:28,06-12-2024
euro ocoña,currency,4.025,-0.009,4.045,-0.01,11:48:28,06-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,11:48:28,06-12-2024
bbva,bank,3.661,0.001,3.787,0.002,12:23:33,06-12-2024
bcp,bank,3.681,0.003,3.769,0.004,12:23:33,06-12-2024
nacion,bank,3.69,-0.02,3.76,-0.01,12:23:33,06-12-2024
Interbank,bank,3.693,0.003,3.755,0.003,12:23:33,06-12-2024
scotiabank,bank,3.705,0.0,3.736,-0.002,12:23:33,06-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,12:23:33,06-12-2024
canada,currency,2.466,0.006,2.65,-0.04,12:23:33,06-12-2024
euro ocoña,currency,4.025,-0.009,4.045,-0.01,12:23:33,06-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,12:23:33,06-12-2024
bbva,bank,3.661,0.001,3.787,0.002,12:43:02,06-12-2024
bcp,bank,3.681,0.003,3.769,0.004,12:43:02,06-12-2024
nacion,bank,3.69,-0.02,3.76,-0.01,12:43:02,06-12-2024
Interbank,bank,3.693,0.003,3.755,0.003,12:43:02,06-12-2024
scotiabank,bank,3.705,0.0,3.736,-0.002,12:43:02,06-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,12:43:02,06-12-2024
canada,currency,2.466,0.006,2.65,-0.04,12:43:02,06-12-2024
euro ocoña,currency,4.025,-0.009,4.045,-0.01,12:43:02,06-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,12:43:02,06-12-2024
bbva,bank,3.661,0.001,3.787,0.002,13:34:19,06-12-2024
bcp,bank,3.681,0.003,3.769,0.004,13:34:19,06-12-2024
nacion,bank,3.69,-0.02,3.76,-0.01,13:34:19,06-12-2024
Interbank,bank,3.693,0.003,3.755,0.003,13:34:19,06-12-2024
scotiabank,bank,3.705,0.0,3.736,-0.002,13:34:19,06-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,13:34:19,06-12-2024
canada,currency,2.466,0.006,2.65,-0.04,13:34:19,06-12-2024
euro ocoña,currency,4.025,-0.009,4.045,-0.01,13:34:19,06-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,13:34:19,06-12-2024
bbva,bank,3.661,0.001,3.787,0.002,13:49:57,06-12-2024
bcp,bank,3.681,0.003,3.769,0.004,13:49:57,06-12-2024
nacion,bank,3.69,-0.02,3.76,-0.01,13:49:57,06-12-2024
Interbank,bank,3.693,0.003,3.755,0.003,13:49:57,06-12-2024
scotiabank,bank,3.705,0.0,3.736,-0.002,13:49:57,06-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,13:49:57,06-12-2024
canada,currency,2.466,0.006,2.65,-0.04,13:49:57,06-12-2024
euro ocoña,currency,4.01,-0.015,4.03,-0.015,13:49:57,06-12-2024
