name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.683,-0.013,3.856,0.014,08:29:51,16-09-2024
scotiabank,bank,3.685,0.001,3.864,0.01,08:29:51,16-09-2024
Interbank,bank,3.705,-0.004,3.833,0.015,08:29:51,16-09-2024
nacion,bank,3.73,0.0,3.82,0.0,08:29:51,16-09-2024
bcp,bank,3.734,0.007,3.821,0.009,08:29:51,16-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,08:29:51,16-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,08:29:51,16-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,08:29:51,16-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,08:29:51,16-09-2024
bbva,bank,3.683,-0.013,3.856,0.014,08:42:33,16-09-2024
scotiabank,bank,3.685,0.001,3.864,0.01,08:42:33,16-09-2024
Interbank,bank,3.705,-0.004,3.833,0.015,08:42:33,16-09-2024
nacion,bank,3.73,0.0,3.82,0.0,08:42:33,16-09-2024
bcp,bank,3.734,0.007,3.821,0.009,08:42:33,16-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,08:42:33,16-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,08:42:33,16-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,08:42:33,16-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,08:42:33,16-09-2024
scotiabank,bank,3.685,0.001,3.864,0.01,09:24:12,16-09-2024
bbva,bank,3.697,0.014,3.85,-0.006,09:24:12,16-09-2024
Interbank,bank,3.707,0.002,3.834,0.001,09:24:12,16-09-2024
bcp,bank,3.728,-0.006,3.82,-0.001,09:24:12,16-09-2024
nacion,bank,3.73,0.0,3.81,-0.01,09:24:12,16-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,09:24:12,16-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,09:24:12,16-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,09:24:12,16-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,09:24:12,16-09-2024
scotiabank,bank,3.685,0.001,3.864,0.01,09:43:01,16-09-2024
bbva,bank,3.697,0.014,3.85,-0.006,09:43:01,16-09-2024
Interbank,bank,3.707,0.002,3.834,0.001,09:43:01,16-09-2024
bcp,bank,3.728,-0.006,3.82,-0.001,09:43:01,16-09-2024
nacion,bank,3.73,0.0,3.81,-0.01,09:43:01,16-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,09:43:01,16-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,09:43:01,16-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,09:43:01,16-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,09:43:01,16-09-2024
scotiabank,bank,3.685,0.001,3.864,0.01,10:25:46,16-09-2024
bbva,bank,3.697,0.014,3.85,-0.006,10:25:46,16-09-2024
Interbank,bank,3.707,0.002,3.834,0.001,10:25:46,16-09-2024
bcp,bank,3.728,-0.006,3.82,-0.001,10:25:46,16-09-2024
nacion,bank,3.73,0.0,3.81,-0.01,10:25:46,16-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,10:25:46,16-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,10:25:46,16-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,10:25:46,16-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,10:25:46,16-09-2024
scotiabank,bank,3.685,0.001,3.864,0.01,10:42:04,16-09-2024
bbva,bank,3.697,0.014,3.85,-0.006,10:42:04,16-09-2024
Interbank,bank,3.707,0.002,3.834,0.001,10:42:04,16-09-2024
bcp,bank,3.728,-0.006,3.82,-0.001,10:42:04,16-09-2024
nacion,bank,3.73,0.0,3.81,-0.01,10:42:04,16-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,10:42:04,16-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,10:42:04,16-09-2024
euro ocoña,currency,4.31,0.01,4.33,0.0,10:42:04,16-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,10:42:04,16-09-2024
