name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.653,-0.009,3.826,0.02,20:49:22,15-08-2024
scotiabank,bank,3.655,0.006,3.83,0.011,20:49:22,15-08-2024
Interbank,bank,3.67,-0.004,3.8,0.016,20:49:22,15-08-2024
bcp,bank,3.698,0.006,3.786,0.009,20:49:22,15-08-2024
nacion,bank,3.71,0.0,3.78,0.0,20:49:22,15-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,20:49:22,15-08-2024
canada,currency,2.69,0.05,2.8,0.0,20:49:22,15-08-2024
euro ocoña,currency,4.17,0.005,4.19,0.005,20:49:22,15-08-2024
Libra,currency,4.88,-0.04,5.01,0.02,20:49:22,15-08-2024
bbva,bank,3.653,-0.009,3.826,0.02,22:08:47,15-08-2024
scotiabank,bank,3.655,0.006,3.83,0.011,22:08:47,15-08-2024
Interbank,bank,3.67,-0.004,3.8,0.016,22:08:47,15-08-2024
bcp,bank,3.698,0.006,3.786,0.009,22:08:47,15-08-2024
nacion,bank,3.71,0.0,3.78,0.0,22:08:47,15-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,22:08:47,15-08-2024
canada,currency,2.69,0.05,2.8,0.0,22:08:47,15-08-2024
euro ocoña,currency,4.17,0.005,4.19,0.005,22:08:47,15-08-2024
Libra,currency,4.88,-0.04,5.01,0.02,22:08:47,15-08-2024
bbva,bank,3.653,-0.009,3.826,0.02,22:10:05,15-08-2024
scotiabank,bank,3.655,0.006,3.83,0.011,22:10:05,15-08-2024
Interbank,bank,3.67,-0.004,3.8,0.016,22:10:05,15-08-2024
bcp,bank,3.698,0.006,3.786,0.009,22:10:05,15-08-2024
nacion,bank,3.71,0.0,3.78,0.0,22:10:05,15-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,22:10:05,15-08-2024
canada,currency,2.69,0.05,2.8,0.0,22:10:05,15-08-2024
euro ocoña,currency,4.17,0.005,4.19,0.005,22:10:05,15-08-2024
Libra,currency,4.88,-0.04,5.01,0.02,22:10:05,15-08-2024
bbva,bank,3.653,-0.009,3.826,0.02,22:10:52,15-08-2024
scotiabank,bank,3.655,0.006,3.83,0.011,22:10:52,15-08-2024
Interbank,bank,3.67,-0.004,3.8,0.016,22:10:52,15-08-2024
bcp,bank,3.698,0.006,3.786,0.009,22:10:52,15-08-2024
nacion,bank,3.71,0.0,3.78,0.0,22:10:52,15-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,22:10:52,15-08-2024
canada,currency,2.69,0.05,2.8,0.0,22:10:52,15-08-2024
euro ocoña,currency,4.17,0.005,4.19,0.005,22:10:52,15-08-2024
Libra,currency,4.88,-0.04,5.01,0.02,22:10:52,15-08-2024
bbva,bank,3.653,-0.009,3.826,0.02,22:11:01,15-08-2024
scotiabank,bank,3.655,0.006,3.83,0.011,22:11:01,15-08-2024
Interbank,bank,3.67,-0.004,3.8,0.016,22:11:01,15-08-2024
bcp,bank,3.698,0.006,3.786,0.009,22:11:01,15-08-2024
nacion,bank,3.71,0.0,3.78,0.0,22:11:01,15-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,22:11:01,15-08-2024
canada,currency,2.69,0.05,2.8,0.0,22:11:01,15-08-2024
euro ocoña,currency,4.17,0.005,4.19,0.005,22:11:01,15-08-2024
Libra,currency,4.88,-0.04,5.01,0.02,22:11:01,15-08-2024
bbva,bank,3.653,-0.009,3.826,0.02,22:18:17,15-08-2024
scotiabank,bank,3.655,0.006,3.83,0.011,22:18:17,15-08-2024
Interbank,bank,3.67,-0.004,3.8,0.016,22:18:17,15-08-2024
bcp,bank,3.698,0.006,3.786,0.009,22:18:17,15-08-2024
nacion,bank,3.71,0.0,3.78,0.0,22:18:17,15-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,22:18:17,15-08-2024
canada,currency,2.69,0.05,2.8,0.0,22:18:17,15-08-2024
euro ocoña,currency,4.17,0.005,4.19,0.005,22:18:17,15-08-2024
Libra,currency,4.88,-0.04,5.01,0.02,22:18:17,15-08-2024
bbva,bank,3.653,-0.009,3.826,0.02,22:26:56,15-08-2024
scotiabank,bank,3.655,0.006,3.83,0.011,22:26:56,15-08-2024
Interbank,bank,3.67,-0.004,3.8,0.016,22:26:56,15-08-2024
bcp,bank,3.698,0.006,3.786,0.009,22:26:56,15-08-2024
nacion,bank,3.71,0.0,3.78,0.0,22:26:56,15-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,22:26:56,15-08-2024
canada,currency,2.69,0.05,2.8,0.0,22:26:56,15-08-2024
euro ocoña,currency,4.17,0.005,4.19,0.005,22:26:56,15-08-2024
Libra,currency,4.88,-0.04,5.01,0.02,22:26:56,15-08-2024
bbva,bank,3.653,-0.009,3.826,0.02,22:32:38,15-08-2024
scotiabank,bank,3.655,0.006,3.83,0.011,22:32:38,15-08-2024
Interbank,bank,3.67,-0.004,3.8,0.016,22:32:38,15-08-2024
bcp,bank,3.698,0.006,3.786,0.009,22:32:38,15-08-2024
nacion,bank,3.71,0.0,3.78,0.0,22:32:38,15-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,22:32:38,15-08-2024
canada,currency,2.69,0.05,2.8,0.0,22:32:38,15-08-2024
euro ocoña,currency,4.17,0.005,4.19,0.005,22:32:38,15-08-2024
Libra,currency,4.88,-0.04,5.01,0.02,22:32:38,15-08-2024
bbva,bank,3.653,-0.009,3.826,0.02,22:40:03,15-08-2024
scotiabank,bank,3.655,0.006,3.83,0.011,22:40:03,15-08-2024
Interbank,bank,3.67,-0.004,3.8,0.016,22:40:03,15-08-2024
bcp,bank,3.698,0.006,3.786,0.009,22:40:03,15-08-2024
nacion,bank,3.71,0.0,3.78,0.0,22:40:03,15-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,22:40:03,15-08-2024
canada,currency,2.69,0.05,2.8,0.0,22:40:03,15-08-2024
euro ocoña,currency,4.17,0.005,4.19,0.005,22:40:03,15-08-2024
Libra,currency,4.88,-0.04,5.01,0.02,22:40:03,15-08-2024
bbva,bank,3.653,-0.009,3.826,0.02,22:44:31,15-08-2024
scotiabank,bank,3.655,0.006,3.83,0.011,22:44:31,15-08-2024
Interbank,bank,3.67,-0.004,3.8,0.016,22:44:31,15-08-2024
bcp,bank,3.698,0.006,3.786,0.009,22:44:31,15-08-2024
nacion,bank,3.71,0.0,3.78,0.0,22:44:31,15-08-2024
Yuan,currency,0.45,-0.01,0.54,0.0,22:44:31,15-08-2024
canada,currency,2.69,0.05,2.8,0.0,22:44:31,15-08-2024
euro ocoña,currency,4.17,0.005,4.19,0.005,22:44:31,15-08-2024
Libra,currency,4.88,-0.04,5.01,0.02,22:44:31,15-08-2024
