name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.634,-0.027,3.814,0.028,08:33:21,12-12-2024
nacion,bank,3.67,0.0,3.75,0.0,08:33:21,12-12-2024
bcp,bank,3.683,0.002,3.769,0.001,08:33:21,12-12-2024
Interbank,bank,3.685,-0.006,3.765,0.013,08:33:21,12-12-2024
scotiabank,bank,3.707,0.001,3.745,0.008,08:33:21,12-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:33:21,12-12-2024
canada,currency,2.46,0.0,2.68,0.0,08:33:21,12-12-2024
euro ocoña,currency,4.001,0.001,4.015,-0.015,08:33:21,12-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,08:33:21,12-12-2024
bbva,bank,3.634,-0.027,3.814,0.028,08:46:37,12-12-2024
nacion,bank,3.67,0.0,3.75,0.0,08:46:37,12-12-2024
bcp,bank,3.683,0.002,3.769,0.001,08:46:37,12-12-2024
Interbank,bank,3.685,-0.006,3.765,0.013,08:46:37,12-12-2024
scotiabank,bank,3.707,0.001,3.745,0.008,08:46:37,12-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:46:37,12-12-2024
canada,currency,2.46,0.0,2.68,0.0,08:46:37,12-12-2024
euro ocoña,currency,4.001,0.001,4.015,-0.015,08:46:37,12-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,08:46:37,12-12-2024
bbva,bank,3.666,0.032,3.793,-0.021,09:25:47,12-12-2024
nacion,bank,3.67,0.0,3.75,0.0,09:25:47,12-12-2024
bcp,bank,3.687,0.004,3.773,0.004,09:25:47,12-12-2024
Interbank,bank,3.695,0.01,3.759,-0.006,09:25:47,12-12-2024
scotiabank,bank,3.707,0.0,3.745,0.0,09:25:47,12-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:25:47,12-12-2024
canada,currency,2.46,0.0,2.68,0.0,09:25:47,12-12-2024
euro ocoña,currency,4.001,0.001,4.015,-0.015,09:25:47,12-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,09:25:47,12-12-2024
bbva,bank,3.666,0.032,3.793,-0.021,09:45:21,12-12-2024
nacion,bank,3.67,0.0,3.75,0.0,09:45:21,12-12-2024
bcp,bank,3.687,0.004,3.773,0.004,09:45:21,12-12-2024
Interbank,bank,3.695,0.01,3.759,-0.006,09:45:21,12-12-2024
scotiabank,bank,3.707,0.0,3.745,0.0,09:45:21,12-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:45:21,12-12-2024
canada,currency,2.46,0.0,2.68,0.0,09:45:21,12-12-2024
euro ocoña,currency,4.001,0.001,4.015,-0.015,09:45:21,12-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,09:45:21,12-12-2024
bbva,bank,3.666,0.032,3.793,-0.021,10:27:50,12-12-2024
nacion,bank,3.68,0.01,3.76,0.01,10:27:50,12-12-2024
bcp,bank,3.687,0.004,3.773,0.004,10:27:50,12-12-2024
Interbank,bank,3.695,0.01,3.759,-0.006,10:27:50,12-12-2024
scotiabank,bank,3.707,0.0,3.745,0.0,10:27:50,12-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:27:50,12-12-2024
canada,currency,2.46,0.0,2.68,0.0,10:27:50,12-12-2024
euro ocoña,currency,4.001,0.001,4.015,-0.015,10:27:50,12-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,10:27:50,12-12-2024
