name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.644,-0.026,3.815,0.019,08:33:34,17-12-2024
nacion,bank,3.69,0.0,3.77,0.0,08:33:34,17-12-2024
bcp,bank,3.694,0.003,3.78,0.004,08:33:34,17-12-2024
Interbank,bank,3.695,-0.007,3.775,0.012,08:33:34,17-12-2024
scotiabank,bank,3.717,0.0,3.755,0.006,08:33:34,17-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:33:34,17-12-2024
canada,currency,2.48,0.02,2.68,0.0,08:33:34,17-12-2024
euro ocoña,currency,4.025,-0.004,4.05,0.0,08:33:34,17-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,08:33:34,17-12-2024
bbva,bank,3.644,-0.026,3.815,0.019,08:46:44,17-12-2024
nacion,bank,3.69,0.0,3.77,0.0,08:46:44,17-12-2024
bcp,bank,3.694,0.003,3.78,0.004,08:46:44,17-12-2024
Interbank,bank,3.695,-0.007,3.775,0.012,08:46:44,17-12-2024
scotiabank,bank,3.717,0.0,3.755,0.006,08:46:44,17-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:46:44,17-12-2024
canada,currency,2.48,0.02,2.68,0.0,08:46:44,17-12-2024
euro ocoña,currency,4.025,-0.004,4.05,0.0,08:46:44,17-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,08:46:44,17-12-2024
bbva,bank,3.672,0.028,3.803,-0.012,09:25:59,17-12-2024
nacion,bank,3.69,0.0,3.77,0.0,09:25:59,17-12-2024
bcp,bank,3.693,-0.001,3.783,0.003,09:25:59,17-12-2024
Interbank,bank,3.707,0.012,3.771,-0.004,09:25:59,17-12-2024
scotiabank,bank,3.717,0.0,3.722,-0.033,09:25:59,17-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:25:59,17-12-2024
canada,currency,2.48,0.02,2.68,0.0,09:25:59,17-12-2024
euro ocoña,currency,4.025,-0.004,4.05,0.0,09:25:59,17-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,09:25:59,17-12-2024
bbva,bank,3.672,0.028,3.803,-0.012,09:44:56,17-12-2024
nacion,bank,3.69,0.0,3.77,0.0,09:44:56,17-12-2024
bcp,bank,3.693,-0.001,3.783,0.003,09:44:56,17-12-2024
Interbank,bank,3.707,0.012,3.771,-0.004,09:44:56,17-12-2024
scotiabank,bank,3.717,0.0,3.722,-0.033,09:44:56,17-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:44:56,17-12-2024
canada,currency,2.48,0.02,2.68,0.0,09:44:56,17-12-2024
euro ocoña,currency,4.025,-0.004,4.05,0.0,09:44:56,17-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,09:44:56,17-12-2024
bbva,bank,3.672,0.028,3.803,-0.012,10:27:19,17-12-2024
nacion,bank,3.69,0.0,3.77,0.0,10:27:19,17-12-2024
bcp,bank,3.693,-0.001,3.783,0.003,10:27:19,17-12-2024
Interbank,bank,3.707,0.012,3.771,-0.004,10:27:19,17-12-2024
scotiabank,bank,3.717,0.0,3.722,-0.033,10:27:19,17-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:27:19,17-12-2024
canada,currency,2.48,0.02,2.68,0.0,10:27:19,17-12-2024
euro ocoña,currency,4.025,-0.004,4.05,0.0,10:27:19,17-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,10:27:19,17-12-2024
bbva,bank,3.672,0.028,3.803,-0.012,10:44:25,17-12-2024
nacion,bank,3.69,0.0,3.77,0.0,10:44:25,17-12-2024
bcp,bank,3.693,-0.001,3.783,0.003,10:44:25,17-12-2024
Interbank,bank,3.707,0.012,3.771,-0.004,10:44:25,17-12-2024
scotiabank,bank,3.717,0.0,3.722,-0.033,10:44:25,17-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:44:25,17-12-2024
canada,currency,2.48,0.02,2.68,0.0,10:44:25,17-12-2024
euro ocoña,currency,4.025,-0.004,4.05,0.0,10:44:25,17-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,10:44:25,17-12-2024
bbva,bank,3.672,0.028,3.803,-0.012,11:33:09,17-12-2024
nacion,bank,3.69,0.0,3.77,0.0,11:33:09,17-12-2024
bcp,bank,3.693,-0.001,3.783,0.003,11:33:09,17-12-2024
Interbank,bank,3.707,0.012,3.771,-0.004,11:33:09,17-12-2024
scotiabank,bank,3.717,0.0,3.722,-0.033,11:33:09,17-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:33:09,17-12-2024
canada,currency,2.48,0.02,2.68,0.0,11:33:09,17-12-2024
euro ocoña,currency,4.025,-0.004,4.05,0.0,11:33:09,17-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,11:33:09,17-12-2024
bbva,bank,3.672,0.028,3.803,-0.012,11:51:52,17-12-2024
nacion,bank,3.69,0.0,3.77,0.0,11:51:52,17-12-2024
bcp,bank,3.693,-0.001,3.783,0.003,11:51:52,17-12-2024
Interbank,bank,3.707,0.012,3.771,-0.004,11:51:52,17-12-2024
scotiabank,bank,3.717,0.0,3.722,-0.033,11:51:52,17-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:51:52,17-12-2024
canada,currency,2.48,0.02,2.68,0.0,11:51:52,17-12-2024
euro ocoña,currency,4.025,-0.004,4.05,0.0,11:51:52,17-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,11:51:52,17-12-2024
