name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.655,-0.008,3.808,0.018,08:27:21,26-12-2024
nacion,bank,3.68,0.0,3.75,0.0,08:27:21,26-12-2024
bcp,bank,3.688,0.005,3.776,0.0,08:27:21,26-12-2024
scotiabank,bank,3.702,0.002,3.76,0.007,08:27:21,26-12-2024
Interbank,bank,3.71,0.0,3.749,0.005,08:27:21,26-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:27:21,26-12-2024
canada,currency,2.47,-0.06,2.68,0.02,08:27:21,26-12-2024
euro ocoña,currency,3.991,-0.009,4.009,0.0,08:27:21,26-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,08:27:21,26-12-2024
bbva,bank,3.655,-0.008,3.808,0.018,08:40:46,26-12-2024
nacion,bank,3.68,0.0,3.75,0.0,08:40:46,26-12-2024
bcp,bank,3.688,0.005,3.776,0.0,08:40:46,26-12-2024
scotiabank,bank,3.702,0.002,3.76,0.007,08:40:46,26-12-2024
Interbank,bank,3.71,0.0,3.749,0.005,08:40:46,26-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:40:46,26-12-2024
canada,currency,2.47,-0.06,2.68,0.02,08:40:46,26-12-2024
euro ocoña,currency,3.991,-0.009,4.009,0.0,08:40:46,26-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,08:40:46,26-12-2024
bbva,bank,3.655,-0.008,3.808,0.018,09:22:01,26-12-2024
nacion,bank,3.68,0.0,3.75,0.0,09:22:01,26-12-2024
bcp,bank,3.688,0.005,3.776,0.0,09:22:01,26-12-2024
scotiabank,bank,3.702,0.002,3.76,0.007,09:22:01,26-12-2024
Interbank,bank,3.71,0.0,3.749,0.005,09:22:01,26-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:22:01,26-12-2024
canada,currency,2.47,-0.06,2.68,0.02,09:22:01,26-12-2024
euro ocoña,currency,3.991,-0.009,4.009,0.0,09:22:01,26-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,09:22:01,26-12-2024
bbva,bank,3.668,0.013,3.802,-0.006,09:41:17,26-12-2024
bcp,bank,3.689,0.001,3.782,0.006,09:41:17,26-12-2024
nacion,bank,3.69,0.01,3.76,0.01,09:41:17,26-12-2024
scotiabank,bank,3.706,0.0,3.765,0.0,09:41:17,26-12-2024
Interbank,bank,3.716,0.006,3.75,0.001,09:41:17,26-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:41:17,26-12-2024
canada,currency,2.47,-0.06,2.68,0.02,09:41:17,26-12-2024
euro ocoña,currency,3.991,-0.009,4.009,0.0,09:41:17,26-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,09:41:17,26-12-2024
bbva,bank,3.668,0.013,3.802,-0.006,10:24:00,26-12-2024
bcp,bank,3.689,0.001,3.782,0.006,10:24:00,26-12-2024
nacion,bank,3.69,0.01,3.76,0.01,10:24:00,26-12-2024
scotiabank,bank,3.706,0.0,3.765,0.0,10:24:00,26-12-2024
Interbank,bank,3.716,0.006,3.75,0.001,10:24:00,26-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:24:00,26-12-2024
canada,currency,2.47,-0.06,2.68,0.02,10:24:00,26-12-2024
euro ocoña,currency,3.99,-0.001,4.009,0.0,10:24:00,26-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,10:24:00,26-12-2024
bbva,bank,3.668,0.013,3.802,-0.006,10:40:46,26-12-2024
bcp,bank,3.689,0.001,3.782,0.006,10:40:46,26-12-2024
nacion,bank,3.69,0.01,3.76,0.01,10:40:46,26-12-2024
scotiabank,bank,3.706,0.0,3.765,0.0,10:40:46,26-12-2024
Interbank,bank,3.716,0.006,3.75,0.001,10:40:46,26-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:40:46,26-12-2024
canada,currency,2.47,-0.06,2.68,0.02,10:40:46,26-12-2024
euro ocoña,currency,3.99,-0.001,4.009,0.0,10:40:46,26-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,10:40:46,26-12-2024
bbva,bank,3.668,0.013,3.802,-0.006,11:44:23,26-12-2024
bcp,bank,3.689,0.001,3.782,0.006,11:44:23,26-12-2024
nacion,bank,3.69,0.01,3.76,0.01,11:44:23,26-12-2024
scotiabank,bank,3.706,0.0,3.765,0.0,11:44:23,26-12-2024
Interbank,bank,3.716,0.006,3.75,0.001,11:44:23,26-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:44:23,26-12-2024
canada,currency,2.47,-0.06,2.68,0.02,11:44:23,26-12-2024
euro ocoña,currency,3.99,-0.001,4.009,0.0,11:44:23,26-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,11:44:23,26-12-2024
