name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
scotiabank,bank,3.66,-0.001,3.835,0.003,08:23:17,31-08-2024
bbva,bank,3.662,-0.011,3.852,0.032,08:23:17,31-08-2024
Interbank,bank,3.666,-0.01,3.797,0.003,08:23:17,31-08-2024
bcp,bank,3.707,0.002,3.792,0.003,08:23:17,31-08-2024
nacion,bank,3.73,0.0,3.79,0.0,08:23:17,31-08-2024
Yuan,currency,0.46,0.01,0.55,0.01,08:23:17,31-08-2024
canada,currency,2.735,0.0,2.82,0.0,08:23:17,31-08-2024
euro ocoña,currency,4.223,0.013,4.245,0.015,08:23:17,31-08-2024
Libra,currency,4.96,0.11,5.02,0.03,08:23:17,31-08-2024
scotiabank,bank,3.66,-0.001,3.835,0.003,08:39:41,31-08-2024
bbva,bank,3.662,-0.011,3.852,0.032,08:39:41,31-08-2024
Interbank,bank,3.666,-0.01,3.797,0.003,08:39:41,31-08-2024
bcp,bank,3.707,0.002,3.792,0.003,08:39:41,31-08-2024
nacion,bank,3.73,0.0,3.79,0.0,08:39:41,31-08-2024
Yuan,currency,0.46,0.01,0.55,0.01,08:39:41,31-08-2024
canada,currency,2.735,0.0,2.82,0.0,08:39:41,31-08-2024
euro ocoña,currency,4.223,0.013,4.245,0.015,08:39:41,31-08-2024
Libra,currency,4.96,0.11,5.02,0.03,08:39:41,31-08-2024
scotiabank,bank,3.66,-0.001,3.835,0.003,09:20:08,31-08-2024
bbva,bank,3.662,-0.011,3.852,0.032,09:20:08,31-08-2024
Interbank,bank,3.666,-0.01,3.797,0.003,09:20:08,31-08-2024
bcp,bank,3.707,0.002,3.792,0.003,09:20:08,31-08-2024
nacion,bank,3.73,0.0,3.79,0.0,09:20:08,31-08-2024
Yuan,currency,0.46,0.01,0.55,0.01,09:20:08,31-08-2024
canada,currency,2.735,0.0,2.82,0.0,09:20:08,31-08-2024
euro ocoña,currency,4.223,0.013,4.245,0.015,09:20:08,31-08-2024
Libra,currency,4.96,0.11,5.02,0.03,09:20:08,31-08-2024
scotiabank,bank,3.66,-0.001,3.835,0.003,09:39:45,31-08-2024
bbva,bank,3.662,-0.011,3.852,0.032,09:39:45,31-08-2024
Interbank,bank,3.666,-0.01,3.797,0.003,09:39:45,31-08-2024
bcp,bank,3.707,0.002,3.792,0.003,09:39:45,31-08-2024
nacion,bank,3.73,0.0,3.79,0.0,09:39:45,31-08-2024
Yuan,currency,0.46,0.01,0.55,0.01,09:39:45,31-08-2024
canada,currency,2.735,0.0,2.82,0.0,09:39:45,31-08-2024
euro ocoña,currency,4.223,0.013,4.245,0.015,09:39:45,31-08-2024
Libra,currency,4.96,0.11,5.02,0.03,09:39:45,31-08-2024
scotiabank,bank,3.66,-0.001,3.835,0.003,10:22:47,31-08-2024
bbva,bank,3.662,-0.011,3.852,0.032,10:22:47,31-08-2024
Interbank,bank,3.666,-0.01,3.797,0.003,10:22:47,31-08-2024
bcp,bank,3.707,0.002,3.792,0.003,10:22:47,31-08-2024
nacion,bank,3.73,0.0,3.79,0.0,10:22:47,31-08-2024
Yuan,currency,0.46,0.01,0.55,0.01,10:22:47,31-08-2024
canada,currency,2.735,0.0,2.82,0.0,10:22:47,31-08-2024
euro ocoña,currency,4.223,0.013,4.245,0.015,10:22:47,31-08-2024
Libra,currency,4.96,0.11,5.02,0.03,10:22:47,31-08-2024
scotiabank,bank,3.66,-0.001,3.835,0.003,10:40:12,31-08-2024
bbva,bank,3.662,-0.011,3.852,0.032,10:40:12,31-08-2024
Interbank,bank,3.666,-0.01,3.797,0.003,10:40:12,31-08-2024
bcp,bank,3.707,0.002,3.792,0.003,10:40:12,31-08-2024
nacion,bank,3.73,0.0,3.79,0.0,10:40:12,31-08-2024
Yuan,currency,0.46,0.01,0.55,0.01,10:40:12,31-08-2024
canada,currency,2.735,0.0,2.82,0.0,10:40:12,31-08-2024
euro ocoña,currency,4.223,0.013,4.245,0.015,10:40:12,31-08-2024
Libra,currency,4.96,0.11,5.02,0.03,10:40:12,31-08-2024
scotiabank,bank,3.66,-0.001,3.835,0.003,11:27:02,31-08-2024
bbva,bank,3.662,-0.011,3.852,0.032,11:27:02,31-08-2024
Interbank,bank,3.666,-0.01,3.797,0.003,11:27:02,31-08-2024
bcp,bank,3.707,0.002,3.792,0.003,11:27:02,31-08-2024
nacion,bank,3.73,0.0,3.79,0.0,11:27:02,31-08-2024
Yuan,currency,0.46,0.01,0.55,0.01,11:27:02,31-08-2024
canada,currency,2.735,0.0,2.82,0.0,11:27:02,31-08-2024
euro ocoña,currency,4.223,0.013,4.245,0.015,11:27:02,31-08-2024
Libra,currency,4.96,0.11,5.02,0.03,11:27:02,31-08-2024
scotiabank,bank,3.66,-0.001,3.835,0.003,11:45:02,31-08-2024
bbva,bank,3.662,-0.011,3.852,0.032,11:45:02,31-08-2024
Interbank,bank,3.666,-0.01,3.797,0.003,11:45:02,31-08-2024
bcp,bank,3.707,0.002,3.792,0.003,11:45:02,31-08-2024
nacion,bank,3.73,0.0,3.79,0.0,11:45:02,31-08-2024
Yuan,currency,0.46,0.01,0.55,0.01,11:45:02,31-08-2024
canada,currency,2.735,0.0,2.82,0.0,11:45:02,31-08-2024
euro ocoña,currency,4.223,0.013,4.245,0.015,11:45:02,31-08-2024
Libra,currency,4.96,0.11,5.02,0.03,11:45:02,31-08-2024
scotiabank,bank,3.66,-0.001,3.835,0.003,12:20:11,31-08-2024
bbva,bank,3.662,-0.011,3.852,0.032,12:20:11,31-08-2024
Interbank,bank,3.666,-0.01,3.797,0.003,12:20:11,31-08-2024
bcp,bank,3.707,0.002,3.792,0.003,12:20:11,31-08-2024
nacion,bank,3.73,0.0,3.79,0.0,12:20:11,31-08-2024
Yuan,currency,0.46,0.01,0.55,0.01,12:20:11,31-08-2024
canada,currency,2.735,0.0,2.82,0.0,12:20:11,31-08-2024
euro ocoña,currency,4.223,0.013,4.245,0.015,12:20:11,31-08-2024
Libra,currency,4.96,0.11,5.02,0.03,12:20:11,31-08-2024
scotiabank,bank,3.66,-0.001,3.835,0.003,12:39:53,31-08-2024
bbva,bank,3.662,-0.011,3.852,0.032,12:39:53,31-08-2024
Interbank,bank,3.666,-0.01,3.797,0.003,12:39:53,31-08-2024
bcp,bank,3.707,0.002,3.792,0.003,12:39:53,31-08-2024
nacion,bank,3.73,0.0,3.79,0.0,12:39:53,31-08-2024
Yuan,currency,0.46,0.01,0.55,0.01,12:39:53,31-08-2024
canada,currency,2.735,0.0,2.82,0.0,12:39:53,31-08-2024
euro ocoña,currency,4.223,0.013,4.245,0.015,12:39:53,31-08-2024
Libra,currency,4.96,0.11,5.02,0.03,12:39:53,31-08-2024
scotiabank,bank,3.66,-0.001,3.835,0.003,13:27:41,31-08-2024
bbva,bank,3.662,-0.011,3.852,0.032,13:27:41,31-08-2024
Interbank,bank,3.666,-0.01,3.797,0.003,13:27:41,31-08-2024
bcp,bank,3.707,0.002,3.792,0.003,13:27:41,31-08-2024
nacion,bank,3.73,0.0,3.79,0.0,13:27:41,31-08-2024
Yuan,currency,0.46,0.01,0.55,0.01,13:27:41,31-08-2024
canada,currency,2.735,0.0,2.82,0.0,13:27:41,31-08-2024
euro ocoña,currency,4.223,0.013,4.245,0.015,13:27:41,31-08-2024
Libra,currency,4.96,0.11,5.02,0.03,13:27:41,31-08-2024
scotiabank,bank,3.66,-0.001,3.835,0.003,13:41:57,31-08-2024
bbva,bank,3.662,-0.011,3.852,0.032,13:41:57,31-08-2024
Interbank,bank,3.666,-0.01,3.797,0.003,13:41:57,31-08-2024
bcp,bank,3.707,0.002,3.792,0.003,13:41:57,31-08-2024
nacion,bank,3.73,0.0,3.79,0.0,13:41:57,31-08-2024
Yuan,currency,0.46,0.01,0.55,0.01,13:41:57,31-08-2024
canada,currency,2.735,0.0,2.82,0.0,13:41:57,31-08-2024
euro ocoña,currency,4.223,0.013,4.245,0.015,13:41:57,31-08-2024
Libra,currency,4.96,0.11,5.02,0.03,13:41:57,31-08-2024
scotiabank,bank,3.66,-0.001,3.835,0.003,14:16:39,31-08-2024
bbva,bank,3.662,-0.011,3.852,0.032,14:16:39,31-08-2024
Interbank,bank,3.666,-0.01,3.797,0.003,14:16:39,31-08-2024
bcp,bank,3.707,0.002,3.792,0.003,14:16:39,31-08-2024
nacion,bank,3.73,0.0,3.79,0.0,14:16:39,31-08-2024
Yuan,currency,0.46,0.01,0.55,0.01,14:16:39,31-08-2024
canada,currency,2.735,0.0,2.82,0.0,14:16:39,31-08-2024
euro ocoña,currency,4.223,0.013,4.245,0.015,14:16:39,31-08-2024
Libra,currency,4.96,0.11,5.02,0.03,14:16:39,31-08-2024
