name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.683,-0.013,3.856,0.014,11:43:45,14-09-2024
scotiabank,bank,3.685,0.001,3.864,0.01,11:43:45,14-09-2024
Interbank,bank,3.705,-0.004,3.833,0.015,11:43:45,14-09-2024
nacion,bank,3.73,0.0,3.82,0.0,11:43:45,14-09-2024
bcp,bank,3.734,0.007,3.821,0.009,11:43:45,14-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,11:43:45,14-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,11:43:45,14-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,11:43:45,14-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,11:43:45,14-09-2024
bbva,bank,3.683,-0.013,3.856,0.014,12:21:17,14-09-2024
scotiabank,bank,3.685,0.001,3.864,0.01,12:21:17,14-09-2024
Interbank,bank,3.705,-0.004,3.833,0.015,12:21:17,14-09-2024
nacion,bank,3.73,0.0,3.82,0.0,12:21:17,14-09-2024
bcp,bank,3.734,0.007,3.821,0.009,12:21:17,14-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,12:21:17,14-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,12:21:17,14-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,12:21:17,14-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,12:21:17,14-09-2024
bbva,bank,3.683,-0.013,3.856,0.014,12:39:41,14-09-2024
scotiabank,bank,3.685,0.001,3.864,0.01,12:39:41,14-09-2024
Interbank,bank,3.705,-0.004,3.833,0.015,12:39:41,14-09-2024
nacion,bank,3.73,0.0,3.82,0.0,12:39:41,14-09-2024
bcp,bank,3.734,0.007,3.821,0.009,12:39:41,14-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,12:39:41,14-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,12:39:41,14-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,12:39:41,14-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,12:39:41,14-09-2024
bbva,bank,3.683,-0.013,3.856,0.014,13:28:58,14-09-2024
scotiabank,bank,3.685,0.001,3.864,0.01,13:28:58,14-09-2024
Interbank,bank,3.705,-0.004,3.833,0.015,13:28:58,14-09-2024
nacion,bank,3.73,0.0,3.82,0.0,13:28:58,14-09-2024
bcp,bank,3.734,0.007,3.821,0.009,13:28:58,14-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,13:28:58,14-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,13:28:58,14-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,13:28:58,14-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,13:28:58,14-09-2024
bbva,bank,3.683,-0.013,3.856,0.014,13:42:44,14-09-2024
scotiabank,bank,3.685,0.001,3.864,0.01,13:42:44,14-09-2024
Interbank,bank,3.705,-0.004,3.833,0.015,13:42:44,14-09-2024
nacion,bank,3.73,0.0,3.82,0.0,13:42:44,14-09-2024
bcp,bank,3.734,0.007,3.821,0.009,13:42:44,14-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,13:42:44,14-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,13:42:44,14-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,13:42:44,14-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,13:42:44,14-09-2024
bbva,bank,3.683,-0.013,3.856,0.014,14:16:49,14-09-2024
scotiabank,bank,3.685,0.001,3.864,0.01,14:16:49,14-09-2024
Interbank,bank,3.705,-0.004,3.833,0.015,14:16:49,14-09-2024
nacion,bank,3.73,0.0,3.82,0.0,14:16:49,14-09-2024
bcp,bank,3.734,0.007,3.821,0.009,14:16:49,14-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,14:16:49,14-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,14:16:49,14-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,14:16:49,14-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,14:16:49,14-09-2024
bbva,bank,3.683,-0.013,3.856,0.014,14:40:03,14-09-2024
scotiabank,bank,3.685,0.001,3.864,0.01,14:40:03,14-09-2024
Interbank,bank,3.705,-0.004,3.833,0.015,14:40:03,14-09-2024
nacion,bank,3.73,0.0,3.82,0.0,14:40:03,14-09-2024
bcp,bank,3.734,0.007,3.821,0.009,14:40:03,14-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,14:40:03,14-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,14:40:03,14-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,14:40:03,14-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,14:40:03,14-09-2024
bbva,bank,3.683,-0.013,3.856,0.014,15:24:52,14-09-2024
scotiabank,bank,3.685,0.001,3.864,0.01,15:24:52,14-09-2024
Interbank,bank,3.705,-0.004,3.833,0.015,15:24:52,14-09-2024
nacion,bank,3.73,0.0,3.82,0.0,15:24:52,14-09-2024
bcp,bank,3.734,0.007,3.821,0.009,15:24:52,14-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,15:24:52,14-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,15:24:52,14-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,15:24:52,14-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,15:24:52,14-09-2024
bbva,bank,3.683,-0.013,3.856,0.014,15:40:46,14-09-2024
scotiabank,bank,3.685,0.001,3.864,0.01,15:40:46,14-09-2024
Interbank,bank,3.705,-0.004,3.833,0.015,15:40:46,14-09-2024
nacion,bank,3.73,0.0,3.82,0.0,15:40:46,14-09-2024
bcp,bank,3.734,0.007,3.821,0.009,15:40:46,14-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,15:40:46,14-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,15:40:46,14-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,15:40:46,14-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,15:40:46,14-09-2024
bbva,bank,3.683,-0.013,3.856,0.014,16:20:24,14-09-2024
scotiabank,bank,3.685,0.001,3.864,0.01,16:20:24,14-09-2024
Interbank,bank,3.705,-0.004,3.833,0.015,16:20:24,14-09-2024
nacion,bank,3.73,0.0,3.82,0.0,16:20:24,14-09-2024
bcp,bank,3.734,0.007,3.821,0.009,16:20:24,14-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,16:20:24,14-09-2024
canada,currency,2.75,-0.005,2.86,-0.009,16:20:24,14-09-2024
euro ocoña,currency,4.3,0.003,4.33,0.015,16:20:24,14-09-2024
Libra,currency,5.07,0.054,5.12,-0.008,16:20:24,14-09-2024
