name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.672,-0.019,3.833,0.015,08:33:48,03-12-2024
bcp,bank,3.713,0.001,3.798,0.001,08:33:48,03-12-2024
Interbank,bank,3.715,-0.009,3.795,0.01,08:33:48,03-12-2024
scotiabank,bank,3.739,0.0,3.775,0.005,08:33:48,03-12-2024
nacion,bank,3.74,0.0,3.81,0.0,08:33:48,03-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:33:48,03-12-2024
canada,currency,2.47,0.0,2.69,0.0,08:33:48,03-12-2024
euro ocoña,currency,4.05,-0.011,4.07,-0.01,08:33:48,03-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,08:33:48,03-12-2024
bbva,bank,3.672,-0.019,3.833,0.015,08:47:07,03-12-2024
bcp,bank,3.713,0.001,3.798,0.001,08:47:07,03-12-2024
Interbank,bank,3.715,-0.009,3.795,0.01,08:47:07,03-12-2024
scotiabank,bank,3.739,0.0,3.775,0.005,08:47:07,03-12-2024
nacion,bank,3.74,0.0,3.81,0.0,08:47:07,03-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:47:07,03-12-2024
canada,currency,2.47,0.0,2.69,0.0,08:47:07,03-12-2024
euro ocoña,currency,4.05,-0.011,4.07,-0.01,08:47:07,03-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,08:47:07,03-12-2024
bbva,bank,3.681,0.009,3.81,-0.023,09:23:46,03-12-2024
bcp,bank,3.703,-0.01,3.791,-0.007,09:23:46,03-12-2024
Interbank,bank,3.716,0.001,3.78,-0.015,09:23:46,03-12-2024
scotiabank,bank,3.729,-0.01,3.763,-0.012,09:23:46,03-12-2024
nacion,bank,3.73,-0.01,3.79,-0.02,09:23:46,03-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:23:46,03-12-2024
canada,currency,2.47,0.0,2.69,0.0,09:23:46,03-12-2024
euro ocoña,currency,4.05,-0.011,4.07,-0.01,09:23:46,03-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,09:23:46,03-12-2024
bbva,bank,3.681,0.009,3.81,-0.023,09:44:27,03-12-2024
bcp,bank,3.703,-0.01,3.791,-0.007,09:44:27,03-12-2024
Interbank,bank,3.716,0.001,3.78,-0.015,09:44:27,03-12-2024
scotiabank,bank,3.729,-0.01,3.763,-0.012,09:44:27,03-12-2024
nacion,bank,3.73,-0.01,3.79,-0.02,09:44:27,03-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:44:27,03-12-2024
canada,currency,2.47,0.0,2.69,0.0,09:44:27,03-12-2024
euro ocoña,currency,4.05,-0.011,4.07,-0.01,09:44:27,03-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,09:44:27,03-12-2024
bbva,bank,3.681,0.009,3.81,-0.023,10:27:23,03-12-2024
bcp,bank,3.703,-0.01,3.791,-0.007,10:27:23,03-12-2024
Interbank,bank,3.716,0.001,3.78,-0.015,10:27:23,03-12-2024
scotiabank,bank,3.729,-0.01,3.763,-0.012,10:27:23,03-12-2024
nacion,bank,3.73,-0.01,3.79,-0.02,10:27:23,03-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:27:23,03-12-2024
canada,currency,2.46,-0.01,2.69,0.0,10:27:23,03-12-2024
euro ocoña,currency,4.04,-0.01,4.06,-0.01,10:27:23,03-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,10:27:23,03-12-2024
bbva,bank,3.681,0.009,3.81,-0.023,10:44:12,03-12-2024
bcp,bank,3.703,-0.01,3.791,-0.007,10:44:12,03-12-2024
Interbank,bank,3.716,0.001,3.78,-0.015,10:44:12,03-12-2024
scotiabank,bank,3.729,-0.01,3.763,-0.012,10:44:12,03-12-2024
nacion,bank,3.73,-0.01,3.79,-0.02,10:44:12,03-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:44:12,03-12-2024
canada,currency,2.46,-0.01,2.69,0.0,10:44:12,03-12-2024
euro ocoña,currency,4.04,-0.01,4.06,-0.01,10:44:12,03-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,10:44:12,03-12-2024
bbva,bank,3.681,0.009,3.81,-0.023,11:32:50,03-12-2024
bcp,bank,3.703,-0.01,3.791,-0.007,11:32:50,03-12-2024
Interbank,bank,3.716,0.001,3.78,-0.015,11:32:50,03-12-2024
scotiabank,bank,3.729,-0.01,3.763,-0.012,11:32:50,03-12-2024
nacion,bank,3.73,-0.01,3.79,-0.02,11:32:50,03-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:32:50,03-12-2024
canada,currency,2.46,-0.01,2.69,0.0,11:32:50,03-12-2024
euro ocoña,currency,4.04,-0.01,4.06,-0.01,11:32:50,03-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,11:32:50,03-12-2024
bbva,bank,3.681,0.009,3.81,-0.023,11:52:16,03-12-2024
bcp,bank,3.703,-0.01,3.791,-0.007,11:52:16,03-12-2024
Interbank,bank,3.716,0.001,3.78,-0.015,11:52:16,03-12-2024
scotiabank,bank,3.729,-0.01,3.763,-0.012,11:52:16,03-12-2024
nacion,bank,3.73,-0.01,3.79,-0.02,11:52:16,03-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:52:16,03-12-2024
canada,currency,2.46,-0.01,2.69,0.0,11:52:16,03-12-2024
euro ocoña,currency,4.04,-0.01,4.06,-0.01,11:52:16,03-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,11:52:16,03-12-2024
bbva,bank,3.683,0.002,3.808,-0.002,12:26:00,03-12-2024
bcp,bank,3.704,0.001,3.789,-0.002,12:26:00,03-12-2024
Interbank,bank,3.716,0.0,3.777,-0.003,12:26:00,03-12-2024
nacion,bank,3.73,-0.01,3.79,-0.02,12:26:00,03-12-2024
scotiabank,bank,3.731,0.002,3.762,-0.001,12:26:00,03-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,12:26:00,03-12-2024
canada,currency,2.46,-0.01,2.69,0.0,12:26:00,03-12-2024
euro ocoña,currency,4.04,-0.01,4.06,-0.01,12:26:00,03-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,12:26:00,03-12-2024
bbva,bank,3.683,0.002,3.808,-0.002,12:44:39,03-12-2024
bcp,bank,3.704,0.001,3.789,-0.002,12:44:39,03-12-2024
Interbank,bank,3.716,0.0,3.777,-0.003,12:44:39,03-12-2024
nacion,bank,3.73,-0.01,3.79,-0.02,12:44:39,03-12-2024
scotiabank,bank,3.731,0.002,3.762,-0.001,12:44:39,03-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,12:44:39,03-12-2024
canada,currency,2.46,-0.01,2.69,0.0,12:44:39,03-12-2024
euro ocoña,currency,4.04,-0.01,4.06,-0.01,12:44:39,03-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,12:44:39,03-12-2024
bbva,bank,3.683,0.002,3.808,-0.002,13:32:50,03-12-2024
bcp,bank,3.704,0.001,3.789,-0.002,13:32:50,03-12-2024
Interbank,bank,3.716,0.0,3.777,-0.003,13:32:50,03-12-2024
nacion,bank,3.73,-0.01,3.79,-0.02,13:32:50,03-12-2024
scotiabank,bank,3.731,0.002,3.762,-0.001,13:32:50,03-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,13:32:50,03-12-2024
canada,currency,2.46,-0.01,2.69,0.0,13:32:50,03-12-2024
euro ocoña,currency,4.04,-0.01,4.06,-0.01,13:32:50,03-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,13:32:50,03-12-2024
bbva,bank,3.683,0.002,3.808,-0.002,13:48:26,03-12-2024
bcp,bank,3.704,0.001,3.789,-0.002,13:48:26,03-12-2024
Interbank,bank,3.716,0.0,3.777,-0.003,13:48:26,03-12-2024
nacion,bank,3.73,-0.01,3.79,-0.02,13:48:26,03-12-2024
scotiabank,bank,3.731,0.002,3.762,-0.001,13:48:26,03-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,13:48:26,03-12-2024
canada,currency,2.46,-0.01,2.69,0.0,13:48:26,03-12-2024
euro ocoña,currency,4.04,-0.01,4.06,-0.01,13:48:26,03-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,13:48:26,03-12-2024
bbva,bank,3.654,-0.029,3.815,0.007,14:20:11,03-12-2024
bcp,bank,3.694,-0.01,3.78,-0.009,14:20:11,03-12-2024
Interbank,bank,3.695,-0.021,3.775,-0.002,14:20:11,03-12-2024
nacion,bank,3.73,-0.01,3.79,-0.02,14:20:11,03-12-2024
scotiabank,bank,3.731,0.0,3.718,-0.044,14:20:11,03-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,14:20:11,03-12-2024
canada,currency,2.46,-0.01,2.69,0.0,14:20:11,03-12-2024
euro ocoña,currency,4.04,-0.01,4.06,-0.01,14:20:11,03-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,14:20:11,03-12-2024
bbva,bank,3.654,-0.029,3.815,0.007,14:40:05,03-12-2024
bcp,bank,3.694,-0.01,3.78,-0.009,14:40:05,03-12-2024
Interbank,bank,3.695,-0.021,3.775,-0.002,14:40:05,03-12-2024
nacion,bank,3.73,-0.01,3.79,-0.02,14:40:05,03-12-2024
scotiabank,bank,3.731,0.0,3.718,-0.044,14:40:05,03-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,14:40:05,03-12-2024
canada,currency,2.46,-0.01,2.69,0.0,14:40:05,03-12-2024
euro ocoña,currency,4.04,-0.01,4.06,-0.01,14:40:05,03-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,14:40:05,03-12-2024
bbva,bank,3.654,-0.029,3.815,0.007,15:27:44,03-12-2024
bcp,bank,3.694,-0.01,3.78,-0.009,15:27:44,03-12-2024
Interbank,bank,3.695,-0.021,3.775,-0.002,15:27:44,03-12-2024
nacion,bank,3.73,-0.01,3.79,-0.02,15:27:44,03-12-2024
scotiabank,bank,3.731,0.0,3.718,-0.044,15:27:44,03-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,15:27:44,03-12-2024
canada,currency,2.46,-0.01,2.69,0.0,15:27:44,03-12-2024
euro ocoña,currency,4.04,-0.01,4.06,-0.01,15:27:44,03-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,15:27:44,03-12-2024
bbva,bank,3.654,-0.029,3.815,0.007,15:43:59,03-12-2024
bcp,bank,3.694,-0.01,3.78,-0.009,15:43:59,03-12-2024
Interbank,bank,3.695,-0.021,3.775,-0.002,15:43:59,03-12-2024
nacion,bank,3.73,-0.01,3.79,-0.02,15:43:59,03-12-2024
scotiabank,bank,3.731,0.0,3.718,-0.044,15:43:59,03-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,15:43:59,03-12-2024
canada,currency,2.46,-0.01,2.69,0.0,15:43:59,03-12-2024
euro ocoña,currency,4.04,-0.01,4.06,-0.01,15:43:59,03-12-2024
Libra,currency,4.77,0.01,4.89,-0.02,15:43:59,03-12-2024
bbva,bank,3.654,-0.029,3.815,0.007,16:24:01,03-12-2024
bcp,bank,3.694,-0.01,3.78,-0.009,16:24:01,03-12-2024
Interbank,bank,3.695,-0.021,3.775,-0.002,16:24:01,03-12-2024
nacion,bank,3.73,-0.01,3.79,-0.02,16:24:01,03-12-2024
scotiabank,bank,3.731,0.0,3.718,-0.044,16:24:01,03-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,16:24:01,03-12-2024
canada,currency,2.46,-0.01,2.69,0.0,16:24:01,03-12-2024
