name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.63,-0.01,3.8,0.0,08:24:35,22-12-2024
bcp,bank,3.687,0.0,3.773,0.0,08:24:35,22-12-2024
nacion,bank,3.69,0.0,3.77,0.0,08:24:35,22-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,08:24:35,22-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,08:24:35,22-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:24:35,22-12-2024
canada,currency,2.47,-0.06,2.68,0.02,08:24:35,22-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,08:24:35,22-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,08:24:35,22-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,08:39:46,22-12-2024
bcp,bank,3.687,0.0,3.773,0.0,08:39:46,22-12-2024
nacion,bank,3.69,0.0,3.77,0.0,08:39:46,22-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,08:39:46,22-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,08:39:46,22-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,08:39:46,22-12-2024
canada,currency,2.47,-0.06,2.68,0.02,08:39:46,22-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,08:39:46,22-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,08:39:46,22-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,09:20:57,22-12-2024
bcp,bank,3.687,0.0,3.773,0.0,09:20:57,22-12-2024
nacion,bank,3.69,0.0,3.77,0.0,09:20:57,22-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,09:20:57,22-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,09:20:57,22-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:20:57,22-12-2024
canada,currency,2.47,-0.06,2.68,0.02,09:20:57,22-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,09:20:57,22-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,09:20:57,22-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,09:39:49,22-12-2024
bcp,bank,3.687,0.0,3.773,0.0,09:39:49,22-12-2024
nacion,bank,3.69,0.0,3.77,0.0,09:39:49,22-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,09:39:49,22-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,09:39:49,22-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,09:39:49,22-12-2024
canada,currency,2.47,-0.06,2.68,0.02,09:39:49,22-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,09:39:49,22-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,09:39:49,22-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,10:21:39,22-12-2024
bcp,bank,3.687,0.0,3.773,0.0,10:21:39,22-12-2024
nacion,bank,3.69,0.0,3.77,0.0,10:21:39,22-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,10:21:39,22-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,10:21:39,22-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:21:39,22-12-2024
canada,currency,2.47,-0.06,2.68,0.02,10:21:39,22-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,10:21:39,22-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,10:21:39,22-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,10:39:44,22-12-2024
bcp,bank,3.687,0.0,3.773,0.0,10:39:44,22-12-2024
nacion,bank,3.69,0.0,3.77,0.0,10:39:44,22-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,10:39:44,22-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,10:39:44,22-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,10:39:44,22-12-2024
canada,currency,2.47,-0.06,2.68,0.02,10:39:44,22-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,10:39:44,22-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,10:39:44,22-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,11:26:23,22-12-2024
bcp,bank,3.687,0.0,3.773,0.0,11:26:23,22-12-2024
nacion,bank,3.69,0.0,3.77,0.0,11:26:23,22-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,11:26:23,22-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,11:26:23,22-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:26:23,22-12-2024
canada,currency,2.47,-0.06,2.68,0.02,11:26:23,22-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,11:26:23,22-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,11:26:23,22-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,11:42:40,22-12-2024
bcp,bank,3.687,0.0,3.773,0.0,11:42:40,22-12-2024
nacion,bank,3.69,0.0,3.77,0.0,11:42:40,22-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,11:42:40,22-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,11:42:40,22-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,11:42:40,22-12-2024
canada,currency,2.47,-0.06,2.68,0.02,11:42:40,22-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,11:42:40,22-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,11:42:40,22-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,12:20:12,22-12-2024
bcp,bank,3.687,0.0,3.773,0.0,12:20:12,22-12-2024
nacion,bank,3.69,0.0,3.77,0.0,12:20:12,22-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,12:20:12,22-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,12:20:12,22-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,12:20:12,22-12-2024
canada,currency,2.47,-0.06,2.68,0.02,12:20:12,22-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,12:20:12,22-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,12:20:12,22-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,12:39:59,22-12-2024
bcp,bank,3.687,0.0,3.773,0.0,12:39:59,22-12-2024
nacion,bank,3.69,0.0,3.77,0.0,12:39:59,22-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,12:39:59,22-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,12:39:59,22-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,12:39:59,22-12-2024
canada,currency,2.47,-0.06,2.68,0.02,12:39:59,22-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,12:39:59,22-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,12:39:59,22-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,13:29:12,22-12-2024
bcp,bank,3.687,0.0,3.773,0.0,13:29:12,22-12-2024
nacion,bank,3.69,0.0,3.77,0.0,13:29:12,22-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,13:29:12,22-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,13:29:12,22-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,13:29:12,22-12-2024
canada,currency,2.47,-0.06,2.68,0.02,13:29:12,22-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,13:29:12,22-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,13:29:12,22-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,13:42:53,22-12-2024
bcp,bank,3.687,0.0,3.773,0.0,13:42:53,22-12-2024
nacion,bank,3.69,0.0,3.77,0.0,13:42:53,22-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,13:42:53,22-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,13:42:53,22-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,13:42:53,22-12-2024
canada,currency,2.47,-0.06,2.68,0.02,13:42:53,22-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,13:42:53,22-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,13:42:53,22-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,14:16:46,22-12-2024
bcp,bank,3.687,0.0,3.773,0.0,14:16:46,22-12-2024
nacion,bank,3.69,0.0,3.77,0.0,14:16:46,22-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,14:16:46,22-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,14:16:46,22-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,14:16:46,22-12-2024
canada,currency,2.47,-0.06,2.68,0.02,14:16:46,22-12-2024
euro ocoña,currency,4.002,0.002,4.009,0.0,14:16:46,22-12-2024
Libra,currency,4.75,-0.035,4.91,-0.065,14:16:46,22-12-2024
bbva,bank,3.63,-0.01,3.8,0.0,14:40:01,22-12-2024
bcp,bank,3.687,0.0,3.773,0.0,14:40:01,22-12-2024
nacion,bank,3.69,0.0,3.77,0.0,14:40:01,22-12-2024
scotiabank,bank,3.7,-0.01,3.76,0.01,14:40:01,22-12-2024
Interbank,bank,3.705,0.015,3.75,-0.02,14:40:01,22-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,14:40:01,22-12-2024
