name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.634,-0.033,3.807,0.004,08:30:46,07-10-2024
scotiabank,bank,3.648,0.005,3.819,0.005,08:30:46,07-10-2024
Interbank,bank,3.67,-0.013,3.8,0.005,08:30:46,07-10-2024
nacion,bank,3.67,0.0,3.75,0.0,08:30:46,07-10-2024
bcp,bank,3.689,-0.002,3.777,0.0,08:30:46,07-10-2024
Yuan,currency,0.49,-0.005,0.555,0.0,08:30:46,07-10-2024
canada,currency,2.72,0.01,2.8,0.03,08:30:46,07-10-2024
euro ocoña,currency,4.24,-0.002,4.265,0.0,08:30:46,07-10-2024
Libra,currency,5.04,0.02,5.18,0.01,08:30:46,07-10-2024
bbva,bank,3.634,-0.033,3.807,0.004,08:43:25,07-10-2024
scotiabank,bank,3.648,0.005,3.819,0.005,08:43:25,07-10-2024
Interbank,bank,3.67,-0.013,3.8,0.005,08:43:25,07-10-2024
nacion,bank,3.67,0.0,3.75,0.0,08:43:25,07-10-2024
bcp,bank,3.689,-0.002,3.777,0.0,08:43:25,07-10-2024
Yuan,currency,0.49,-0.005,0.555,0.0,08:43:25,07-10-2024
canada,currency,2.72,0.01,2.8,0.03,08:43:25,07-10-2024
euro ocoña,currency,4.24,-0.002,4.265,0.0,08:43:25,07-10-2024
Libra,currency,5.04,0.02,5.18,0.01,08:43:25,07-10-2024
scotiabank,bank,3.645,-0.003,3.824,0.005,09:24:01,07-10-2024
bbva,bank,3.669,0.035,3.805,-0.002,09:24:01,07-10-2024
Interbank,bank,3.688,0.018,3.799,-0.001,09:24:01,07-10-2024
nacion,bank,3.69,0.02,3.77,0.02,09:24:01,07-10-2024
bcp,bank,3.694,0.005,3.78,0.003,09:24:01,07-10-2024
Yuan,currency,0.49,-0.005,0.555,0.0,09:24:01,07-10-2024
canada,currency,2.72,0.01,2.8,0.03,09:24:01,07-10-2024
euro ocoña,currency,4.24,-0.002,4.265,0.0,09:24:01,07-10-2024
Libra,currency,5.04,0.02,5.18,0.01,09:24:01,07-10-2024
scotiabank,bank,3.645,-0.003,3.824,0.005,09:43:32,07-10-2024
