name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.694,-0.035,3.856,-0.002,08:27:12,24-11-2024
bcp,bank,3.745,-0.007,3.83,-0.007,08:27:12,24-11-2024
Interbank,bank,3.75,-0.014,3.83,0.005,08:27:12,24-11-2024
nacion,bank,3.76,0.0,3.83,0.0,08:27:12,24-11-2024
scotiabank,bank,3.77,-0.014,3.807,-0.003,08:27:12,24-11-2024
Yuan,currency,0.52,0.02,0.58,-0.005,08:27:12,24-11-2024
canada,currency,2.53,0.03,2.72,0.0,08:27:12,24-11-2024
euro ocoña,currency,4.075,-0.045,4.095,-0.045,08:27:12,24-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,08:27:12,24-11-2024
bbva,bank,3.694,-0.035,3.856,-0.002,08:41:02,24-11-2024
bcp,bank,3.745,-0.007,3.83,-0.007,08:41:02,24-11-2024
Interbank,bank,3.75,-0.014,3.83,0.005,08:41:02,24-11-2024
nacion,bank,3.76,0.0,3.83,0.0,08:41:02,24-11-2024
scotiabank,bank,3.77,-0.014,3.807,-0.003,08:41:02,24-11-2024
Yuan,currency,0.52,0.02,0.58,-0.005,08:41:02,24-11-2024
canada,currency,2.53,0.03,2.72,0.0,08:41:02,24-11-2024
euro ocoña,currency,4.075,-0.045,4.095,-0.045,08:41:02,24-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,08:41:02,24-11-2024
bbva,bank,3.694,-0.035,3.856,-0.002,09:22:08,24-11-2024
bcp,bank,3.745,-0.007,3.83,-0.007,09:22:08,24-11-2024
Interbank,bank,3.75,-0.014,3.83,0.005,09:22:08,24-11-2024
nacion,bank,3.76,0.0,3.83,0.0,09:22:08,24-11-2024
scotiabank,bank,3.77,-0.014,3.807,-0.003,09:22:08,24-11-2024
Yuan,currency,0.52,0.02,0.58,-0.005,09:22:08,24-11-2024
canada,currency,2.53,0.03,2.72,0.0,09:22:08,24-11-2024
euro ocoña,currency,4.075,-0.045,4.095,-0.045,09:22:08,24-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,09:22:08,24-11-2024
bbva,bank,3.694,-0.035,3.856,-0.002,09:42:09,24-11-2024
bcp,bank,3.745,-0.007,3.83,-0.007,09:42:09,24-11-2024
Interbank,bank,3.75,-0.014,3.83,0.005,09:42:09,24-11-2024
nacion,bank,3.76,0.0,3.83,0.0,09:42:09,24-11-2024
scotiabank,bank,3.77,-0.014,3.807,-0.003,09:42:09,24-11-2024
Yuan,currency,0.52,0.02,0.58,-0.005,09:42:09,24-11-2024
canada,currency,2.53,0.03,2.72,0.0,09:42:09,24-11-2024
euro ocoña,currency,4.075,-0.045,4.095,-0.045,09:42:09,24-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,09:42:09,24-11-2024
bbva,bank,3.694,-0.035,3.856,-0.002,10:23:57,24-11-2024
bcp,bank,3.745,-0.007,3.83,-0.007,10:23:57,24-11-2024
Interbank,bank,3.75,-0.014,3.83,0.005,10:23:57,24-11-2024
nacion,bank,3.76,0.0,3.83,0.0,10:23:57,24-11-2024
scotiabank,bank,3.77,-0.014,3.807,-0.003,10:23:57,24-11-2024
Yuan,currency,0.52,0.02,0.58,-0.005,10:23:57,24-11-2024
canada,currency,2.53,0.03,2.72,0.0,10:23:57,24-11-2024
euro ocoña,currency,4.075,-0.045,4.095,-0.045,10:23:57,24-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,10:23:57,24-11-2024
bbva,bank,3.694,-0.035,3.856,-0.002,10:40:27,24-11-2024
bcp,bank,3.745,-0.007,3.83,-0.007,10:40:27,24-11-2024
Interbank,bank,3.75,-0.014,3.83,0.005,10:40:27,24-11-2024
nacion,bank,3.76,0.0,3.83,0.0,10:40:27,24-11-2024
scotiabank,bank,3.77,-0.014,3.807,-0.003,10:40:27,24-11-2024
Yuan,currency,0.52,0.02,0.58,-0.005,10:40:27,24-11-2024
canada,currency,2.53,0.03,2.72,0.0,10:40:27,24-11-2024
euro ocoña,currency,4.075,-0.045,4.095,-0.045,10:40:27,24-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,10:40:27,24-11-2024
bbva,bank,3.694,-0.035,3.856,-0.002,11:27:47,24-11-2024
bcp,bank,3.745,-0.007,3.83,-0.007,11:27:47,24-11-2024
Interbank,bank,3.75,-0.014,3.83,0.005,11:27:47,24-11-2024
nacion,bank,3.76,0.0,3.83,0.0,11:27:47,24-11-2024
scotiabank,bank,3.77,-0.014,3.807,-0.003,11:27:47,24-11-2024
Yuan,currency,0.52,0.02,0.58,-0.005,11:27:47,24-11-2024
canada,currency,2.53,0.03,2.72,0.0,11:27:47,24-11-2024
euro ocoña,currency,4.075,-0.045,4.095,-0.045,11:27:47,24-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,11:27:47,24-11-2024
bbva,bank,3.694,-0.035,3.856,-0.002,11:45:27,24-11-2024
bcp,bank,3.745,-0.007,3.83,-0.007,11:45:27,24-11-2024
Interbank,bank,3.75,-0.014,3.83,0.005,11:45:27,24-11-2024
nacion,bank,3.76,0.0,3.83,0.0,11:45:27,24-11-2024
scotiabank,bank,3.77,-0.014,3.807,-0.003,11:45:27,24-11-2024
Yuan,currency,0.52,0.02,0.58,-0.005,11:45:27,24-11-2024
canada,currency,2.53,0.03,2.72,0.0,11:45:27,24-11-2024
euro ocoña,currency,4.075,-0.045,4.095,-0.045,11:45:27,24-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,11:45:27,24-11-2024
bbva,bank,3.694,-0.035,3.856,-0.002,12:21:15,24-11-2024
bcp,bank,3.745,-0.007,3.83,-0.007,12:21:15,24-11-2024
Interbank,bank,3.75,-0.014,3.83,0.005,12:21:15,24-11-2024
nacion,bank,3.76,0.0,3.83,0.0,12:21:15,24-11-2024
scotiabank,bank,3.77,-0.014,3.807,-0.003,12:21:15,24-11-2024
Yuan,currency,0.52,0.02,0.58,-0.005,12:21:15,24-11-2024
canada,currency,2.53,0.03,2.72,0.0,12:21:15,24-11-2024
euro ocoña,currency,4.075,-0.045,4.095,-0.045,12:21:15,24-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,12:21:15,24-11-2024
bbva,bank,3.694,-0.035,3.856,-0.002,12:41:27,24-11-2024
bcp,bank,3.745,-0.007,3.83,-0.007,12:41:27,24-11-2024
Interbank,bank,3.75,-0.014,3.83,0.005,12:41:27,24-11-2024
nacion,bank,3.76,0.0,3.83,0.0,12:41:27,24-11-2024
scotiabank,bank,3.77,-0.014,3.807,-0.003,12:41:27,24-11-2024
Yuan,currency,0.52,0.02,0.58,-0.005,12:41:27,24-11-2024
canada,currency,2.53,0.03,2.72,0.0,12:41:27,24-11-2024
euro ocoña,currency,4.075,-0.045,4.095,-0.045,12:41:27,24-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,12:41:27,24-11-2024
bbva,bank,3.694,-0.035,3.856,-0.002,13:30:22,24-11-2024
bcp,bank,3.745,-0.007,3.83,-0.007,13:30:22,24-11-2024
Interbank,bank,3.75,-0.014,3.83,0.005,13:30:22,24-11-2024
nacion,bank,3.76,0.0,3.83,0.0,13:30:22,24-11-2024
scotiabank,bank,3.77,-0.014,3.807,-0.003,13:30:22,24-11-2024
Yuan,currency,0.52,0.02,0.58,-0.005,13:30:22,24-11-2024
canada,currency,2.53,0.03,2.72,0.0,13:30:22,24-11-2024
euro ocoña,currency,4.075,-0.045,4.095,-0.045,13:30:22,24-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,13:30:22,24-11-2024
bbva,bank,3.694,-0.035,3.856,-0.002,13:45:44,24-11-2024
bcp,bank,3.745,-0.007,3.83,-0.007,13:45:44,24-11-2024
Interbank,bank,3.75,-0.014,3.83,0.005,13:45:44,24-11-2024
nacion,bank,3.76,0.0,3.83,0.0,13:45:44,24-11-2024
scotiabank,bank,3.77,-0.014,3.807,-0.003,13:45:44,24-11-2024
Yuan,currency,0.52,0.02,0.58,-0.005,13:45:44,24-11-2024
canada,currency,2.53,0.03,2.72,0.0,13:45:44,24-11-2024
euro ocoña,currency,4.075,-0.045,4.095,-0.045,13:45:44,24-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,13:45:44,24-11-2024
bbva,bank,3.694,-0.035,3.856,-0.002,14:19:25,24-11-2024
bcp,bank,3.745,-0.007,3.83,-0.007,14:19:25,24-11-2024
Interbank,bank,3.75,-0.014,3.83,0.005,14:19:25,24-11-2024
nacion,bank,3.76,0.0,3.83,0.0,14:19:25,24-11-2024
scotiabank,bank,3.77,-0.014,3.807,-0.003,14:19:25,24-11-2024
Yuan,currency,0.52,0.02,0.58,-0.005,14:19:25,24-11-2024
canada,currency,2.53,0.03,2.72,0.0,14:19:25,24-11-2024
euro ocoña,currency,4.075,-0.045,4.095,-0.045,14:19:25,24-11-2024
Libra,currency,4.81,-0.11,5.0,-0.06,14:19:25,24-11-2024
