name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.62,-0.03,3.786,0.005,08:39:53,29-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,08:39:53,29-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,08:39:53,29-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,08:39:53,29-09-2024
nacion,bank,3.71,0.0,3.8,0.0,08:39:53,29-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,08:39:53,29-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,08:39:53,29-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,08:39:53,29-09-2024
Libra,currency,5.19,0.04,5.29,0.01,08:39:53,29-09-2024
bbva,bank,3.62,-0.03,3.786,0.005,09:21:06,29-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,09:21:06,29-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,09:21:06,29-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,09:21:06,29-09-2024
nacion,bank,3.71,0.0,3.8,0.0,09:21:06,29-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,09:21:06,29-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,09:21:06,29-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,09:21:06,29-09-2024
Libra,currency,5.19,0.04,5.29,0.01,09:21:06,29-09-2024
bbva,bank,3.62,-0.03,3.786,0.005,09:40:17,29-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,09:40:17,29-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,09:40:17,29-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,09:40:17,29-09-2024
nacion,bank,3.71,0.0,3.8,0.0,09:40:17,29-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,09:40:17,29-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,09:40:17,29-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,09:40:17,29-09-2024
Libra,currency,5.19,0.04,5.29,0.01,09:40:17,29-09-2024
bbva,bank,3.62,-0.03,3.786,0.005,10:24:15,29-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,10:24:15,29-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,10:24:15,29-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,10:24:15,29-09-2024
nacion,bank,3.71,0.0,3.8,0.0,10:24:15,29-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,10:24:15,29-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,10:24:15,29-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,10:24:15,29-09-2024
Libra,currency,5.19,0.04,5.29,0.01,10:24:15,29-09-2024
bbva,bank,3.62,-0.03,3.786,0.005,10:40:38,29-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,10:40:38,29-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,10:40:38,29-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,10:40:38,29-09-2024
nacion,bank,3.71,0.0,3.8,0.0,10:40:38,29-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,10:40:38,29-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,10:40:38,29-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,10:40:38,29-09-2024
Libra,currency,5.19,0.04,5.29,0.01,10:40:38,29-09-2024
bbva,bank,3.62,-0.03,3.786,0.005,11:28:09,29-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,11:28:09,29-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,11:28:09,29-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,11:28:09,29-09-2024
nacion,bank,3.71,0.0,3.8,0.0,11:28:09,29-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,11:28:09,29-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,11:28:09,29-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,11:28:09,29-09-2024
Libra,currency,5.19,0.04,5.29,0.01,11:28:09,29-09-2024
bbva,bank,3.62,-0.03,3.786,0.005,11:44:53,29-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,11:44:53,29-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,11:44:53,29-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,11:44:53,29-09-2024
nacion,bank,3.71,0.0,3.8,0.0,11:44:53,29-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,11:44:53,29-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,11:44:53,29-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,11:44:53,29-09-2024
Libra,currency,5.19,0.04,5.29,0.01,11:44:53,29-09-2024
bbva,bank,3.62,-0.03,3.786,0.005,12:19:50,29-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,12:19:50,29-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,12:19:50,29-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,12:19:50,29-09-2024
nacion,bank,3.71,0.0,3.8,0.0,12:19:50,29-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,12:19:50,29-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,12:19:50,29-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,12:19:50,29-09-2024
Libra,currency,5.19,0.04,5.29,0.01,12:19:50,29-09-2024
bbva,bank,3.62,-0.03,3.786,0.005,12:40:07,29-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,12:40:07,29-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,12:40:07,29-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,12:40:07,29-09-2024
nacion,bank,3.71,0.0,3.8,0.0,12:40:07,29-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,12:40:07,29-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,12:40:07,29-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,12:40:07,29-09-2024
Libra,currency,5.19,0.04,5.29,0.01,12:40:07,29-09-2024
bbva,bank,3.62,-0.03,3.786,0.005,13:29:37,29-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,13:29:37,29-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,13:29:37,29-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,13:29:37,29-09-2024
nacion,bank,3.71,0.0,3.8,0.0,13:29:37,29-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,13:29:37,29-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,13:29:37,29-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,13:29:37,29-09-2024
Libra,currency,5.19,0.04,5.29,0.01,13:29:37,29-09-2024
bbva,bank,3.62,-0.03,3.786,0.005,13:43:56,29-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,13:43:56,29-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,13:43:56,29-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,13:43:56,29-09-2024
nacion,bank,3.71,0.0,3.8,0.0,13:43:56,29-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,13:43:56,29-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,13:43:56,29-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,13:43:56,29-09-2024
Libra,currency,5.19,0.04,5.29,0.01,13:43:56,29-09-2024
bbva,bank,3.62,-0.03,3.786,0.005,14:17:23,29-09-2024
scotiabank,bank,3.625,-0.002,3.804,0.005,14:17:23,29-09-2024
bcp,bank,3.669,-0.002,3.756,-0.001,14:17:23,29-09-2024
Interbank,bank,3.673,-0.002,3.798,0.015,14:17:23,29-09-2024
nacion,bank,3.71,0.0,3.8,0.0,14:17:23,29-09-2024
Yuan,currency,0.495,0.013,0.555,-0.005,14:17:23,29-09-2024
canada,currency,2.73,-0.015,2.79,-0.07,14:17:23,29-09-2024
euro ocoña,currency,4.29,-0.013,4.31,-0.01,14:17:23,29-09-2024
Libra,currency,5.19,0.04,5.29,0.01,14:17:23,29-09-2024
