name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.719,-0.019,3.895,0.008,08:40:59,10-09-2024
scotiabank,bank,3.729,0.001,3.904,0.005,08:40:59,10-09-2024
Interbank,bank,3.746,-0.008,3.87,0.01,08:40:59,10-09-2024
nacion,bank,3.76,0.01,3.83,0.01,08:40:59,10-09-2024
bcp,bank,3.77,0.017,3.859,0.002,08:40:59,10-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,08:40:59,10-09-2024
canada,currency,2.755,-0.005,2.869,0.004,08:40:59,10-09-2024
euro ocoña,currency,4.306,0.021,4.308,0.003,08:40:59,10-09-2024
Libra,currency,5.016,0.0,5.128,-0.032,08:40:59,10-09-2024
scotiabank,bank,3.743,0.014,3.916,0.012,09:23:15,10-09-2024
bbva,bank,3.753,0.034,3.906,0.011,09:23:15,10-09-2024
nacion,bank,3.76,0.01,3.83,0.01,09:23:15,10-09-2024
Interbank,bank,3.769,0.023,3.878,0.008,09:23:15,10-09-2024
bcp,bank,3.785,0.015,3.875,0.016,09:23:15,10-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,09:23:15,10-09-2024
canada,currency,2.755,-0.005,2.869,0.004,09:23:15,10-09-2024
euro ocoña,currency,4.306,0.021,4.308,0.003,09:23:15,10-09-2024
Libra,currency,5.016,0.0,5.128,-0.032,09:23:15,10-09-2024
scotiabank,bank,3.743,0.014,3.916,0.012,09:41:52,10-09-2024
bbva,bank,3.753,0.034,3.906,0.011,09:41:52,10-09-2024
nacion,bank,3.76,0.01,3.83,0.01,09:41:52,10-09-2024
Interbank,bank,3.769,0.023,3.878,0.008,09:41:52,10-09-2024
bcp,bank,3.785,0.015,3.875,0.016,09:41:52,10-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,09:41:52,10-09-2024
canada,currency,2.755,-0.005,2.869,0.004,09:41:52,10-09-2024
euro ocoña,currency,4.306,0.021,4.308,0.003,09:41:52,10-09-2024
Libra,currency,5.016,0.0,5.128,-0.032,09:41:52,10-09-2024
scotiabank,bank,3.743,0.014,3.916,0.012,10:23:54,10-09-2024
bbva,bank,3.753,0.034,3.906,0.011,10:23:54,10-09-2024
Interbank,bank,3.769,0.023,3.878,0.008,10:23:54,10-09-2024
nacion,bank,3.77,0.01,3.85,0.02,10:23:54,10-09-2024
bcp,bank,3.785,0.015,3.875,0.016,10:23:54,10-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,10:23:54,10-09-2024
canada,currency,2.755,-0.005,2.869,0.004,10:23:54,10-09-2024
euro ocoña,currency,4.31,0.004,4.33,0.022,10:23:54,10-09-2024
Libra,currency,5.016,0.0,5.128,-0.032,10:23:54,10-09-2024
scotiabank,bank,3.743,0.014,3.916,0.012,10:40:38,10-09-2024
bbva,bank,3.753,0.034,3.906,0.011,10:40:38,10-09-2024
Interbank,bank,3.769,0.023,3.878,0.008,10:40:38,10-09-2024
nacion,bank,3.77,0.01,3.85,0.02,10:40:38,10-09-2024
bcp,bank,3.785,0.015,3.875,0.016,10:40:38,10-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,10:40:38,10-09-2024
canada,currency,2.755,-0.005,2.869,0.004,10:40:38,10-09-2024
euro ocoña,currency,4.31,0.004,4.33,0.022,10:40:38,10-09-2024
Libra,currency,5.016,0.0,5.128,-0.032,10:40:38,10-09-2024
scotiabank,bank,3.743,0.014,3.916,0.012,11:28:08,10-09-2024
bbva,bank,3.753,0.034,3.906,0.011,11:28:08,10-09-2024
Interbank,bank,3.769,0.023,3.878,0.008,11:28:08,10-09-2024
nacion,bank,3.77,0.01,3.85,0.02,11:28:08,10-09-2024
bcp,bank,3.785,0.015,3.875,0.016,11:28:08,10-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,11:28:08,10-09-2024
canada,currency,2.755,-0.005,2.869,0.004,11:28:08,10-09-2024
euro ocoña,currency,4.31,0.004,4.33,0.022,11:28:08,10-09-2024
Libra,currency,5.016,0.0,5.128,-0.032,11:28:08,10-09-2024
scotiabank,bank,3.743,0.014,3.916,0.012,11:44:53,10-09-2024
bbva,bank,3.753,0.034,3.906,0.011,11:44:53,10-09-2024
Interbank,bank,3.769,0.023,3.878,0.008,11:44:53,10-09-2024
nacion,bank,3.77,0.01,3.85,0.02,11:44:53,10-09-2024
bcp,bank,3.785,0.015,3.875,0.016,11:44:53,10-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,11:44:53,10-09-2024
canada,currency,2.755,-0.005,2.869,0.004,11:44:53,10-09-2024
euro ocoña,currency,4.31,0.004,4.33,0.022,11:44:53,10-09-2024
Libra,currency,5.016,0.0,5.128,-0.032,11:44:53,10-09-2024
scotiabank,bank,3.728,-0.015,3.9,-0.016,12:20:31,10-09-2024
bbva,bank,3.739,-0.014,3.889,-0.017,12:20:31,10-09-2024
Interbank,bank,3.754,-0.015,3.861,-0.017,12:20:31,10-09-2024
nacion,bank,3.77,0.01,3.85,0.02,12:20:31,10-09-2024
bcp,bank,3.771,-0.014,3.858,-0.017,12:20:31,10-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,12:20:31,10-09-2024
canada,currency,2.755,-0.005,2.869,0.004,12:20:31,10-09-2024
euro ocoña,currency,4.31,0.004,4.33,0.022,12:20:31,10-09-2024
Libra,currency,5.016,0.0,5.128,-0.032,12:20:31,10-09-2024
scotiabank,bank,3.728,-0.015,3.9,-0.016,12:40:14,10-09-2024
bbva,bank,3.739,-0.014,3.889,-0.017,12:40:14,10-09-2024
Interbank,bank,3.754,-0.015,3.861,-0.017,12:40:14,10-09-2024
nacion,bank,3.77,0.01,3.85,0.02,12:40:14,10-09-2024
bcp,bank,3.771,-0.014,3.858,-0.017,12:40:14,10-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,12:40:14,10-09-2024
canada,currency,2.755,-0.005,2.869,0.004,12:40:14,10-09-2024
euro ocoña,currency,4.31,0.004,4.33,0.022,12:40:14,10-09-2024
Libra,currency,5.016,0.0,5.128,-0.032,12:40:14,10-09-2024
scotiabank,bank,3.728,-0.015,3.9,-0.016,13:30:43,10-09-2024
bbva,bank,3.739,-0.014,3.889,-0.017,13:30:43,10-09-2024
Interbank,bank,3.754,-0.015,3.861,-0.017,13:30:43,10-09-2024
nacion,bank,3.77,0.01,3.85,0.02,13:30:43,10-09-2024
bcp,bank,3.771,-0.014,3.858,-0.017,13:30:43,10-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,13:30:43,10-09-2024
canada,currency,2.755,-0.005,2.869,0.004,13:30:43,10-09-2024
euro ocoña,currency,4.31,0.004,4.33,0.022,13:30:43,10-09-2024
Libra,currency,5.016,0.0,5.128,-0.032,13:30:43,10-09-2024
scotiabank,bank,3.728,-0.015,3.9,-0.016,13:44:19,10-09-2024
bbva,bank,3.739,-0.014,3.889,-0.017,13:44:19,10-09-2024
Interbank,bank,3.754,-0.015,3.861,-0.017,13:44:19,10-09-2024
nacion,bank,3.77,0.01,3.85,0.02,13:44:19,10-09-2024
bcp,bank,3.771,-0.014,3.858,-0.017,13:44:19,10-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,13:44:19,10-09-2024
canada,currency,2.755,-0.005,2.869,0.004,13:44:19,10-09-2024
euro ocoña,currency,4.31,0.004,4.33,0.022,13:44:19,10-09-2024
Libra,currency,5.016,0.0,5.128,-0.032,13:44:19,10-09-2024
bbva,bank,3.711,-0.028,3.885,-0.004,14:18:38,10-09-2024
scotiabank,bank,3.717,-0.011,3.896,-0.004,14:18:38,10-09-2024
Interbank,bank,3.741,-0.013,3.865,0.004,14:18:38,10-09-2024
bcp,bank,3.762,-0.009,3.849,-0.009,14:18:38,10-09-2024
nacion,bank,3.77,0.01,3.85,0.02,14:18:38,10-09-2024
Yuan,currency,0.47,0.01,0.56,0.01,14:18:38,10-09-2024
canada,currency,2.755,-0.005,2.869,0.004,14:18:38,10-09-2024
euro ocoña,currency,4.31,0.004,4.33,0.022,14:18:38,10-09-2024
Libra,currency,5.016,0.0,5.128,-0.032,14:18:38,10-09-2024
