name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.672,-0.024,3.835,0.012,08:30:10,10-10-2024
scotiabank,bank,3.677,0.004,3.854,0.01,08:30:10,10-10-2024
Interbank,bank,3.696,-0.002,3.826,0.017,08:30:10,10-10-2024
nacion,bank,3.71,0.02,3.79,0.02,08:30:10,10-10-2024
bcp,bank,3.722,0.005,3.809,0.006,08:30:10,10-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,08:30:10,10-10-2024
canada,currency,2.735,0.01,2.85,0.04,08:30:10,10-10-2024
euro ocoña,currency,4.26,0.0,4.28,0.0,08:30:10,10-10-2024
Libra,currency,5.025,-0.015,5.15,-0.03,08:30:10,10-10-2024
bbva,bank,3.672,-0.024,3.835,0.012,08:43:05,10-10-2024
scotiabank,bank,3.677,0.004,3.854,0.01,08:43:05,10-10-2024
Interbank,bank,3.696,-0.002,3.826,0.017,08:43:05,10-10-2024
nacion,bank,3.71,0.02,3.79,0.02,08:43:05,10-10-2024
bcp,bank,3.722,0.005,3.809,0.006,08:43:05,10-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,08:43:05,10-10-2024
canada,currency,2.735,0.01,2.85,0.04,08:43:05,10-10-2024
euro ocoña,currency,4.26,0.0,4.28,0.0,08:43:05,10-10-2024
Libra,currency,5.025,-0.015,5.15,-0.03,08:43:05,10-10-2024
scotiabank,bank,3.677,0.0,3.85,-0.004,09:22:55,10-10-2024
bbva,bank,3.699,0.027,3.828,-0.007,09:22:55,10-10-2024
Interbank,bank,3.702,0.006,3.816,-0.01,09:22:55,10-10-2024
nacion,bank,3.71,0.0,3.79,0.0,09:22:55,10-10-2024
bcp,bank,3.72,-0.002,3.808,-0.001,09:22:55,10-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,09:22:55,10-10-2024
canada,currency,2.735,0.01,2.85,0.04,09:22:55,10-10-2024
euro ocoña,currency,4.26,0.0,4.28,0.0,09:22:55,10-10-2024
Libra,currency,5.025,-0.015,5.15,-0.03,09:22:55,10-10-2024
scotiabank,bank,3.677,0.0,3.85,-0.004,09:42:41,10-10-2024
bbva,bank,3.699,0.027,3.828,-0.007,09:42:41,10-10-2024
Interbank,bank,3.702,0.006,3.816,-0.01,09:42:41,10-10-2024
nacion,bank,3.71,0.0,3.79,0.0,09:42:41,10-10-2024
bcp,bank,3.72,-0.002,3.808,-0.001,09:42:41,10-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,09:42:41,10-10-2024
