name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
bbva,bank,3.685,-0.029,3.847,0.007,08:28:52,12-11-2024
Interbank,bank,3.735,-0.017,3.815,0.017,08:28:52,12-11-2024
bcp,bank,3.737,0.002,3.824,0.004,08:28:52,12-11-2024
nacion,bank,3.74,0.0,3.81,0.0,08:28:52,12-11-2024
scotiabank,bank,3.764,-0.001,3.796,0.006,08:28:52,12-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,08:28:52,12-11-2024
canada,currency,2.635,0.005,2.783,0.0,08:28:52,12-11-2024
euro ocoña,currency,4.17,-0.005,4.19,-0.005,08:28:52,12-11-2024
Libra,currency,4.9,-0.02,5.06,0.0,08:28:52,12-11-2024
bbva,bank,3.685,-0.029,3.847,0.007,08:41:40,12-11-2024
Interbank,bank,3.735,-0.017,3.815,0.017,08:41:40,12-11-2024
bcp,bank,3.737,0.002,3.824,0.004,08:41:40,12-11-2024
nacion,bank,3.74,0.0,3.81,0.0,08:41:40,12-11-2024
scotiabank,bank,3.764,-0.001,3.796,0.006,08:41:40,12-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,08:41:40,12-11-2024
canada,currency,2.635,0.005,2.783,0.0,08:41:40,12-11-2024
euro ocoña,currency,4.17,-0.005,4.19,-0.005,08:41:40,12-11-2024
Libra,currency,4.9,-0.02,5.06,0.0,08:41:40,12-11-2024
bbva,bank,3.714,0.029,3.841,-0.006,09:23:34,12-11-2024
bcp,bank,3.736,-0.001,3.821,-0.003,09:23:34,12-11-2024
nacion,bank,3.74,0.0,3.81,0.0,09:23:34,12-11-2024
Interbank,bank,3.747,0.012,3.809,-0.006,09:23:34,12-11-2024
scotiabank,bank,3.768,0.004,3.795,-0.001,09:23:34,12-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,09:23:34,12-11-2024
canada,currency,2.635,0.005,2.783,0.0,09:23:34,12-11-2024
euro ocoña,currency,4.17,-0.005,4.19,-0.005,09:23:34,12-11-2024
Libra,currency,4.9,-0.02,5.06,0.0,09:23:34,12-11-2024
bbva,bank,3.714,0.029,3.841,-0.006,09:42:53,12-11-2024
bcp,bank,3.736,-0.001,3.821,-0.003,09:42:53,12-11-2024
nacion,bank,3.74,0.0,3.81,0.0,09:42:53,12-11-2024
Interbank,bank,3.747,0.012,3.809,-0.006,09:42:53,12-11-2024
scotiabank,bank,3.768,0.004,3.795,-0.001,09:42:53,12-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,09:42:53,12-11-2024
canada,currency,2.635,0.005,2.783,0.0,09:42:53,12-11-2024
euro ocoña,currency,4.17,-0.005,4.19,-0.005,09:42:53,12-11-2024
Libra,currency,4.9,-0.02,5.06,0.0,09:42:53,12-11-2024
bbva,bank,3.714,0.029,3.841,-0.006,10:42:24,12-11-2024
bcp,bank,3.736,-0.001,3.821,-0.003,10:42:24,12-11-2024
nacion,bank,3.74,0.0,3.81,0.0,10:42:24,12-11-2024
Interbank,bank,3.747,0.012,3.809,-0.006,10:42:24,12-11-2024
scotiabank,bank,3.768,0.004,3.795,-0.001,10:42:24,12-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,10:42:24,12-11-2024
canada,currency,2.635,0.005,2.783,0.0,10:42:24,12-11-2024
euro ocoña,currency,4.15,0.0,4.17,-0.02,10:42:24,12-11-2024
Libra,currency,4.9,-0.02,5.06,0.0,10:42:24,12-11-2024
bbva,bank,3.714,0.029,3.841,-0.006,11:30:21,12-11-2024
bcp,bank,3.736,-0.001,3.821,-0.003,11:30:21,12-11-2024
nacion,bank,3.74,0.0,3.81,0.0,11:30:21,12-11-2024
Interbank,bank,3.747,0.012,3.809,-0.006,11:30:21,12-11-2024
scotiabank,bank,3.768,0.004,3.795,-0.001,11:30:21,12-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,11:30:21,12-11-2024
canada,currency,2.635,0.005,2.783,0.0,11:30:21,12-11-2024
euro ocoña,currency,4.15,0.0,4.17,-0.02,11:30:21,12-11-2024
Libra,currency,4.9,-0.02,5.06,0.0,11:30:21,12-11-2024
bbva,bank,3.714,0.029,3.841,-0.006,11:46:32,12-11-2024
bcp,bank,3.736,-0.001,3.821,-0.003,11:46:32,12-11-2024
nacion,bank,3.74,0.0,3.81,0.0,11:46:32,12-11-2024
Interbank,bank,3.747,0.012,3.809,-0.006,11:46:32,12-11-2024
scotiabank,bank,3.768,0.004,3.795,-0.001,11:46:32,12-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,11:46:32,12-11-2024
canada,currency,2.635,0.005,2.783,0.0,11:46:32,12-11-2024
euro ocoña,currency,4.15,0.0,4.17,-0.02,11:46:32,12-11-2024
Libra,currency,4.9,-0.02,5.06,0.0,11:46:32,12-11-2024
bbva,bank,3.724,0.01,3.851,0.01,12:21:06,12-11-2024
nacion,bank,3.74,0.0,3.81,0.0,12:21:06,12-11-2024
bcp,bank,3.746,0.01,3.831,0.01,12:21:06,12-11-2024
Interbank,bank,3.758,0.011,3.819,0.01,12:21:06,12-11-2024
scotiabank,bank,3.768,0.004,3.795,-0.001,12:21:06,12-11-2024
Yuan,currency,0.49,-0.002,0.58,0.0,12:21:06,12-11-2024
canada,currency,2.635,0.005,2.783,0.0,12:21:06,12-11-2024
euro ocoña,currency,4.15,0.0,4.17,-0.02,12:21:06,12-11-2024
Libra,currency,4.9,-0.02,5.06,0.0,12:21:06,12-11-2024
bbva,bank,3.724,0.01,3.851,0.01,12:40:37,12-11-2024
nacion,bank,3.74,0.0,3.81,0.0,12:40:37,12-11-2024
bcp,bank,3.746,0.01,3.831,0.01,12:40:37,12-11-2024
Interbank,bank,3.758,0.011,3.819,0.01,12:40:37,12-11-2024
scotiabank,bank,3.777,0.009,3.802,0.007,12:40:37,12-11-2024
