name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
scotiabank,bank,3.667,0.002,3.845,0.0,10:25:25,20-10-2024
bbva,bank,3.671,-0.016,3.822,0.008,10:25:25,20-10-2024
bcp,bank,3.712,0.003,3.797,0.003,10:25:25,20-10-2024
Interbank,bank,3.725,-0.006,3.785,0.013,10:25:25,20-10-2024
nacion,bank,3.73,0.0,3.8,0.0,10:25:25,20-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,10:25:25,20-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,10:25:25,20-10-2024
euro ocoña,currency,4.23,0.002,4.25,0.005,10:25:25,20-10-2024
Libra,currency,5.0,-0.01,5.15,0.01,10:25:25,20-10-2024
scotiabank,bank,3.667,0.002,3.845,0.0,10:42:51,20-10-2024
bbva,bank,3.671,-0.016,3.822,0.008,10:42:51,20-10-2024
bcp,bank,3.712,0.003,3.797,0.003,10:42:51,20-10-2024
Interbank,bank,3.725,-0.006,3.785,0.013,10:42:51,20-10-2024
nacion,bank,3.73,0.0,3.8,0.0,10:42:51,20-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,10:42:51,20-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,10:42:51,20-10-2024
euro ocoña,currency,4.23,0.002,4.25,0.005,10:42:51,20-10-2024
Libra,currency,5.0,-0.01,5.15,0.01,10:42:51,20-10-2024
scotiabank,bank,3.667,0.002,3.845,0.0,11:27:39,20-10-2024
bbva,bank,3.671,-0.016,3.822,0.008,11:27:39,20-10-2024
bcp,bank,3.712,0.003,3.797,0.003,11:27:39,20-10-2024
Interbank,bank,3.725,-0.006,3.785,0.013,11:27:39,20-10-2024
nacion,bank,3.73,0.0,3.8,0.0,11:27:39,20-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,11:27:39,20-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,11:27:39,20-10-2024
euro ocoña,currency,4.23,0.002,4.25,0.005,11:27:39,20-10-2024
Libra,currency,5.0,-0.01,5.15,0.01,11:27:39,20-10-2024
scotiabank,bank,3.667,0.002,3.845,0.0,11:44:29,20-10-2024
bbva,bank,3.671,-0.016,3.822,0.008,11:44:29,20-10-2024
bcp,bank,3.712,0.003,3.797,0.003,11:44:29,20-10-2024
Interbank,bank,3.725,-0.006,3.785,0.013,11:44:29,20-10-2024
nacion,bank,3.73,0.0,3.8,0.0,11:44:29,20-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,11:44:29,20-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,11:44:29,20-10-2024
euro ocoña,currency,4.23,0.002,4.25,0.005,11:44:29,20-10-2024
Libra,currency,5.0,-0.01,5.15,0.01,11:44:29,20-10-2024
scotiabank,bank,3.667,0.002,3.845,0.0,12:22:02,20-10-2024
bbva,bank,3.671,-0.016,3.822,0.008,12:22:02,20-10-2024
bcp,bank,3.712,0.003,3.797,0.003,12:22:02,20-10-2024
Interbank,bank,3.725,-0.006,3.785,0.013,12:22:02,20-10-2024
nacion,bank,3.73,0.0,3.8,0.0,12:22:02,20-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,12:22:02,20-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,12:22:02,20-10-2024
euro ocoña,currency,4.23,0.002,4.25,0.005,12:22:02,20-10-2024
Libra,currency,5.0,-0.01,5.15,0.01,12:22:02,20-10-2024
scotiabank,bank,3.667,0.002,3.845,0.0,12:40:50,20-10-2024
bbva,bank,3.671,-0.016,3.822,0.008,12:40:50,20-10-2024
bcp,bank,3.712,0.003,3.797,0.003,12:40:50,20-10-2024
Interbank,bank,3.725,-0.006,3.785,0.013,12:40:50,20-10-2024
nacion,bank,3.73,0.0,3.8,0.0,12:40:50,20-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,12:40:50,20-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,12:40:50,20-10-2024
euro ocoña,currency,4.23,0.002,4.25,0.005,12:40:50,20-10-2024
Libra,currency,5.0,-0.01,5.15,0.01,12:40:50,20-10-2024
scotiabank,bank,3.667,0.002,3.845,0.0,13:29:30,20-10-2024
bbva,bank,3.671,-0.016,3.822,0.008,13:29:30,20-10-2024
bcp,bank,3.712,0.003,3.797,0.003,13:29:30,20-10-2024
Interbank,bank,3.725,-0.006,3.785,0.013,13:29:30,20-10-2024
nacion,bank,3.73,0.0,3.8,0.0,13:29:30,20-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,13:29:30,20-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,13:29:30,20-10-2024
euro ocoña,currency,4.23,0.002,4.25,0.005,13:29:30,20-10-2024
Libra,currency,5.0,-0.01,5.15,0.01,13:29:30,20-10-2024
scotiabank,bank,3.667,0.002,3.845,0.0,13:43:23,20-10-2024
bbva,bank,3.671,-0.016,3.822,0.008,13:43:23,20-10-2024
bcp,bank,3.712,0.003,3.797,0.003,13:43:23,20-10-2024
Interbank,bank,3.725,-0.006,3.785,0.013,13:43:23,20-10-2024
nacion,bank,3.73,0.0,3.8,0.0,13:43:23,20-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,13:43:23,20-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,13:43:23,20-10-2024
euro ocoña,currency,4.23,0.002,4.25,0.005,13:43:23,20-10-2024
Libra,currency,5.0,-0.01,5.15,0.01,13:43:23,20-10-2024
scotiabank,bank,3.667,0.002,3.845,0.0,14:17:22,20-10-2024
bbva,bank,3.671,-0.016,3.822,0.008,14:17:22,20-10-2024
bcp,bank,3.712,0.003,3.797,0.003,14:17:22,20-10-2024
Interbank,bank,3.725,-0.006,3.785,0.013,14:17:22,20-10-2024
nacion,bank,3.73,0.0,3.8,0.0,14:17:22,20-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,14:17:22,20-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,14:17:22,20-10-2024
euro ocoña,currency,4.23,0.002,4.25,0.005,14:17:22,20-10-2024
Libra,currency,5.0,-0.01,5.15,0.01,14:17:22,20-10-2024
scotiabank,bank,3.667,0.002,3.845,0.0,14:39:47,20-10-2024
bbva,bank,3.671,-0.016,3.822,0.008,14:39:47,20-10-2024
bcp,bank,3.712,0.003,3.797,0.003,14:39:47,20-10-2024
Interbank,bank,3.725,-0.006,3.785,0.013,14:39:47,20-10-2024
nacion,bank,3.73,0.0,3.8,0.0,14:39:47,20-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,14:39:47,20-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,14:39:47,20-10-2024
euro ocoña,currency,4.23,0.002,4.25,0.005,14:39:47,20-10-2024
Libra,currency,5.0,-0.01,5.15,0.01,14:39:47,20-10-2024
scotiabank,bank,3.667,0.002,3.845,0.0,15:23:22,20-10-2024
bbva,bank,3.671,-0.016,3.822,0.008,15:23:22,20-10-2024
bcp,bank,3.712,0.003,3.797,0.003,15:23:22,20-10-2024
Interbank,bank,3.725,-0.006,3.785,0.013,15:23:22,20-10-2024
nacion,bank,3.73,0.0,3.8,0.0,15:23:22,20-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,15:23:22,20-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,15:23:22,20-10-2024
euro ocoña,currency,4.23,0.002,4.25,0.005,15:23:22,20-10-2024
Libra,currency,5.0,-0.01,5.15,0.01,15:23:22,20-10-2024
scotiabank,bank,3.667,0.002,3.845,0.0,15:41:06,20-10-2024
bbva,bank,3.671,-0.016,3.822,0.008,15:41:06,20-10-2024
bcp,bank,3.712,0.003,3.797,0.003,15:41:06,20-10-2024
Interbank,bank,3.725,-0.006,3.785,0.013,15:41:06,20-10-2024
nacion,bank,3.73,0.0,3.8,0.0,15:41:06,20-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,15:41:06,20-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,15:41:06,20-10-2024
euro ocoña,currency,4.23,0.002,4.25,0.005,15:41:06,20-10-2024
Libra,currency,5.0,-0.01,5.15,0.01,15:41:06,20-10-2024
scotiabank,bank,3.667,0.002,3.845,0.0,16:21:12,20-10-2024
bbva,bank,3.671,-0.016,3.822,0.008,16:21:12,20-10-2024
bcp,bank,3.712,0.003,3.797,0.003,16:21:12,20-10-2024
Interbank,bank,3.725,-0.006,3.785,0.013,16:21:12,20-10-2024
nacion,bank,3.73,0.0,3.8,0.0,16:21:12,20-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,16:21:12,20-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,16:21:12,20-10-2024
euro ocoña,currency,4.23,0.002,4.25,0.005,16:21:12,20-10-2024
Libra,currency,5.0,-0.01,5.15,0.01,16:21:12,20-10-2024
scotiabank,bank,3.667,0.002,3.845,0.0,16:39:51,20-10-2024
bbva,bank,3.671,-0.016,3.822,0.008,16:39:51,20-10-2024
bcp,bank,3.712,0.003,3.797,0.003,16:39:51,20-10-2024
Interbank,bank,3.725,-0.006,3.785,0.013,16:39:51,20-10-2024
nacion,bank,3.73,0.0,3.8,0.0,16:39:51,20-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,16:39:51,20-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,16:39:51,20-10-2024
euro ocoña,currency,4.23,0.002,4.25,0.005,16:39:51,20-10-2024
Libra,currency,5.0,-0.01,5.15,0.01,16:39:51,20-10-2024
scotiabank,bank,3.667,0.002,3.845,0.0,17:23:23,20-10-2024
bbva,bank,3.671,-0.016,3.822,0.008,17:23:23,20-10-2024
bcp,bank,3.712,0.003,3.797,0.003,17:23:23,20-10-2024
Interbank,bank,3.725,-0.006,3.785,0.013,17:23:23,20-10-2024
nacion,bank,3.73,0.0,3.8,0.0,17:23:23,20-10-2024
Yuan,currency,0.5,0.01,0.555,0.0,17:23:23,20-10-2024
canada,currency,2.7,-0.03,2.83,-0.02,17:23:23,20-10-2024
euro ocoña,currency,4.23,0.002,4.25,0.005,17:23:23,20-10-2024
Libra,currency,5.0,-0.01,5.15,0.01,17:23:23,20-10-2024
