name,type,buy_cost,buy_variation,sale_cost,sale_variation,time,day
euro ocoña,currency,4.025,-0.004,4.05,0.0,12:40:35,14-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,12:40:35,14-12-2024
bbva,bank,3.636,-0.037,3.81,0.01,13:32:04,14-12-2024
bcp,bank,3.684,-0.008,3.773,-0.007,13:32:04,14-12-2024
Interbank,bank,3.69,-0.017,3.77,0.002,13:32:04,14-12-2024
nacion,bank,3.69,0.01,3.77,0.01,13:32:04,14-12-2024
scotiabank,bank,3.71,-0.012,3.75,-0.003,13:32:04,14-12-2024
Yuan,currency,0.51,-0.01,0.58,0.0,13:32:04,14-12-2024
canada,currency,2.48,0.02,2.68,0.0,13:32:04,14-12-2024
euro ocoña,currency,4.025,-0.004,4.05,0.0,13:32:04,14-12-2024
Libra,currency,4.755,-0.015,4.885,-0.005,13:32:04,14-12-2024
